Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"Texas real estate agent mom, 37, who vanished the day before Hurricane Harvey is STILL missing ...",0.2639496251940727,34,32,22,19,25,0.05852547,0.056929864,0.05234378,0.050401192,0.04574932
My heart goes out the 11 year old boy who died this morning from the hurricane irene. Please people be safe,0.6354777440428734,21,46,34,5,61,0.20934294,0.19363846,0.09429211,0.07619583,0.062008403
#perfectstorm #superstorm #cnn #hurricanesandy #sandy #usa #nyc #ny #cnn @ My Home,0.2249281257390976,57,24,11,21,47,0.05488104,0.05042507,0.04270444,0.0388119,0.038105674
“@afrobella: RT @princessGwenie1: Dog rescued from hurricane Sandy! Firemen are not only saving the people! ” @Andaiss,0.2661132663488388,17,33,0,21,40,0.06402965,0.05598871,0.05546854,0.0458852,0.044741165
Getting ready to head to last day of classes at EMS conference. Then home to prepare for tropical storm Sandy,0.33799275383353233,10,31,33,4,53,0.07417637,0.07194117,0.06780496,0.062436137,0.061634116
RT @soredcross Fast Facts: Hurricane #Irene/Tropical Storm #Lee/Texas Wildfires: #txfire The following inform… (cont),0.25358668714761734,41,0,53,33,54,0.078620486,0.047731314,0.04532867,0.04148176,0.04042446
Hurricane sandy is gonna be bad,0.4032013639807701,12,62,20,44,28,0.12836924,0.09334823,0.08256654,0.05123684,0.047680516
Hurricane Irene Report on Westwood Council Meeting Agenda via,0.23700165003538132,33,62,20,12,42,0.07683008,0.04453766,0.04037719,0.039835077,0.035421643
"“@AdamSchefter: Dolphins QB Ryan Tannehill has a bruised quad, per team source.” But Mrs Tannehill is alright though, right?",0.3347677029669285,22,12,25,50,41,0.10698503,0.0797012,0.05720737,0.04667245,0.044201653
@arsenalland lol ! You probably think a breeze is the incoming storm Sandy. Stop exaggerating !,0.43118854984641075,38,54,0,50,55,0.14752589,0.11226828,0.060860757,0.06034433,0.050189294
Well hurricane #Arthur gave me a reason to weary vans 👌 #bringtherain,0.22080856189131737,12,33,31,20,62,0.067364775,0.043354385,0.037971336,0.037413955,0.03470411
Glad we got our emergency food tonight... grabbed one of the last cases of water! #rva #richmond #hurricane #sandy,0.26017288118600845,39,33,32,55,52,0.086028114,0.0629295,0.039392296,0.03627219,0.035550777
RT @usatodaytravel: Airline-by-airline list of weather waivers for fliers affected by Hurricane #Sandy,0.29499413445591927,34,24,33,17,16,0.08099504,0.064458236,0.06008759,0.047404207,0.04204906
"Salida parking, Aparkalekura. #enpamplona. Mola.",0.19886217266321182,58,19,42,33,57,0.05587664,0.037456684,0.036780067,0.03514392,0.033604864
Hurricane Irene a tropical storm; building collapse in Garnerville; flooding abounds - #RyeBrook #NewYork,0.24036851897835732,11,33,31,12,63,0.05679244,0.05360355,0.047179997,0.045629255,0.037163276
Amazing video shows flooding on Jacksonville Beach from Hurricane Matthew (Via…,0.4071916453540325,33,40,6,53,17,0.1661586,0.10042608,0.052475445,0.046649083,0.041482437
Irene looks like she is heading right toward us. #irene #hurricane,0.18506577238440514,12,41,33,61,62,0.063365296,0.034372058,0.03222276,0.028171323,0.026934337
"I'm at Brooklyn And Hurricane Irene (Moving Target, Brooklyn)",0.20394446328282356,31,30,20,10,62,0.052494865,0.04586329,0.03571464,0.035589132,0.034282535
Clear Skies and sunny here in Southern California!☀️🌴🏖Not sunny in the path of Hurricane Florence. Prayers 🙏🏻 and wishes of safety to all those in NC and SC! #hurricane #hurricaneflorence…,0.5421931482851505,21,34,27,61,46,0.34128422,0.07465257,0.050090972,0.040187784,0.03597761
Here's hoping I'm not getting sick. I'll blame Sandy! #EmergenC #ScratchyThroat #BonesThatAche #Hurricane,0.5521844998002052,39,52,43,27,55,0.42732453,0.04293092,0.03355854,0.024739807,0.0236307
"True story. #hurricane #harvey #Texas @ San Antonio, Texas",0.1676926426589489,46,33,34,40,30,0.040219937,0.037438445,0.034708176,0.029715437,0.025610648
"@DrWhoExpert yeah, the Weather Channel is saying to expect storm surge on the great lakes from #Sandy.",0.3576512821018696,33,22,50,53,32,0.097861536,0.0728561,0.06638518,0.060321916,0.060226552
“@CNN: Tropical Depression #1 forms off Florida; expected to become Tropical Storm Arthur” That's some good news !!,0.2800077721476555,33,40,34,5,27,0.09812441,0.049831986,0.048209943,0.044429116,0.03941232
"Got tix to #atx show!!! RT @coslive: The xx announce new U.S. tour dates, reschedule shows postponed by Hurricane Sandy",0.26010499708354473,34,22,27,5,55,0.09854068,0.059609912,0.04141939,0.030435745,0.03009927
Whoever made the Hurricane Irene twitter needs to get laid,0.2884376160800457,58,40,1,19,55,0.07658277,0.05477076,0.053149298,0.05283544,0.051099353
"Hurricane #Sandy @ Avon Beach, Washington Ave",0.2865988649427891,31,6,33,17,30,0.08817484,0.057315674,0.05479908,0.044458628,0.04185064
Mother effer beat me too it #zeitoun,0.18691404536366463,58,2,29,34,57,0.04026304,0.03875832,0.037853524,0.03734646,0.0326927
Hello Hurricane Patricia! ☔️⛈🌪 #Overcast #Rains #Gloomy #🌧 @ LBJ Express,0.23073523491621017,33,53,17,30,57,0.07043674,0.043924958,0.042542167,0.03938264,0.03444873
Transformers blown by Hurricane Irene causing oil spills via,0.3535175509750843,12,19,25,32,55,0.11561757,0.07682509,0.061878182,0.059699304,0.0394974
Oneida County urges preparations for Hurricane Sandy -WKTV #Utica #NY,0.18568167835474014,33,11,31,61,12,0.044709496,0.044607546,0.03430933,0.032898016,0.029157288
Packing up supplies for Hurricane Sandy relief. gftw @JourneyRaleigh @ Journey Church,0.5053718686103821,21,17,33,7,53,0.27682915,0.08328032,0.064207315,0.047552124,0.03350296
@BigBrotherLeak @bigbrotherdish isn't Adam from jersey? Wonder if his family is safe from hurricane Irene? Does he know?,0.48012280836701393,50,54,41,53,12,0.17775786,0.10687633,0.07623997,0.063652866,0.05559578
😏 @ Ruth's Chris Steakhouse,0.3588689863681793,36,4,6,48,33,0.14592601,0.080950975,0.05073436,0.041315816,0.03994182
Meet the climate change denier who became the man behind Hurricane Sandy on Wikipedia.,0.214043240994215,33,53,54,31,50,0.0648408,0.047661044,0.035950538,0.033603873,0.031986985
"Hurricane Sandy is fucking toronto at the moment, send money and prayers my way #<3",0.5070521477609873,21,17,12,45,34,0.385196,0.055692006,0.028268065,0.01947517,0.018420907
Casi mal...... #queestonoseacabe,0.251021821051836,34,43,45,27,39,0.05506936,0.05493804,0.051829416,0.04653711,0.042647894
Mira la esencia no las apariencias...,0.35317758843302727,11,55,58,38,32,0.09859838,0.076559134,0.06520564,0.060086027,0.052728403
@Alfielangley1 what picture,0.6181916482746601,41,12,25,51,0,0.38878873,0.12976824,0.036025014,0.03313437,0.030475296
UPDATE AL basin: TROPICAL STORM IRENE @ 21:00UTC | Loc: 42.7N -72.8W | Winds: 50mph | Moving: NNE @ 26mph | Pressure: 975mb,0.2606671564280987,44,62,32,31,25,0.07297253,0.06919714,0.04834085,0.03560377,0.03455287
