Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
On my way to church,0.6926303673535585,21,17,15,7,16,0.48173392,0.11484031,0.035068043,0.034544516,0.026443584
I pray this hurricane Irene don't hit us!!! We've been through enough this wk!!,0.4995737075805664,21,32,29,52,2,0.35910985,0.037049323,0.036089495,0.034662437,0.032662604
Rough surf along the boardwalk in Rehoboth Beach Delaware. Category 1 Hurricane Jose remains off the coast impactin…,0.3345455378293991,31,33,30,61,54,0.12226177,0.08581791,0.04690986,0.0400904,0.039465595
Manatee teachers collect supplies for N.J. schools hit by Hurricane Sandy - #Samoset #Florida,0.22261851839721203,33,31,40,53,11,0.075719684,0.05257924,0.034903646,0.03110143,0.02831452
"Amid political storm, Obama heads to New York City to view Sandy recovery - #StatenIsland #NewYork",0.30381444841623306,11,33,48,31,44,0.13423891,0.055038985,0.054301325,0.03102949,0.029205734
Hurricane Day! Snuggling in our basement apt and watching movies while tracking #Sandy. Glad that we live on the Hill!,0.381691362708807,33,61,7,53,8,0.11754686,0.090709776,0.06329092,0.058178414,0.0519654
So much got hurricane sandy ! Bye bitchhhhhh,0.38680702075362206,30,38,34,3,29,0.22043431,0.07329471,0.037069894,0.02888021,0.027127901
“Synchronoss Cares” Campaign Aims to Raise Money and Offer Support for Hurricane Sandy Rel via,0.3015789818018675,33,40,53,32,55,0.12751886,0.06822941,0.039421324,0.03872262,0.02768677
“@hurr_isaac: I aint eaten nothin since Haiti. Can a Hurricane get food stamps? New Orleans would be the place to find out” @CMAY32,0.5157013162970543,41,0,12,51,2,0.19999544,0.09776603,0.08801436,0.07155171,0.05837378
"RT @BorowitzReport We're all clear, folks. I just blocked Hurricane Irene on #Facebook. #irene",0.37969009578227997,3,51,30,0,41,0.092962705,0.080088295,0.07238986,0.06788498,0.06636425
Be safe today. Nasty rain and more from Hurricane Sandy on its way.,0.28997187316417694,21,52,39,30,43,0.124072425,0.05295926,0.044801425,0.036609583,0.03152918
Download ALL My New Mashups @ Donating ALL Revenue to a Hurricane Sandy charity of your choice!,0.319738544523716,33,53,40,59,21,0.11981555,0.056206636,0.053701658,0.045368638,0.044646062
"Weather blog: Patricia downgraded to tropical depression, rain headed for Houston: HOUSTON -- Hurricane Patricia…",0.19006189331412315,11,63,24,31,34,0.046441995,0.038447637,0.03844307,0.033440717,0.033288475
And My Food Is Done #Chef @ Hurricane Sandy Safe House,0.22014816477894783,33,21,17,36,34,0.049381036,0.048291497,0.04481595,0.044367366,0.033292316
Tweet #PatchRebuilds to Help Hurricane Sandy Survivors via,0.2669197507202625,21,33,30,63,24,0.063395806,0.060078453,0.053611763,0.047312886,0.042520843
“@crampell: image of Hurricane Sandy from space ” ruh roh,0.26841140538454056,12,52,34,46,25,0.11436458,0.047626518,0.038670033,0.03566181,0.032088466
center of irene nearing northern new england… .new information… updated storm information. .areas affected… this local s…,0.33062252774834633,32,55,33,34,22,0.08471564,0.0762196,0.07444781,0.05284916,0.042390313
"Wind 3.1 mph WSW. Barometer 1011.2 mb, Falling. Temperature 23.0 °C. Rain today 0.0 mm. Humidity 60%",0.3499620743095875,45,52,43,32,55,0.09166911,0.07338645,0.06375208,0.061148997,0.060005434
URI researchers: Hurricane Irene Caused Less Coastal Erosion Than Feared via,0.19110965728759766,33,34,0,41,12,0.05178243,0.03698674,0.036118805,0.03376993,0.032451753
@shortiekels she loves you more. She always asks me where you are,0.2888113893568516,23,50,8,60,18,0.07665517,0.069306254,0.05027139,0.04803918,0.044539396
