Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
I don't think people realize that hurricane sandy isn't supposed to really hit till tomorrow & we now have the eye of the storm coming at us,0.4050113447010517,41,12,25,20,19,0.12996264,0.12643386,0.05679487,0.04752356,0.044296414
dear hurricane sandy . go to another country . I got basketball tryouts Wednesday .,0.26819271221756935,42,19,62,25,12,0.06799036,0.056816496,0.05227691,0.048070453,0.04303849
Beware of Flood-Damaged Used Cars in Wake of Hurricane Sandy via,0.414862796664238,12,41,51,28,0,0.18225138,0.07455667,0.06949835,0.0457075,0.042848893
I have really high hopes for Hurricane Sandy to hit the Midwest so we can get out of school,0.3198644258081913,21,20,10,62,30,0.10996707,0.08558789,0.044745028,0.04300781,0.03655663
Hurricane Irene: The Aftermath via,0.23594460636377335,51,48,0,12,11,0.07856309,0.043004464,0.039877247,0.038520426,0.035979383
@DennisDMZ sandy storm blamed on geo w bush. Duh!,0.41656423918902874,26,54,50,19,0,0.22522737,0.06717192,0.056967273,0.038439177,0.028758502
U.S met office issues a stark warning that Hurricane Sandy has been upgraded to a British Summer,0.2953041382133961,33,31,40,12,53,0.095440686,0.06167124,0.052701518,0.044263624,0.041227072
"RT @samir: A rare view of an empty Grand Central Station, closing because of Hurricane Sandy. via @lisanapoli",0.2962987422943115,41,34,12,22,25,0.079471655,0.075716175,0.061059393,0.04618543,0.03386609
Watchin all this Hurricane Sandy coverage... WOW.. And all the people that didn't evacuate sayin they didn't think it'd be that bad!?! #SMH,0.4281814806163311,12,55,19,32,25,0.09920203,0.09839993,0.08600487,0.08537073,0.059203926
@JaeLuCile yeah we got xfinity and the shit sucks. I'm bout to walk over there. Dont let hurricane irene get me,0.24596302583813667,51,37,56,2,32,0.060088497,0.053886574,0.0464386,0.0443185,0.041230854
"""Marijuana Dealer Donates Proceeds To Hurricane Sandy Victims"" ” @onlyastoner #SmokeWeed :)",0.30556612461805344,24,47,0,51,33,0.10564899,0.0596572,0.049331263,0.045898393,0.04503028
"I'm at Sorvete.com (R. Francisco Pereira da Silva, 60-70 - Campo Grand, Rio de Janeiro)",0.3528340347111225,24,47,8,31,40,0.14349534,0.08947068,0.04720111,0.036365822,0.03630109
