Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Preparation-2 for Sandy hurricane,0.4576829746365547,48,11,6,33,31,0.21747138,0.13736214,0.03748958,0.03444821,0.03091167
"Sandy storm damage in Lexington, MA @ Buckman Tavern",0.16563501581549644,31,34,33,12,11,0.034136422,0.03319532,0.03315891,0.032661308,0.032483056
Looks like Fort NYS Thruway tonight as I'm dodging Hurricane oops make that Superstorm Sandy.,0.40721990168094635,49,28,12,62,54,0.11342802,0.09095255,0.08022781,0.077255175,0.04535635
"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 2733 others",0.2147907391190529,31,63,30,53,51,0.055510934,0.048635922,0.041153863,0.035036426,0.034453593
"#Sandy got work canceled today yay! Glad my #fam and i are safe, waiting out the storm...",0.30261097103357315,53,33,21,17,10,0.07634478,0.060855284,0.05560945,0.05547113,0.054330327
UPDATE AL basin: HURRICANE IRENE CAT: 3 @ 18:00UTC | Loc: 26.5N -77.2W | Winds: 115mph | Moving: NNW @ 14mph | Pressure: 951mb,0.2121424749493599,25,62,32,42,31,0.058483068,0.044151198,0.039389525,0.03646417,0.033654515
Stay strong Bahamas as we get through the aftermath of Hurricane Matthew together! 🇧🇸 @ Keys…,0.48905427381396294,57,61,8,21,59,0.198551,0.1447952,0.052525353,0.0480267,0.045156028
"Lembrei de uma coisa. Pai, nao precisava botar meu nome e sobrenome na camisa do flamengo. Agora todo mundo me chama assim na rua. Thanks",0.2480870895087719,24,30,47,23,21,0.06090795,0.0557044,0.047533363,0.04199644,0.041944936
RT @SuppaKid: ***BREAKING NEWS*** DUE TO TROPICAL STORM IRENE ALL FLIGHTS FROM SXM HAVE BEEN CANCELLED.,0.34395337477326393,34,3,32,22,12,0.116412446,0.06045436,0.05811695,0.056054838,0.05291478
"Ever done something just because it feels good? Then you feel guilty later. If you volunteer to help those affected by Hurricane Michael you will feel sore,…",0.3172805905342102,46,57,27,34,5,0.07590624,0.070629336,0.05748881,0.057410046,0.05584616
