Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Sandy: Lebanon County rides out storm's worst - #Lebanon #Pennsylvania,0.23213277384638786,11,51,0,39,48,0.05944216,0.045595948,0.04379498,0.042996585,0.040303104
Guess what? Gas prices didn't go up at all because of hurricane sandy. I wonder why that is..,0.4815007820725441,12,25,22,19,1,0.12801191,0.1134205,0.09770027,0.08267613,0.059691973
Cool shot RT @benjaminras: Hurricane Sandy rolling into Baltimore. #hurricanesandy @ Henderson's Wharf,0.3997473493218422,31,33,42,16,30,0.17091389,0.0713188,0.0708558,0.04746707,0.039191794
Hurricane Isaac Expected to Cause Steep Increase in Local Gas Prices - #Ferndale #Michigan,0.23570119589567184,12,33,62,25,0,0.07625416,0.04237535,0.041071277,0.039843723,0.036156688
"After Sandy dumped on Westport, residents storm trash facilities - #Westport #Connecticut",0.2206871435046196,34,46,33,40,32,0.05803849,0.052416146,0.04366971,0.034034286,0.03252851
het is zo vroeg donker nu:(,0.4483197405934334,24,46,47,34,35,0.1604315,0.12490726,0.06362078,0.055795092,0.0435651
Happy Birthday @yiannip19 @ Hurricane Sandy,0.3344022184610367,47,8,24,23,61,0.08594032,0.068423405,0.06242374,0.062062126,0.05555263
Hurricane Sandy wouldn't be here if Patrick would've just stopped making fun of Texas.,0.3291737474501133,19,55,1,25,5,0.06992974,0.06945312,0.06758025,0.06322064,0.05898999
Tracking Moody Hurricane Irene via,0.21279903501272202,19,55,32,25,22,0.049109884,0.0469084,0.043990932,0.040646397,0.03214342
risk of flash flooding across southern new england today into tonight... .the combination of hurricane arthur an...,0.35936829447746277,12,62,28,33,41,0.11466561,0.09211729,0.060909312,0.059567768,0.032108314
I wonder if 'people' will blame Obama for this Hurricane and its destruction? #irene,0.323504913598299,12,22,25,41,62,0.09055436,0.08251416,0.057816967,0.049152084,0.043467347
Wow! “@Jezebel: South Ferry. The subway station before and after Hurricane Sandy. [watch] ”,0.2733979858458042,24,40,53,33,12,0.06792718,0.0621918,0.05026444,0.049439587,0.043574978
I'm at I Survived Hurricane Irene 2011 (Moving Target) w/ 142 others,0.25327223911881447,20,57,62,33,17,0.08563523,0.059125073,0.03749619,0.036273263,0.034742482
@s2ggroupinc @dentay85 I think matching budget cuts with aid for victims of Hurricane Irene is a bad idea. Not heartless or mean. Just wrong,0.376601941883564,22,32,55,34,62,0.09164994,0.09098987,0.07053384,0.06262043,0.060807854
First Mass. death raises Hurricane Irene's toll to 28 across 9 states via,0.32865170389413834,51,52,42,12,45,0.13755791,0.058895838,0.0470593,0.043031067,0.04210759
"If you live in White Plains & would like to meet @CherieDaly22 & support Hurricane Sandy, Sun.11/25 3-6 pm Mulberry Street Rest. $30 pp lmk",0.3483160324394703,31,33,44,21,53,0.119471155,0.074463174,0.066185996,0.047085732,0.041109975
"@Satunatu porque eres asi de gilipollas,pero con amor Satu,una buena polla te hace falta para tanta tonterias ya o patada en los pelotas ;)",0.6348024737089872,24,47,11,8,54,0.3966039,0.11854873,0.06719793,0.02729793,0.025153976
"RT @KAYAK: Thanks to Hurricane Sandy, nearly 9,000 flights have been canceled for today along the East Coast stay safe!",0.36355987936258316,33,21,17,41,40,0.11843324,0.087735586,0.076606475,0.042831153,0.03795343
S/O to @PatrickEllisWx for some awesome coverage and crazy long hours for Hurricane Arthur! #MSUMets,0.4723534844815731,33,40,17,61,58,0.18745126,0.12190191,0.055412643,0.053828582,0.053759094
bands of heavy rain and gusty winds continue across south florida as isaac passes... .new information... hurricane...,0.28361113369464874,33,32,12,55,62,0.06754097,0.0673765,0.053191975,0.052341793,0.04315989
Tropical Storm Arthur has hit #smithstoverinkweddingweek. So we're off to the beer store. #topsail #tiedyewedding,0.3768945559859276,31,33,30,54,61,0.10980546,0.09161613,0.07143508,0.053968612,0.050069276
 Tea Party once again blames Pres Obama for Hurricane Irene's destruction.,0.3029645085334778,32,55,44,19,37,0.093346,0.08490714,0.048422925,0.039214067,0.03707438
Hurricane Sandy Pets Looking for Homes in San Diego via,0.2597854323685169,12,34,41,31,21,0.07210566,0.054446314,0.053385362,0.04880765,0.031040445
I'm at I Survived Hurricane Irene 2011 & All I Got Was This Check In w/ @brucie_b,0.280647624284029,57,13,17,31,51,0.080831945,0.05630013,0.054279298,0.047238424,0.041997828
Hurricane Sandy fuck u,0.32930802181363106,32,37,55,58,19,0.099206366,0.06800387,0.06785675,0.0561339,0.038107134
Hurricane Matthew emergency storm restoration crews in convoy @ Florida Turnpike South,0.24191921204328537,12,31,33,11,44,0.06464848,0.055321924,0.04460522,0.04197332,0.035370268
