Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
I'm at Hurricane Irene Projected Path w/ @heartglennbeck,0.17882616445422173,36,63,30,10,47,0.04188781,0.03893287,0.03301987,0.032686785,0.03229883
Went for a walk in the hurricane. Got wet but survived. Urban daddy 1. Irene 0.,0.2735472247004509,57,20,33,30,17,0.08007649,0.057647206,0.056786623,0.039847,0.0391899
"First hurricane sandy, now snow storm oh come on, i just want snow not storm *_*",0.2652853690087795,52,55,29,34,43,0.059290815,0.05425409,0.052253667,0.050399255,0.049087543
No Power for Many in South County on Day Three Following Tropical Storm Irene via,0.2615891396999359,19,32,33,12,55,0.05963614,0.05472618,0.051417757,0.048105128,0.047703937
Hurricane Irene Could Be Shifting West via,0.35921262577176094,41,12,22,25,0,0.13047421,0.09988062,0.0438149,0.04366494,0.041377954
Ok hurricane sandy we get it now BITCH,0.3256470449268818,1,19,38,32,40,0.07413214,0.06898082,0.066377595,0.05825961,0.057896882
Obama turns #sandy into jobs. He is a media god. MT “@AP: Hurricane Sandy will hurt some businesses but provide a boost to others.,0.27287911623716354,22,34,33,21,25,0.07360584,0.05643179,0.05226473,0.045457948,0.045118805
"Damn Hurricane Harvey, Hurricane Phil kicked our ass tonight!! I feel 5lbs lighter!! Yeeeesssss…",0.49094341322779655,57,12,58,62,33,0.22631872,0.11592096,0.0628813,0.050767515,0.035054922
"I'm glad to see everything is back to normal after ""Tropical Storm"" #Irene",0.2807842120528221,17,33,15,6,53,0.0629666,0.059678383,0.057462223,0.05458328,0.046093725
Be Prepared if Hurricane Sandy Hits via,0.24228108674287796,44,51,41,58,20,0.06125611,0.050958917,0.04707186,0.044102456,0.038891744
"Is the media going to officially refer to it as ""Superstorm Sandy?"" That is the only phrasing I have heard in the past week. Not hurricane?",0.3940182700753212,22,25,12,19,62,0.11068467,0.09370612,0.08551891,0.06238684,0.041721724
"@GoPro Used my GoPro for Hurricane Isaac but, it picked up my curse words. Any ideas?",0.29658323898911476,50,62,20,54,44,0.07488487,0.06734396,0.062226642,0.047220726,0.044907045
Awwww shyt hurricane irene is gettin started! Lls,0.294707790017128,12,49,41,40,31,0.10609056,0.053913876,0.04806454,0.046756413,0.0398824
"Stigmabase | AM — Tillerson, Not Trump, Thanks Mexico For Offer Of Help For Hurricane Harvey Victims - Secretary…",0.3198220618069172,33,40,31,30,58,0.13793287,0.05781386,0.044449445,0.042851098,0.03677479
"""@NewYorkPost: Rainbow over today's #NYC sky offers glimpse of hope after Hurricane #Sandy. Roosevelt Island!",0.3188241459429264,33,17,61,53,40,0.089636736,0.06510077,0.061245143,0.05527665,0.04756485
Potheads <<< you have like 2 brain cells left ✋,0.23020096868276596,12,42,0,19,25,0.058914505,0.055153612,0.041240983,0.038722124,0.036169745
"@BeniHoff Have you seen this one? @Hurricane_Irene: I tried to get verified on Twitter, but they said I woul… (cont)",0.20785519294440746,34,27,22,45,25,0.06461846,0.040608265,0.03734533,0.03476099,0.030522147
My thoughts and prayers go out to everyone affected by Hurricane Sandy. It's so sad seeing all this coverage.,0.7294485569000244,46,34,21,5,27,0.17330278,0.17007625,0.14963214,0.13877031,0.09766707
HURRICANE SANDY UPDATE: Name changed from Sandy to NHL because the storm has locked out the entire region.,0.3963487781584263,19,12,20,25,32,0.10403465,0.086659156,0.08151185,0.07964198,0.044501144
Hurricane Sandy Smashes Ocean Wave Records - #BreezyPoint #NewYork,0.7003255896270275,48,11,24,6,33,0.33492178,0.27849242,0.032415893,0.02853238,0.025963118
@RedHuber just saw your #Sandy video from Daytona Beach. You're working too hard today getting sandblasted...like me #Hurricane,0.4708305485546589,57,33,58,50,54,0.18357493,0.08110608,0.07562797,0.068987854,0.061533716
Order a hurricane Irene at a bar. Just a watered down long island #toosoon?,0.321672260761261,22,12,25,62,20,0.09901336,0.08055997,0.06482477,0.039883956,0.03739021
"Hurricane Harvey outside our window. @ New Orleans, Louisiana",0.24203820154070854,11,51,31,12,19,0.07148261,0.050910875,0.046950065,0.043519333,0.029175315
"Look at the size of the ship compared to her. After the #storm. #Sandy #i @ Intrepid Sea, Air & Space Museum",0.16281904466450214,41,33,53,12,34,0.037202824,0.035563424,0.03293715,0.029852703,0.027262943
@Love_Michelle10 really??,0.29650215804576874,12,19,25,53,22,0.12830342,0.046393543,0.045999706,0.040030807,0.035774678
