Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
A Hurricane Sandy album via,0.38272737339138985,48,11,6,33,17,0.11562619,0.075785205,0.071132526,0.06216678,0.05801667
"My thoughts with #Sandy hurricane victims and all impacted! Stay strong, stay alive!",0.5480359494686127,21,61,8,57,47,0.18601461,0.105803154,0.09626173,0.08731117,0.072645284
Prepare Your Home For Hurricane Irene via,0.204707819968462,16,53,7,33,21,0.055085573,0.038813457,0.038147725,0.036817517,0.035843547
Pure perfection in hurricane music at,0.5379939302802086,11,4,48,6,17,0.1566648,0.12061701,0.10789149,0.100488596,0.05233203
This teacher talks to much,0.4361131638288498,1,19,37,42,55,0.10482791,0.10053666,0.08739665,0.072463185,0.07088876
daging lg..,0.2184951901435852,35,34,45,27,43,0.052381955,0.048003208,0.040710222,0.039095905,0.0383039
"Watching CNN following hurricane Sandy,Omg hope everyone is going to be ok,stay safe xxx",0.5384777560830116,21,8,47,61,59,0.2194406,0.09829034,0.07999686,0.07804135,0.06270861
Man Ohh man La Tech opens up to UofH now because the Texas A&M got postponed because of hurricane Isaac,0.2930411212146282,34,5,45,19,32,0.08616841,0.052567292,0.051897515,0.051697448,0.05071046
Team True Vine: Please inbox me with your availability and skill set/work abilities & talents for Hurricane Sandy relief. Thank You!,0.4846182279288769,21,33,7,17,53,0.2047351,0.08750897,0.0747134,0.06481893,0.052841824
UPDATE: Hurricane Sandy Hits The Jersey Shore via,0.3222288526594639,31,33,20,12,44,0.1026681,0.083038755,0.049106218,0.045904424,0.041511357
So hurricane sandy is a big deal..yeahh Right,0.3140633627772331,12,9,25,19,20,0.09228666,0.062770754,0.06275779,0.049247187,0.04700097
Message was delivered to America by Hurricane Sandy and now is the time to be on board of Kyoto Protocol.,0.20461014285683632,33,12,31,25,62,0.055669688,0.04364844,0.039499287,0.033582408,0.03221032
Hurricane Irene better not come on my vacation #nhirene #rye #NH,0.40150803327560425,55,32,37,56,58,0.12213389,0.113815375,0.07014953,0.053908788,0.04150045
Hurricane Patricia Strikes Mexico With 165 M.P.H. Winds,0.2868979163467884,12,62,20,25,0,0.12753995,0.051136326,0.0372115,0.036810234,0.03419991
Guess hurricane Irene is real to everyone except my husband :|,0.26137426495552063,24,47,25,46,42,0.09219168,0.04846667,0.042328075,0.04089232,0.037495516
Celtics might have lost tonight but I love my team. They will dominate once everyone is healthy and has chemistry #Celtics,0.40814345329999924,57,61,58,13,40,0.17979857,0.08874242,0.053220626,0.043245755,0.04313608
""" 'Fields of Gold' in, 'Gone with the Wind' "": Hurricane Isaac, Aug. 2012 #tadaa",0.21136638522148132,11,12,40,61,0,0.047813397,0.044538908,0.042398944,0.04082142,0.035793718
Mas geby? @imaaamah: Skyfall bagus ya?? Mw nntn sama sapa -.-,0.49344732984900475,24,16,47,42,55,0.22300245,0.12966256,0.059936423,0.046095252,0.034750648
“@bryantchelsea2: Can hurricane sandy come tear down jhs.” Or my school.,0.26800838112831116,34,35,5,45,27,0.08922537,0.058716428,0.04728366,0.036434397,0.03634853
HALLOWEEN (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 945 others),0.41945768892765045,51,44,41,24,63,0.25952217,0.07496189,0.029930722,0.029085303,0.025957601
"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 2948 others",0.2147907391190529,31,63,30,53,51,0.055510934,0.048635922,0.041153863,0.035036426,0.034453593
fuck hurricane irene,0.41328921914100647,32,55,37,51,42,0.12164122,0.093836635,0.093448885,0.05331426,0.05104822
"Florence Gains Strength As A Category 4 Hurricane, Aiming At U.S. East Coast : NPR -",0.5633606910705566,57,58,63,24,31,0.44044793,0.042753804,0.030670537,0.026261235,0.023227189
I'm at Hurricane Irene (Boston) w/ 3 others,0.15157524682581425,20,62,12,31,10,0.03586198,0.03169746,0.028915249,0.027812514,0.027288044
Gallery: Odenton Prepares for Hurricane Irene via,0.21730762906372547,33,63,53,31,57,0.06910792,0.04941518,0.035046607,0.03434479,0.029393135
"Sadly, Hurricane Matthew has claimed 3 lives in NC. Dams, rivers = high risk. Danger has not passed. Do not let…",0.45621875673532486,34,46,21,27,32,0.12538189,0.109977245,0.08971977,0.07177866,0.05936119
The Omnibus Roundup – Superstorm Sandy and Election Day Edition via,0.2616714835166931,33,31,6,11,48,0.092232496,0.049872816,0.04359139,0.040261477,0.035713304
"A lot of photos going around the net from Hurricane Sandy were done in PhotoShop. As amazing they look, most are fake. #Sandy",0.22171622514724731,22,33,25,32,55,0.05149308,0.047441404,0.044617098,0.039706588,0.038458057
Yes I think we will have Tropical Storm Harvey once again today as it heads to Texas.,0.21973463520407677,33,19,62,10,25,0.06704837,0.042000324,0.040152498,0.035378408,0.035155036
"Hurricane Irene clean up efforts R underway, & sum localities need yr help. /via @fox43news",0.30881989747285843,33,40,50,53,21,0.14160809,0.04820759,0.04489632,0.037056744,0.037051156
My cable went out... This just got serious,0.38990868628025055,12,19,32,25,37,0.08846948,0.08291181,0.0812866,0.07323695,0.06400384
"@safabolatt saolasın güzel kardeşim, seninde bayramın mübarek olsun. Bosna'dan selamlar.",0.21315328031778336,21,57,11,54,50,0.04944102,0.045905814,0.040986624,0.03913076,0.037689064
UPDATE AL basin: HURRICANE IRENE CAT: 1 @ 21:00UTC | Loc: 20.9N -71.5W | Winds: 90mph | Moving: WNW @ 9mph | Pressure: 976mb,0.2557157464325428,25,32,62,55,19,0.06811947,0.061025616,0.047221355,0.04450801,0.0348413
Hurricane #Sandy wow,0.35722360387444496,12,4,40,48,6,0.13587424,0.07285841,0.06875182,0.04619098,0.033548154
"Hurricane Sandy has damaged more then $50,000... #theyneedtheirhelp #prayforthem #effectedthousands",0.2273171991109848,12,34,62,46,25,0.07155541,0.046340425,0.03732166,0.036567852,0.03553185
"The edge of former Hurricane Florence is skirting through Indiana, visible on our southern horizon. #weather #sky #morning #storm #florence #hurricaneflorence @ Albion, Indiana",0.21765113435685635,33,31,53,50,62,0.06905491,0.045549188,0.03686267,0.035624236,0.03056013
Sandy downgraded as storm as it makes landfall in New Jersey - #chelsea #NewYork #NewYork,0.19191348552703857,33,62,12,0,39,0.04656795,0.037111804,0.03674981,0.0358081,0.03567582
"Ya joking about Hurricane Sandy , & mufuckas dying",0.29470639303326607,34,51,45,12,3,0.07593162,0.05757796,0.05747777,0.05231445,0.05140459
"""I swear if it wasn't for twitter, I wouldn't even know about hurricane sandy"" #ShitMyTwinSays @DavidChudz",0.3965812362730503,0,51,40,12,3,0.17587453,0.07389919,0.060121898,0.051722143,0.034963477
“@Danilo_GomesBA: A Zeze do The Voice!!” Tem que cantar eu quero ver tu me chamar de amendoim,0.34711703285574913,11,24,4,47,48,0.13744076,0.0636742,0.052878115,0.04946783,0.043656133
Second Saturday at IDENTITY to raise money for Hurricane Sandy relief #scpick,0.31418322771787643,20,33,17,62,53,0.08297777,0.07125437,0.06876283,0.047213778,0.043974474
