Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"""@cnnbrk: Tornado watch issued for NYC area as #Hurricane #Irene moves closer """,0.3836308866739273,41,12,62,52,17,0.14059763,0.11066429,0.05553933,0.040667467,0.03616217
Window panels ripped off this high rise Condo from Hurricane Sandy. @ New York Times Building,0.2681063376367092,11,34,46,48,32,0.08631279,0.057110507,0.046422843,0.044554614,0.03370558
"I'm at Frankenstorm Apocalypse -Hurricane Sandy (Suffern, NY) w/ 5 others",0.20494676753878593,31,63,51,30,24,0.049808882,0.04164417,0.03904801,0.038342606,0.0361031
Dibi47 @hurricane irene I hope my cousin ms liggett is safe In maryland,0.377383328974247,21,61,8,47,60,0.16390651,0.06250681,0.0524829,0.05001743,0.048469674
hurricane Arthur is forecasted to arrive in the outerbanks the day we get there. COOL 🌀🌊💦,0.5256232134997845,31,33,58,40,30,0.22948672,0.15486443,0.05666234,0.042440336,0.04216939
@Aisling_oO @JesusSexTape women please! You vagina is more wrecked than the east coast of america after hurricane sandy!,0.35264189541339874,50,54,39,38,12,0.102908865,0.09230795,0.06010526,0.05300877,0.044311054
Hurricane Matthew leaves a trail of destruction in Cuba,0.32805484160780907,12,51,0,41,34,0.15423417,0.048059728,0.0459996,0.04334591,0.03641543
"Hurricane are always named after a women, you know why what has the power to leave you out in the cold with no clothes,house #Sandy",0.2211405374109745,11,12,33,62,48,0.06349332,0.049306694,0.039577186,0.03522702,0.03353632
Queria voltar ... @ Praia de Guarajuba,0.5539385601878166,46,34,35,27,5,0.17796254,0.15417981,0.09502418,0.071670376,0.055101648
"Talking Hurricane Harvey... (at @StormTracker12 Weather Lab in Clarksburg, WV)",0.23754379525780678,31,33,50,54,53,0.056562047,0.05526907,0.048125975,0.03981068,0.037776023
I'm at Hurricane Irene Projected Path w/ @corbett3000 @kimchiquita @graceicon @lindgrenrider @alizaysteinberg [pic]:,0.5496588628739119,24,47,16,8,53,0.26154897,0.13088375,0.095050335,0.031308953,0.030866856
#NASA_Earth_Observat Overnight View of Hurricane Sandy: Special sensors on the Suomi NPP satellite captured this...,0.31328800320625305,33,24,47,40,63,0.07501719,0.070068784,0.05901986,0.057194397,0.05198777
"@CNN @wolfblitzer Sadly, hurricane Sandy will create more jobs than Obama. #7HoursofHell #brianterry #Ccot #IMPEACHobama",0.3842504732310772,34,32,27,55,22,0.10982486,0.08306049,0.072473265,0.060559895,0.058331966
Getting Paid After Hurricane Sandy via,0.43591009080410004,31,17,33,6,40,0.105121434,0.103913896,0.1031689,0.072261326,0.051444538
"Attending FEMA Public Assistance Briefing for Hurricane Irene (@ Norwalk, CT)",0.20100919157266617,33,63,53,30,50,0.04816932,0.039602492,0.039193045,0.03845011,0.035594225
Hurricane Irene . Is history,0.21141356974840164,6,17,40,42,33,0.051885333,0.051411856,0.04231198,0.035368234,0.030436166
Hurricane Irene: Watch Extended to Long Island via,0.2206784039735794,33,31,53,62,41,0.05788346,0.05311461,0.039630756,0.03553555,0.034514025
"Washington trends now: Houston, Red Cross, National Zoo, Hurricane Harvey, Alt-Right.",0.21067159995436668,40,33,31,53,12,0.05274763,0.047153216,0.040724695,0.035944436,0.034101624
Hurricane Sandy: High Wind Warning Issued for Northeast Ohio via,0.3231661804020405,12,51,25,62,0,0.13568759,0.049703714,0.04891312,0.047653925,0.04120783
RT @twc_hurricane: We talk about heavy rain with #Irene. Take a look at this radar loop & see how much (cont),0.47737064212560654,41,0,3,22,12,0.30199492,0.04949196,0.04747619,0.04313875,0.03526882
Stay dry....for now (@ Frankenstorm Apocalypse - Hurricane Sandy w/ @mike_jorda),0.20592505112290382,11,51,48,30,24,0.047904648,0.045382995,0.0394235,0.036670502,0.036543407
"I'm at Hurricane Irene (Anywhere, Everywhere) w/ 31 others",0.16373986937105656,20,63,41,26,31,0.041011542,0.037511412,0.029500842,0.028530756,0.027185317
2 BIG EVENTS coming to #scotchplains #undergroundstrengthgym ✊✊✊/Lift & Roll for Wrestlers! /#Deadlift fundraiser to PAY IT FORWARD for Hurricane Michael ✊/November is on FIRE for Us…,0.5142053179442883,57,33,58,40,53,0.22023186,0.13604157,0.075232804,0.04744768,0.035251405
I really think the national weather service should have named the current hurricane Shelia instead of Sandy!!!,0.3444080837070942,32,55,19,22,25,0.083518595,0.07773291,0.068949774,0.06372061,0.05048619
"I called Hurricane Arthur King Arthur last night, and I still can't get over it. 😂",0.2206951528787613,12,0,3,4,61,0.05761128,0.048900828,0.042532153,0.03611756,0.03553333
Tweet #PatchRebuilds to Help Hurricane Sandy Survivors via,0.2669197805225849,21,33,30,63,24,0.06339581,0.06007846,0.05361177,0.047312893,0.042520843
"Ant maçını banttan izliyorum. Ant ilk golünde Şifo'nun sevincine üzüldüm. Yıllarca formayla bizi sevindiren Şifo, Şifo.....Demekki....",0.2458120547235012,57,40,33,50,11,0.063734315,0.048956905,0.046079237,0.04420917,0.042832427
"Prayers for New Orleans, preparing for another storm.. #isaac",0.665552856400609,21,61,17,5,34,0.535186,0.046384007,0.03292865,0.027834225,0.023219982
"Lolololol YES RT @NPRmelissablock: Is it just me, or does Hurricane Sandy look like a uterus?",0.39793792366981506,12,22,25,0,3,0.11000922,0.107912116,0.063315764,0.059653547,0.057047274
This Hurricane Sandy⚡☔ has me worried for all my loved ones,0.5001358911395073,34,45,5,43,27,0.13794985,0.12519051,0.08887462,0.075774334,0.07234657
"Locals share photos, stories of Hurricane Sandy - #Milton #NewHampshire",0.1769683826714754,33,11,63,53,24,0.044443384,0.035408217,0.033713046,0.032550607,0.030853128
