Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"An ill wind blows,Bamboo undulates,Alabama Harvey goes. #hurricaneharvey…",0.48005104437470436,11,48,42,61,8,0.25579485,0.13873722,0.031243064,0.027218185,0.027057726
"Where's my big dad #hurricaneHarvey #houston #houstonflood #bioshock #jokes @ Webster, Texas",0.2412312738597393,34,27,5,46,43,0.07626785,0.044579323,0.04230801,0.04215451,0.035921577
So much #happymail praying we have mail service today! #hurricaneharvey has caused a delay!…,0.522431343793869,21,32,55,43,29,0.349936,0.05703307,0.041148778,0.037217595,0.037095893
I witness the damage #hurricaneharvey did in this neighborhood in Richmond today as I was…,0.2637418322265148,12,25,34,52,51,0.10818923,0.0406772,0.038965654,0.038755525,0.03715422
#HurricaneHarvey @FoxNews @cnnbrk @BBCBreaking let us store our treasures in the Kingdom of GOD not here on earth,0.4514677878469229,21,63,60,17,33,0.32748035,0.039392937,0.029475838,0.028903194,0.026215473
@amr_social #houstonflood & #hurricaneharvey relief takes a special type. In the middle of…,0.3121427521109581,50,33,53,54,7,0.08923963,0.07425335,0.05922118,0.048680097,0.0407485
The devastating effects of #hurricaneharvey and the potential of #hurricaneirma and now…,0.556375976651907,46,34,27,52,5,0.22411552,0.18008904,0.05698196,0.04832612,0.046863336
"It's REAL outchea #Harvey #Pray4TX❤️ @ Beaumont, Texas",0.36627545207738876,44,13,31,30,57,0.0977161,0.0934268,0.0804932,0.05183684,0.042802513
Storms of life. #CoffeewithKinfolk☕ #hurricaneirma #hurricaneharvey#PositiviTEA #inspiration…,0.2975890152156353,61,8,21,59,47,0.10111341,0.05556439,0.05245005,0.045471765,0.042989403
Hunker down Houston ☔️ Hurricane Harvey might be heading our way. #hurricane #hurricaneharvey…,0.2430601343512535,41,61,57,33,21,0.054448683,0.053644095,0.048098173,0.044182356,0.042686827
".@GetReady For those in #Harvey's path, our hurricane fact sheet has tips on preparing before the storm arrives",0.37168582156300545,33,50,53,62,7,0.15992522,0.07642435,0.053687636,0.041144177,0.040504433
In San Antonio at the Kaizen Goju Ryu Dojo Waiting on Hurricane Harvey #hurricaneharvey #kata…,0.2378983497619629,33,31,61,57,53,0.058038834,0.05560669,0.045820363,0.04116751,0.037264954
"#Hurricane #Harvey. @ Corpus Christi, Texas",0.1798284761607647,30,24,31,33,61,0.041682456,0.03690978,0.03419013,0.03389234,0.03315377
Running away from #harvey #takethatharvey #bmwmotorrad #sunrise #saturday #k1600gtl #coffeetime…,0.24291498586535454,11,57,48,33,30,0.06569879,0.057540584,0.042000756,0.03901735,0.03865751
Chapelwood family praying for everyone affected by #harvey #hopedealers #chapelwood @ Chapelwood…,0.6368548162281513,21,34,61,46,8,0.3881664,0.08981998,0.058558173,0.056932237,0.043378025
"This poor baby girl is telling me ""I'm too old for this shit, momma!"" #HurricaneHarvey…",0.32936903834342957,34,5,46,2,29,0.09167143,0.064940065,0.064306475,0.056438833,0.052012235
