Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
I've never seen the Weather Channel app predict squalls before. Guess #hurricaneharvey isn't…,0.2998099997639656,22,25,19,20,27,0.11797787,0.060988676,0.04592095,0.03815175,0.036770754
#Harvey2017 @ William P. Hobby Airport,0.21068821474909782,53,24,34,46,35,0.049382463,0.04816637,0.044224918,0.036879707,0.03203476
🙏🏾🙏🏾#Texas #hurricaneharvey #pray #livelovedayspa @ Live. Love. Day Spa LSU,0.424348596483469,59,21,24,47,17,0.18601051,0.10992233,0.045429777,0.04198938,0.040996604
Great work by all during our team coverage of Hurricane #Harvey 💙 #project365 #365photochallenge…,0.6474969424307346,40,57,33,61,58,0.2085256,0.16166736,0.13353442,0.0966987,0.047070865
"#HurricaneHarvey #Houston #PrayForHouston #Pray4Houston #HelpSomeoneHelpSomeone @ Houston, Texas",0.19910652190446854,11,48,57,21,30,0.06278361,0.038544495,0.033902943,0.031976268,0.03189921
"Marking myself safe... #hurricaneharvey @ Kleinbrook, Houston, Texas",0.19681373611092567,30,33,31,62,10,0.05583168,0.03977763,0.036804065,0.0330629,0.031337462
"She's safe now ! #hurricaneharvey #houston @ Houston, Texas",0.2431238889694214,21,61,17,8,33,0.06377466,0.053103816,0.045054264,0.04289958,0.03829157
The look I get for leaving during a storm. #puglife #ptsd #harvey…,0.28239376470446587,55,32,19,12,52,0.06858856,0.05960488,0.05589,0.053660896,0.044649426
#Repost #houstonrepost #hurricaneharvey #prayforhouston #prayfortexas #htx #houston…,0.2217730674892664,11,57,48,21,34,0.07206874,0.045927208,0.0416267,0.032319438,0.02983098
How you celebrate 5 days of #hurricaneharvey and finally seeing the sun? Fire up the grill…,0.20985424518585205,31,51,19,62,11,0.06078392,0.045292698,0.03675743,0.034686897,0.032333303
GOOD MORNING ALL FROM HOUSTON! #Flooding from #Harvey . #Houston #BuffaloBayouPark #CityPark…,0.30206628516316414,53,7,61,57,21,0.06493335,0.063385814,0.0582442,0.058147695,0.057355225
"72 hours in Houston. (White Oak Bayou) #harvey @ Cottage Grove, Houston",0.2837948352098465,31,44,30,33,17,0.09757436,0.061789498,0.05865171,0.03305202,0.032727245
"Kitten noms. #littlesurvivor #kitties #kittens #hurricaneharvey @ Seabrook, Texas",0.16688533872365952,4,34,33,8,46,0.04448617,0.033502396,0.03174156,0.028583584,0.02857163
"Stay safe #Houston, post #hurricaneharvey outbreak 😷 @ Houston, Texas",0.3069257941097021,21,30,61,34,11,0.15149102,0.04842036,0.039493684,0.037769403,0.029751332
⒈ Luis García⒉ Real Madrid⒊ Gary Sánchez⒋ #Harvey⒌ Boca Chica2017/8/24 15:11 AST #trndnl,0.6210216209292412,24,61,47,40,57,0.31524348,0.109234765,0.102978736,0.052802157,0.04076248
"#ohmy #notlookinggood #harvey @ Belmar, New Jersey",0.17343301698565483,4,39,49,28,41,0.042303115,0.0339926,0.033983078,0.031650417,0.031503808
My kids are weird. #oliveyou #hurricaneharvey @ Embassy Suites by Hilton Oklahoma City Will…,0.30987678840756416,12,22,25,54,62,0.10322646,0.06104393,0.054375816,0.051406354,0.03982423
"I'll remove the cause, but NOT the SYMPTOM!#ROCKY!!!! #HurricaneHarvey #BringIt#JusSayin…",0.348364032804966,57,58,11,40,33,0.12562245,0.10122237,0.04678053,0.03941549,0.035323188
"It's not raining on my house right now... #hurricaneharvey @ Spring, Texas",0.1993057020008564,19,32,55,31,33,0.048374683,0.042184606,0.04008525,0.036348734,0.03231243
#HurricaneHarvey will not keep me from studying. Candles and flashlights on standby! Coffee in…,0.24681798368692398,14,33,54,62,36,0.060847864,0.057398237,0.049908016,0.042292666,0.0363712
"#hurricaneharvey @ Houston, Texas",0.241181418299675,11,48,30,61,31,0.07188712,0.0440026,0.04366054,0.04228876,0.039342396
RIP #Harvey2017,0.5581420548260212,21,46,34,5,35,0.20474562,0.1438841,0.097398676,0.058880765,0.0532329
"The pool is open, what #hurricaneharvey @ Bourbon Orleans Hotel",0.38422055914998055,31,41,44,54,17,0.13533452,0.115236804,0.06020325,0.037273288,0.036172695
Please pray for Texas! May the waters recede! #texas #texasstrong #harvey #hurricaneharvey…,0.5622892454266548,21,61,17,34,8,0.39069292,0.07271643,0.044972606,0.027191121,0.026716169
"#Harvey, you're a real bastard at this point. Take your rain and go home. #HurricaneHarvey @…",0.4942465517669916,32,55,58,37,30,0.171874,0.16576461,0.07194637,0.055685144,0.028976424
For those able to help ... #houstonstrong #texasstrong #harvey2017 @ George R. Brown Convention…,0.34160101041197777,21,33,17,40,57,0.114501074,0.08766848,0.05151117,0.044940263,0.042980026
I've been trying to hold off posting anything about #HurricaneHarvey…,0.2742333300411701,55,32,19,42,43,0.06261203,0.05912016,0.052006997,0.050367035,0.05012711
#Kroger on dairy ashford/briar forest #Harvey @ Eldridge - West…,0.24389485828578472,36,33,4,53,54,0.07144897,0.0713444,0.03592087,0.034795024,0.0303856
Mood right now. #houston #houstonflood #montrose #texas #hurricaneharvey @ Montrose,0.22368459776043892,55,32,37,43,44,0.06273238,0.056388278,0.035600517,0.03471283,0.03425059
The devastation in Texas caused by #hurricaneharvey needs all of our help and support. Let's all…,0.3744370564818382,58,57,61,21,8,0.08989905,0.083370514,0.08148823,0.068614885,0.05106438
"There’s a local Galv saying that if statue of Mary is still standing atop cathedral, all will be well. Stella Maris, ora pro nobis!🙏 #harvey",0.2586075998842716,33,50,53,7,54,0.07260676,0.06336669,0.056583636,0.033751674,0.032298844
"And again....#harvey #houstonstrong @ Sugar Land, Texas",0.18714821338653564,11,4,33,61,53,0.07025228,0.034998905,0.032245144,0.025059482,0.024592405
"Even the ocean looks tired #hurricaneharvey #galveston #texas #oceans #seawall @ Galveston, Texas",0.2408018410205841,11,14,48,35,20,0.092701025,0.04976069,0.03679182,0.033743516,0.027804788
You can’t be blessed until you give a blessing- @MayorFreeman #hurricaneharvey - looking at #recovery after @funds4disaster @ABC,0.35517801344394684,21,17,33,63,40,0.101994485,0.09962336,0.053999733,0.051958017,0.04760242
#Mood Help is On The Way! #HurricaneHarvey #HTown @ The Westin Galleria Dallas,0.18191923573613167,21,31,62,57,10,0.046408165,0.037614103,0.034283467,0.03294684,0.03066666
Now back to our regularly scheduled program. #notcool #really #stillnopower #harvey2017 @ Spring…,0.48346659541130066,55,32,19,43,1,0.18143927,0.12232922,0.07323794,0.05374164,0.052718528
"The SUN was shining this afternoon! #Sunset #After #Harvey @ Natchitoches, Louisiana",0.3939730040729046,31,63,11,33,53,0.16056085,0.06824477,0.064714774,0.05682368,0.043628935
"Due to current #harvey #brazosriver, we will not open today. Stay connected. We will try again…",0.29389486089348793,57,21,33,61,58,0.07879022,0.06569417,0.06335428,0.045326658,0.040729534
Help #Soulgood #give back to #HurricaneHarvey survivors and volunteers. We are serving free…,0.3687722496688366,57,21,33,58,53,0.09449675,0.09422276,0.08081908,0.057950087,0.041283574
#Crummiebeats #whitelightning #thunderstorm #lighting #houston #hurricaneharvey #Weather #eletro…,0.23617288656532764,11,57,48,21,34,0.079969995,0.04579736,0.04457297,0.036377188,0.029455373
