Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
#HurricaneHarvey Can he be our next president #Harveyforpresident,0.2234343346208334,21,61,17,57,40,0.08825696,0.04262921,0.037065763,0.029905716,0.025576685
#Harvey is pretty well behaved so far at our house. @ Northwest…,0.37057629972696304,33,40,57,6,58,0.16035806,0.07911566,0.049687944,0.041889608,0.039525032
#HurricaneHarvey you will not steal our happiness. @TheHitDjs rapping djkennymusic wedding @…,0.2330770567059517,24,47,59,8,61,0.05341436,0.050149594,0.045988545,0.044000372,0.039524186
"#Repost @masharpe ・・・#hurricaneharvey #redcross #give #donate #help @ Los Angeles, California",0.3462924398481846,21,11,48,63,24,0.11756467,0.09726687,0.049457032,0.043628003,0.038375866
"Quick snack run. #HurricaneHarvey #FloodSwag @ Houston, Texas",0.3677060902118683,36,33,30,6,57,0.12184533,0.07523459,0.06496551,0.062325925,0.043334737
Just here waiting on Hurricane Harvey! 🤗🌊⛈🌪💦 #moi #hurricaneharvey #texas #uruguaya #nowork…,0.20191990956664085,21,33,57,53,58,0.049579393,0.045447987,0.037473377,0.036851875,0.032567278
At ESR our thoughts are with those in the path of #HurricaneHarvey #EVENTSCAFFOLD. @ San…,0.29113512858748436,21,63,24,47,61,0.14223677,0.040862553,0.037967123,0.035348736,0.034719948
"For the night is dark and full of terrors. #HurricaneHarvey @ Friendswood, Texas",0.35923169553279877,11,48,44,46,51,0.17581132,0.07733723,0.042102586,0.032363717,0.031616844
"#PrayForHouston ❤️ #hurricaneharvey @ Dallas, Texas",0.2157355509698391,11,61,57,30,24,0.06665886,0.045226675,0.037798952,0.03366304,0.032388024
"Soooo happy to see this!!! #harvey @ Third Ward, Houston",0.250553373247385,33,53,40,24,31,0.064836584,0.0501712,0.04663532,0.045874562,0.04303571
