Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
#whiskeycakekaty #Bar #Pre #hurricaneharvey Only #One #place to go #pure #love #Favorite…,0.3508872538805008,11,24,61,47,8,0.08614068,0.08101903,0.06542979,0.06251484,0.055782914
Cobertura del #Harvey en #Houston #TX #PART2#Specialcoverage #journalist #voanoticias…,0.3462925497442484,11,48,57,40,55,0.15178743,0.08299659,0.054099787,0.031548034,0.025860706
"Trailer hitch under water. Ford f250. #hurricaneharvey @ Village Grove, Pasadena, Texas",0.31310129165649414,33,31,40,61,6,0.088994086,0.07258795,0.053047277,0.050452553,0.048019424
Stella checking out the flood water. #flood #harvey2017 #labmix #labrador #dogsofinstagram…,0.2107153981924057,33,57,30,58,50,0.06342985,0.040602196,0.036731552,0.036019895,0.033931907
Keep the city of Houston in your prayers we need it. #FitFam #Harvey2017 #Qualityoverquanity…,0.6289922297000885,57,21,61,58,17,0.26618364,0.188372,0.08013723,0.053093925,0.04120543
#hurricaneharvey #windy #hotair #chrischristie Another picture from Texas where the Governor…,0.1921955831348896,41,32,55,42,11,0.042499512,0.041124348,0.03874303,0.035389304,0.03443939
"Send for help ‼️‼️ Contact jeaneaxo #hurricaneharvey #richmondtx @ Houston, Texas",0.24098500236868858,21,44,63,31,30,0.057056487,0.05244419,0.04996352,0.04396137,0.03755944
"HOW TO CHARGE YOUR PHONE WHEN THE POWER GOES OUT‼️📲📲📲📲📲📲📲📲📲#Houston #HurricaneHarvey @ Houston,…",0.4091334491968155,32,55,37,43,52,0.1461338,0.13605875,0.04625468,0.043167155,0.03751907
"1 more day and then it will be Booisiana's problem. #FTPHarvey #HurricaneHarvey @ Houston, Texas",0.20066090300679207,31,30,44,17,10,0.04104494,0.040437672,0.04021008,0.03985613,0.039112084
At last. 🌞 #Harvey #HoustonStrong,0.2389712706208229,57,58,46,24,11,0.06842989,0.056372173,0.042447474,0.036710635,0.0350111
We survived Harvey. #hurricaneharvey #incompletesquad #missingmia #sooverit @ Houston/N,0.29613611847162247,57,16,40,33,58,0.093885586,0.07232331,0.045717884,0.043541465,0.040667877
This morning collecting items for #hurricaneharvey victims... all day... come through…,0.24902785196900368,21,57,58,33,61,0.058926575,0.05359118,0.05148536,0.047756203,0.037268534
We are still out here #makingadifference #hurricaneharvey #harveyrelieffund #volunteer #mold…,0.33132465183734894,57,61,31,58,44,0.124754496,0.07934461,0.04400218,0.042679563,0.040543806
Have you seen the weekend forecast? Potential #TropicalStormHarvey or #HurricaneHarvey making…,0.28370819613337517,41,54,9,50,33,0.09224331,0.050922092,0.048399325,0.04662519,0.045518283
The view from my upstairs window waiting for #hurricaneharvey!! #MorningMayhemRadioShow playing…,0.2482268139719963,41,33,4,53,17,0.06560147,0.052439705,0.045069803,0.04271382,0.042402018
"#hurricaneharvey #sanantonio @ San Antonio, Texas",0.16583095490932465,24,57,31,30,61,0.039231796,0.037922114,0.029991824,0.029805973,0.028879248
Drizzling The Sauce Like I'm #HurricaneHarvey ... Just #FollowTheSmell🙏💦🍜🔥💯TO 🔥3822 Old…,0.42887357249855995,48,11,44,13,57,0.14222322,0.11525555,0.060446057,0.058222435,0.052726306
"#eclispe2017 #hurricaneharvey #GodblessTexas @ Corpus Christi, Texas",0.17621205933392048,11,46,34,30,24,0.04788553,0.035297655,0.03426565,0.02991293,0.028850297
"Lots of wind and rain here...#hurricaneharvey @ New Braunfels, Texas",0.18689481168985367,61,33,11,53,31,0.0449132,0.04249937,0.03852899,0.030723022,0.03023023
#harvey #airstream #dogsofinstgram #evacuationluxury @ Lake Livingston,0.1732403188943863,57,33,61,58,31,0.053457476,0.031409994,0.03030426,0.02986699,0.028201599
#HurricaneHarvey #WorldVision #ThirtyOne @,0.19128626957535744,57,11,24,58,48,0.04743903,0.043508828,0.03787433,0.03333221,0.02913187
Water rescue happening on 59N and Leeland Bridge. Thank goodness for amazing people who help out those in need. #harvey #houston #flooding,0.4279007986187935,21,17,33,8,61,0.152097,0.07711585,0.06664539,0.06655149,0.065491065
@Regrann from @loumuzik - WE ARE SETTING UP A NETWORK! JOIN NOW! #Houston #HurricaneHarvey…,0.47209077700972557,33,57,58,50,53,0.15148638,0.10812427,0.08495465,0.07242131,0.055104163
#HurricaneHarvey: #Repost @ASouthernJule ・・・FYI!!!! #HCSO #HoustonStrong #Harvey #HTX #sos…,0.2236817069351673,11,33,54,21,50,0.050984114,0.045147818,0.043664437,0.043332014,0.040553324
"Peanut preparing for Harvey! # HoustonFlood #hurricaneharvey #Houston @ Pearland, Texas",0.30427679792046547,57,33,61,53,58,0.07573252,0.067610376,0.06175785,0.055418637,0.043757413
Esta es nuestra ciudad antes y después del paso devastador de #Harvey #Houston/ this is our city…,0.4421781972050667,24,11,47,48,57,0.1528739,0.1022644,0.082902335,0.065074205,0.039063357
The view from my mailbox yesterday afternoon. Never seen it this high in 20 yrs. #Harvey #Houston,0.33772341907024384,12,33,31,41,62,0.13583033,0.05885021,0.053513166,0.046730295,0.04279942
"@attn #hurricaneharvey @ Houston, Texas",0.16485382802784443,31,30,33,50,61,0.045820802,0.03146912,0.030800423,0.028930735,0.027832747
The #HoustonApocalypse #HurricaneHarvey on #JFKBlvd in Houston's #EastAldineDistrict .…,0.24392958357930183,4,33,40,6,57,0.079029314,0.049473953,0.039698273,0.03787927,0.037848774
"After the storm #Harvey @ Fort Bend County, Texas",0.3361574746668339,11,61,33,48,6,0.13111871,0.07885123,0.05006676,0.038752023,0.037368745
"#Harvey >> Airports reopen at 4 >> Limited Access @ Houston, Texas",0.4516971092671156,24,16,47,63,11,0.19203146,0.118223466,0.083317704,0.030786624,0.027337857
Let's do this. #hurricaneharvey #jenscoastalbend #downtownaransaspass #rockportstrong @ Coldwell…,0.5974290240556002,57,58,61,21,33,0.3135806,0.1676878,0.05371574,0.032158885,0.030285994
🌎🇺🇸 Sigue #Harvey dando noticias en el país cobertura de equipo con @renepedrosa1021 todos…,0.46851182356476784,57,40,11,48,33,0.17174457,0.10365171,0.06784554,0.067413524,0.05785648
#HURRICANEHARVEY #harvey #hurricaneharvey #hurricane #hurricanes #texas #prayforhouston…,0.21877072378993034,11,48,57,34,21,0.072111875,0.04743079,0.038848054,0.03137416,0.029005844
Had to make a run & get flood essentials...#HoustonFlood @ Trader Joe's Houston,0.209137711673975,57,31,33,20,62,0.08975315,0.031459857,0.031346824,0.028345665,0.028232215
RESCUERS IN NEED‼️ 🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘SHARE‼️SHARE‼️ #Beaumont #PortArthur #OrangeTexas #HurricaneHarvey…,0.2621682919561863,21,55,32,57,33,0.08500994,0.048170563,0.048021022,0.041017957,0.03994881
"When #hurricaneharvey tries to ruin your family vacation, you go private. #southwestairlines…",0.3894786350429058,55,32,19,58,38,0.10650811,0.09673044,0.070837416,0.062586665,0.052816
"#compassion #harvey #montana #helpthoseinneed #love @ Clermont, Indiana",0.3326052948832512,24,47,8,61,30,0.08164334,0.07267235,0.07008194,0.060427718,0.04777994
"59N open all the way from north Sugar Land to IAH!😀 #HurricaneHarvey #shuttingdown (@ Tarmac in Houston, TX)",0.2243194617331028,33,53,63,57,31,0.0566418,0.044329204,0.04342236,0.04020087,0.03972523
Day 8Buffalo Bayou #harvey #houston #afterthestorm #recoverymode #weather #flood #buffalobayou…,0.2897321283817291,57,31,44,54,33,0.09362964,0.066384204,0.064894505,0.032999657,0.03182412
THIS MORNING IN #houston #hurricaneharvey AND GOOD FRIEND SENT ME THIS VIDEO 🎥. PLEASE PEOPLE…,0.3266132175922394,21,34,33,59,53,0.17056638,0.058022805,0.03435977,0.032091606,0.031572655
That's a wrap #Harvey! Thanks to everyone for all the well wishes.…,0.32247813045978546,33,40,7,16,57,0.08833142,0.07545726,0.058060106,0.050337795,0.050291546
Creek almost back to normal as #Harvey flood waters continue to recede. #houstonstrong…,0.2781939059495926,33,57,40,17,53,0.0830316,0.05724208,0.055942696,0.04292243,0.039055098
One of our amazing #hurricaneharvey Harvey crews starts off every morning with a group meeting…,0.3685956746339798,61,40,33,17,53,0.11246808,0.0801894,0.078666545,0.050706945,0.046564706
cnn Yo If Yall Hiring Lmk I'm With The Shits Too 💨🏃🏾🌪🌪 #hurricaneharvey #hurricaneirma…,0.4563864506781101,44,13,41,37,57,0.17451149,0.099556915,0.070984215,0.05587044,0.05546339
#Harvey regenerates into a tropical depression,0.3852514624595642,46,34,27,5,45,0.091208115,0.09045249,0.07674122,0.07063663,0.056213006
"My morning commute into Houston! Where's everyone going? #hurricaneharvey @ Houston, Texas",0.2711571753025055,11,31,41,61,10,0.07213145,0.062065616,0.05413843,0.043414965,0.039406717
My shopping buddies while getting some last minute provisions before #hurricaneharvey. @ H-E-B,0.23689036443829536,33,26,31,30,54,0.055161245,0.0499358,0.046637546,0.042912226,0.042243548
"#makeshift #hurricane #hardened #chicken #shelter! #hurricaneharvey #bringiton! @ San Antonio,…",0.4371173679828644,57,58,33,40,53,0.19443245,0.11633336,0.047431197,0.040504772,0.03841559
"Getting out of Dodge #harvey (@ William P @HobbyAirport in Houston, TX)",0.2507105581462383,31,30,33,54,44,0.07225159,0.061851382,0.043936867,0.036848173,0.035822548
"🌊#SURFWITHJOSE #hurricaneharvey #prayfortexas @ Cypress, Texas",0.24148155003786087,11,48,34,57,46,0.09610391,0.05867668,0.031764194,0.027996343,0.026940428
#PreperationH #Harvey #Moist#inapropes#THOT#thotsbelikeA few things:Military timeI had a…,0.18329315073788166,57,34,40,33,46,0.047234476,0.041342173,0.033961803,0.033913527,0.026841173
#War #HappySammi #HurricaneHarvey #SeriousBusiness @ Dubuisson Family Pad,0.20434797182679176,57,24,33,58,48,0.05192119,0.041339926,0.041204963,0.03504064,0.034841254
#Harvey KEEP HTX IN Y'ALL PRAYERS AND STAY BLESSED YALL @ Lincoln Park Apartments,0.6308692805469036,21,13,17,57,30,0.34917068,0.14410372,0.07187205,0.033903457,0.03181937
#summer17 #houston #htown #houstonflood #هيوستن #texas #tx #تكساس @ Verdir at Hermann Park…,0.29507390409708023,11,55,48,21,32,0.099260665,0.05292157,0.052497424,0.04983615,0.040558092
#this #harvey #hurricaneharvey #flood #houstonflood #houston #water #rain #helpothers #empathy…,0.24665191769599915,11,48,57,21,58,0.081545316,0.05403672,0.041917156,0.0363722,0.032780524
