Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Braving the elements to meet a few friends. #hurricaneharvey…,0.21822618320584297,33,53,61,30,58,0.066248715,0.039920595,0.038977146,0.036823537,0.03625619
"#harvey you suck!!! I hope everyone is safe!!! @ Seabrook, Texas",0.30733368173241615,21,61,34,8,60,0.115870714,0.062130883,0.04623151,0.04243283,0.040667746
"Pray for Houston! #texas #hurricaneharvey #harvey #houston @ Houston, Texas",0.5416968539357185,21,17,34,61,46,0.3906728,0.056441836,0.035382755,0.03492374,0.02427572
#heros #héroes #hurricaneHarvey #HuracanHarvey #TropicalStorm #Rescue #Houston #Texas…,0.2604912333190441,11,48,21,57,34,0.09417421,0.056339175,0.039161723,0.036814462,0.03400166
🤦🏾‍♂️ Praying 4 Texas! #Harvey #hurricaneharvey #tropicalstormharvey #texas @ Shear Insanity,0.3994177058339119,21,57,34,58,33,0.18682146,0.107347265,0.03657354,0.034564137,0.034111302
#Harvey...My route to and from work! Before and…,0.2110510617494583,33,57,53,58,11,0.062270734,0.047771785,0.034960393,0.03327611,0.032772038
#hurricaneharvey Main and 45 : 8/28/17 4pm the water is going down but more rain on the way for…,0.20777772925794125,57,44,58,61,20,0.08915027,0.036392573,0.02780893,0.027539555,0.026886398
🖕🏼#hurricaneharvey Make your own thunder training_day_inc richbarretta @STLRNYC @ Rich Barretta…,0.23171177878975868,33,61,57,54,11,0.06093909,0.04752639,0.045874555,0.03881623,0.038555518
Praying for all of TEXAS! #hurricaneharvey @ DropZone Fitness,0.7002937942743301,21,57,17,61,8,0.42944893,0.16906439,0.04156828,0.032941125,0.02727107
If you look closely you'll see a dove with an olive branch! #hurricaneharvey @ Lake Huisache,0.26040566712617874,33,31,50,42,41,0.059887514,0.054751147,0.052932028,0.050394617,0.042440362
I have friends in this area that need help! #portarthur #texas #hoUSton #hurricaneharvey @ Port…,0.1844147890806198,33,10,54,21,62,0.03944326,0.03813115,0.03693493,0.035401333,0.034504116
Please spread the word and do what you can! #windsoressex #yqg #hurricaneharvey…,0.36811894550919533,21,61,30,63,59,0.09223108,0.09033575,0.07107024,0.061917003,0.052564874
"#PrayForPortArthur #HurricaneHarvey 🌊 @ Port Arthur, Texas",0.1660324279218912,11,24,34,46,57,0.040189043,0.03440188,0.03178552,0.031484757,0.028171228
Sucks to see such an awesome tree simply fall over. #HurricaneHarvey…,0.28443600982427597,34,46,5,27,43,0.0677142,0.063145585,0.057152946,0.05685778,0.0395655
"@Regrann from @tonk_23 - #hurricaneharvey #curfew #houston - #regrann @ Conroe, Texas",0.24372921511530876,33,11,50,31,53,0.06460927,0.055390865,0.045491166,0.04253728,0.035700638
We are back! #HurricaneHarvey #CantKeepUsDown @ Texas A&M University Galveston Campus,0.4078622981905937,61,57,33,31,17,0.13629767,0.07796821,0.07544223,0.06250697,0.055647217
Main Reason Why I Remain The Same‼️#RP #hurricaneharvey #GodGotUs…,0.3478718549013138,13,57,58,31,17,0.113643624,0.10869726,0.0504858,0.03952887,0.035516303
Had to evacuate once the reservoirs gave in. Glad that my family and I are okay now. #harvey…,0.33040760830044746,15,21,7,8,16,0.08063491,0.07275511,0.067018576,0.05677327,0.05322574
"Sometimes, you just need a laugh through all the seriousness 😎#laughoftheday #harvey @ Winston…",0.2826939634978771,53,0,20,54,33,0.089127146,0.060892187,0.046659783,0.044276286,0.041738562
The beauty that #HurricaneHarvey left behind! I'm absolutely loving these early morning hikes in…,0.3075929246842861,33,4,6,8,53,0.089210026,0.080956,0.04983725,0.044384055,0.043205597
"Current reality. Water won't subside for weeks. #hurricaneharvey @ Memorial, Houston",0.31677810475230217,34,46,27,5,21,0.11150025,0.067547664,0.050769906,0.046131454,0.04082883
"Hurricane Irma preparation completed #floridalife #florida #hurricaneharvey @ Longwood, Florida",0.34136997908353806,31,33,57,30,40,0.101338334,0.08766172,0.06486231,0.04394785,0.043559764
#InfusedTequilaForTexas #Texas #HurricaneHarvey #Donate #DrinkTequila #TheRedCadillac…,0.1985812485218048,11,57,48,58,21,0.05762525,0.04705274,0.035480138,0.031419873,0.027003247
#fbf...and it rose several more feet after that photo was taken 😧 #myneighborhood #harvey…,0.24471556395292282,39,52,34,33,28,0.10803896,0.03676049,0.035120204,0.03263283,0.032163076
Nice to reconnect with you okaimusik drumming for the cause #hurricaneharvey benefit…,0.3258187510073185,33,53,40,50,57,0.1378168,0.051631555,0.046773493,0.045047246,0.044549655
⒈ #FelizJueves⒉ Puente Flotante⒊ #Harvey⒋ Duarte⒌ #UnMejorPaís2017/8/24 11:12 AST #trndnl,0.27541906014084816,63,24,57,21,17,0.079104036,0.060294293,0.057097767,0.03948891,0.039434053
My thoughts are with you #texas #hurricaneharvey #houston #htown #htx #galveston 💗🙏🏻💙 @…,0.3333643451333046,11,21,34,48,59,0.116294876,0.066015884,0.054025188,0.048598252,0.048430145
