Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Texas#houstonstrong #texas #harvey2017 #hurricaneharvey #tattosforcharity @ Awesome Tattoos &…,0.3263266794383526,33,6,4,31,40,0.1033973,0.06687748,0.05580783,0.050559815,0.049684256
The epitome of #Class @ditavonteese #ClassAct #HurricaneHarvey #PinUp #Burlesque #Vintage…,0.34209366515278816,40,33,57,58,11,0.11052604,0.06698607,0.0618034,0.0552753,0.047502857
#TransformationTuesday Follow up to #Harvey...Before: 220 lbs 5…,0.3461057096719742,13,57,44,54,10,0.11968778,0.07786292,0.07564857,0.036795095,0.036111347
My heart if full. ❤️So many amazing Texans donated to those affected by #HurricaneHarvey. Thank…,0.5631748959422112,61,8,21,47,59,0.19878605,0.11805834,0.093215704,0.08904436,0.06407044
Trash from flooded #HurricaneHarvey in devastated #Dickinson. The #texasstrong spirit is in the…,0.421801183372736,34,46,27,35,5,0.16811833,0.118625395,0.05400716,0.041834496,0.039215803
"It's amazing how much water is still out here in Sweeny. #flood #harvey @ Sweeny, Texas",0.2121816910803318,61,39,33,57,31,0.05152372,0.045764904,0.042271595,0.038608972,0.0340125
"While we wait for #Harvey , watch my reaction to #GOT ... link in bio @ Houston, Texas",0.2100106216967106,31,63,41,44,51,0.049051624,0.044902816,0.04271433,0.03729032,0.03605153
God Bless everyone that's in #HurricaneHarvey's path! Take cover…,0.4257569909095764,21,17,58,40,33,0.20811616,0.095767885,0.0438887,0.039951734,0.038032513
Waiting out #hurricaneharvey with some fresh baked banana bread. Apartment smells amazing. :)…,0.5551453679800034,24,36,33,47,8,0.21256763,0.11834382,0.08707296,0.08262157,0.05453939
"#hurricaneharvey @ Alvin, Texas",0.17643910832703114,24,46,34,40,47,0.041501272,0.040842377,0.031855416,0.031504095,0.030735949
"And I knew that freedom was there! #hurricaneharvey @ Houston, Texas",0.3311484232544899,11,17,31,61,40,0.11837006,0.06985347,0.05166742,0.04820223,0.04305524
Old reliance rd #bryantx #hurricaneharvey @ James Earl Rudder High School,0.22912776097655296,48,11,33,6,31,0.052550882,0.0517766,0.04918459,0.04035116,0.03526453
#HurricaneHarvey #Henny #FloodBae #FloodAdvice #Straight2ThePointPodcast #Houston #iTunes…,0.2217730674892664,11,57,48,21,34,0.07206874,0.045927208,0.0416267,0.032319438,0.02983098
Doing my TV analyst gig to talk about #Charlottesville and #HurricaneHarvey (@ EDI Media),0.258675891906023,54,30,53,0,20,0.060963318,0.05373316,0.052778613,0.046651,0.044549804
"Say hello to our #HurricaneHarvey refugee cats! @ Braeswood Place, Houston",0.3439889997243881,61,59,47,8,31,0.18540215,0.04175734,0.039513435,0.038691718,0.03862435
If anyone I'm Houston area off kingfisher & Pearland they need immediate help #harvey…,0.23713320679962635,21,62,30,39,10,0.08265507,0.04846418,0.044644073,0.03143001,0.029939873
it is a busy week... @nasa astrogeekz #hurricaneharvey #harvey…,0.20244749635457993,57,50,11,54,33,0.07309491,0.0349479,0.033525504,0.03156751,0.029311672
Thanks #BodyAltitudes for the first wave of #Irma #Harvey donations! We spent the day collecting…,0.40474093705415726,33,53,7,61,50,0.1596343,0.08405899,0.056358747,0.052899495,0.051789396
Stay safe and dry during #HurricaneHarvey. #sml1718 #besml #melldro #luthed…,0.3139782529324293,21,57,30,33,61,0.16128202,0.050927497,0.03854062,0.03328943,0.029938689
Cam in #galveston shows #hurricaneharvey approaching#ruptly #stormwaves #stormsurge #traffic…,0.22269048541784286,44,54,57,63,31,0.06691205,0.045530498,0.040159505,0.035480782,0.034607653
Think about your safety and protecting your family during #HurricaneHarvey.There is absolutely…,0.5138222649693489,21,61,46,34,59,0.16064785,0.11731034,0.09577433,0.079772145,0.0603176
#hurricaneharvey #gonzalestexas #thridcoast #dirtysouth #rain #weather #guntown #comeandtakeit…,0.20558912679553032,11,34,48,57,55,0.06301609,0.037897676,0.03740586,0.033805408,0.033464096
"Water rising in #PasadenaTX. #Pasadena #Harvey # @ Parkland Village, Pasadena, Texas",0.20896047353744507,33,57,31,61,30,0.047308177,0.0444785,0.042601023,0.03773877,0.036834005
"Thank you, @lagunitasbeer, for helping me get through this weekend. #houstonflood @ Southeast…",0.31719760969281197,57,33,61,21,59,0.0849378,0.0680444,0.058581762,0.055945147,0.049688496
"In case you lose power, Tornado, or need to be rescued. #RepostEverything #HurricaneHarvey…",0.30392609909176826,57,61,21,58,33,0.08706284,0.064704694,0.060305327,0.053039655,0.03881358
Bye bye bananas. Harvey casualty. #hurricaneharvey #bananatrees @ HausBar Urban Farm and…,0.2807764858007431,34,46,30,33,49,0.10955529,0.062971465,0.043346323,0.034574073,0.030329335
@joelosteen - we are praying for you! #prayersgoup #believe #help #harvey #hurricaneharvey…,0.5012567918747663,21,59,61,57,8,0.37548453,0.033319443,0.03329313,0.02974853,0.029411161
Aftermath of flooding in the complex yesterday. #hurricaneharvey @…,0.3311784975230694,52,43,12,45,39,0.100801066,0.07021673,0.056183048,0.05358818,0.050389472
"RepostBy vintage_vegan_: ""LISTEN! REPOST! SHARE! 😠😠#hurricaneharvey #helpforhouston…",0.26168838515877724,11,21,53,48,24,0.079556875,0.05507209,0.044595674,0.043873187,0.038590558
Check out my live performance @GoDJHiC #2017 #Htownrapbattle #houston #hurricaneHarvey hit the…,0.4638378247618675,48,11,13,57,17,0.12455339,0.11499481,0.08475046,0.073160015,0.06637915
Wow! NFL Player J.J. Watt Raises Millions for #Harvey Victims…Just Made Huge Announcement [Video],0.4223889708518982,33,40,17,57,58,0.15706836,0.13635947,0.046040844,0.04216282,0.04075748
#Repost instagramtexas・・・Man cries with his dog after #HurricaneHarvey destroyed most of their…,0.5139959640800953,34,46,35,27,3,0.22229847,0.15171506,0.052037075,0.044206556,0.043738805
Tomorrow we're opening our doors and accepting donations for #HurricaneHarvey evacuees. Every…,0.37409794703125954,61,21,8,59,47,0.12689401,0.07580009,0.06401262,0.055050667,0.05234056
"#helphouston #hurricaneharvey #survivor #donations @ Huntsville, Alabama",0.2244870699942112,57,11,24,40,47,0.06095077,0.046151787,0.046128396,0.03937534,0.031880777
#harvey #outofgas gas stations here and Copperas Cove are running out of gas as soon as the 18…,0.3035014607012272,39,12,20,19,25,0.07549343,0.073792376,0.057220474,0.0532207,0.04377448
"One of our favorite bands, demrootsmusic is closing out the night! /// #Harvey Relief // Thanks…",0.2513941414654255,7,53,33,21,16,0.054020427,0.05188725,0.05140762,0.048807457,0.045271385
#HappeningNOW potus donaldtrump meeting with #texans post #hurricaneharvey... A great…,0.29554566368460655,33,40,53,57,7,0.12772912,0.0457672,0.045397125,0.038614992,0.03803723
After an a long drive.... Needed some green tea for sure... #houston #hurricane #hurricaneharvey…,0.29354786686599255,39,33,6,54,52,0.119814746,0.07383226,0.041401763,0.03013927,0.02835983
170831 Building Emergency Kits... #hurricaneharvey #texas #austin #harvey #centraltexasfoodbank…,0.2214378472417593,57,21,33,31,40,0.06859544,0.04718202,0.044175584,0.03284723,0.028637575
#houston #houstonstrong #heart #harvey #iphoneography @ the breakfast klub,0.23736976832151413,36,57,33,24,4,0.07713125,0.046168037,0.039654244,0.038390953,0.036025286
CLICK LINK IN BIO FOR TIPS••#hurricaneharvey #hurricane #hurricaneirma••BE SAFE!••I…,0.3438826836645603,63,21,57,13,44,0.084486336,0.080471754,0.06516876,0.058138385,0.055617448
"Good bye for now, #Houston. Off to #Tampa - #harvey #irma #gotthere @ George Bush…",0.25088249519467354,30,33,53,11,24,0.05722601,0.05715977,0.048724853,0.046612922,0.04115894
First Day of School for Matthew Rossy!!! (Finally...compliments of mean ole #hurricaneharvey).…,0.3361883871257305,40,61,33,53,17,0.0886465,0.0883333,0.06567415,0.05464898,0.038885456
Signs of the times... #gasstation #paywhattheyask #preparingforharvey #hurricaneharvey @…,0.25131005980074406,11,48,30,58,57,0.08977824,0.06642315,0.03722366,0.029513644,0.028371371
#hurricaneharvey is getting this #hurricaneparty started. Time for a drink. #galveston #seawall…,0.3172239251434803,33,58,54,57,31,0.10133591,0.0669243,0.056295782,0.048735008,0.043932926
Blessed a person with no shelter today! Pay it forward! Be safe ✌🏽❤️ #hurricaneharvey #safety @…,0.5068887397646904,21,61,17,59,8,0.30220795,0.061864562,0.049288392,0.04771032,0.045817517
Still waiting for #HurricaneHarvey to get to #Htown so time for #mimosas. #brunch…,0.1920187957584858,21,61,10,62,53,0.04372052,0.040689584,0.03783878,0.03598555,0.03378436
