Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"If you need to be rescued ‼️ #hurricaneharvey #northhouston @ Houston, Texas",0.2534160874783993,61,17,21,33,30,0.06027679,0.057063784,0.05066307,0.04300163,0.042410813
Neighborhood street at 6:30 PM . #hurricaneproblems #hurricaneHarvey #tropicalstromharvey…,0.2067340984940529,24,42,33,31,16,0.04662316,0.04399192,0.041731264,0.039340753,0.035047002
"Current situation near me #Harvey @ Porter, Texas",0.18328757584095,34,42,46,11,45,0.0388622,0.038206346,0.036382943,0.03517253,0.034663558
#strong #texas #volunteer #2017 #help #hurricaneharvey #live #moments #everyday #hero @…,0.48132775351405144,57,21,58,11,30,0.34097135,0.050876267,0.044206567,0.024177313,0.021096256
#HoustonStrong #volunteersneeded #HurricaneHarvey #houstonflooding #volunteers #NRGCenter @…,0.2217730674892664,11,57,48,21,34,0.07206874,0.045927208,0.0416267,0.032319438,0.02983098
Total destruction in Port Arthur TX...just incredible. #Harvey #TexasForever,0.26962272450327873,58,40,33,57,17,0.066560745,0.063881814,0.05540837,0.044364363,0.039407432
THIS MORNING IN #houston #hurricaneharvey AND GOOD FRIEND SENT ME THIS VIDEO 🎥. PLEASE PEOPLE…,0.3266132175922394,21,34,33,59,53,0.17056638,0.058022805,0.03435977,0.032091606,0.031572655
AAC 762SD-N6. After a week under Houston flood waters.#hurricaneHarvey…,0.2457227110862732,57,61,33,30,58,0.055440053,0.05432909,0.049124677,0.047268663,0.03956023
@cabaretversatil is proud to be part of this #dance fundraiser for victims of #Harvey! Meet us @…,0.3686514161527157,61,59,8,47,33,0.11191074,0.07222527,0.06962026,0.05755509,0.057340056
Accident with injury in #Harvey on Destrehan Ave at 5th St #traffic #NOLA,0.33017663285136223,52,43,62,39,34,0.08936108,0.069334514,0.058328364,0.056774043,0.056378633
"#hurricaneharvey @ Houston, Texas",0.241181418299675,11,48,30,61,31,0.07188712,0.0440026,0.04366054,0.04228876,0.039342396
Images from the International Space Station show #HurricaneHarvey rapidly intensifying in the…,0.23464326187968254,11,33,31,41,54,0.069404826,0.059498556,0.03789492,0.037108988,0.030735973
