Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
This location currently has gas and fuel #harvey #gas #fuel #springtx #hurricaneharvey (at @ChevronDis11_14),0.28335103020071983,57,44,41,31,20,0.08484876,0.057543166,0.057277996,0.044994783,0.038686324
The calm before the storm #Galveston #HurricaneHarvey @ 1900 Storm Memorial,0.2798614054918289,61,21,12,44,17,0.08085832,0.06942737,0.059012078,0.03741381,0.033149827
Mi primer reporte #HuracánHarvey #HurricaneHarvey @ H-E-B Grocery,0.35971785709261894,48,11,57,24,17,0.11400984,0.09742674,0.07472127,0.04320372,0.030356284
"One last bike ride! #hurricaneprep #harvey #hurricaneharvey @ Kingwood, Texas",0.3243323042988777,34,57,46,33,53,0.10482696,0.070313096,0.061961606,0.05303861,0.034192037
We are here to support our customers impacted by #Harvey. Call 1-800-SERVPRO…,0.4245692119002342,61,57,33,59,47,0.18439429,0.078838795,0.058496255,0.054318182,0.048521694
"WE LIT! #HURRICANEHARVEY #FIGHTPARTY @ Singing Hills, Dallas",0.3406807482242584,44,11,31,13,17,0.09465481,0.08138038,0.05710796,0.055250935,0.05228666
Tropical Storm Dogs#harvey #hurricaneharvey #harvey2017 #streetlifetosweetlife…,0.2675795890390873,61,4,33,31,11,0.06328025,0.055571016,0.05215928,0.05082582,0.045743227
"CD's survived the journey through #HurricaneHarvey to Houston, TX! Shoutout coltmartin45 in HTX…",0.3733563497662544,33,17,40,57,58,0.09185452,0.084796384,0.07727096,0.06350424,0.055930242
Praying for a return to a beautiful and sunshine-filled room. #hurricaneharvey has us all…,0.5337537452578545,21,46,34,8,61,0.27447945,0.07687904,0.068629876,0.057872914,0.055892467
"#HurricaneHarvey #prayforhouston spread the word @ Columbia , South Carolina",0.26905544847249985,61,33,30,31,57,0.0826646,0.059048463,0.044114236,0.04211264,0.041115507
#3HRE #helping #Hurricane #Harvey #storm #victims #houston #texas #area #contact @robert21z…,0.2746524028480053,11,48,21,57,54,0.092345804,0.055566583,0.05177816,0.0418398,0.033122055
The office is under water. #HurricaneHarvey #hurricaneharvey @ Fusion Taco - Houston,0.19570826552808285,39,33,36,17,31,0.048867,0.04768527,0.034800246,0.03434701,0.030008743
It was time to get out #harvey #houstonstrong @ Hidden Meadows,0.19839129596948624,54,44,30,31,33,0.044175353,0.042239428,0.04109102,0.03630731,0.034578186
