Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"❤ #rockport #texas #hurricaneharvey @ Corpus Christi, Texas",0.17233661375939846,11,24,30,57,34,0.05094759,0.031879365,0.031132799,0.029566355,0.028810503
@ChadRosenthal #loves what elikulp is doing to help #hurricaneharvey victims and there's no…,0.39027372375130653,34,46,32,55,27,0.12333556,0.10515045,0.062062196,0.050776355,0.048949163
God Good! #Jeremiah #ilovehtx #hoUSton #houstonstrong #hurricaneharvey Sundays 10am | 2800…,0.36522386595606804,21,17,57,33,40,0.16555801,0.078768626,0.04933513,0.036097936,0.035464164
✨BELIEVE ✨ #hope #stormvictims #HurricaneHarvey #rescuepets…,0.26679980754852295,21,57,24,33,11,0.09085282,0.05916426,0.049438797,0.034050737,0.033293195
#HoUSton #Texas with my #bride! #Honeymooning #HurricaneHarvey #Marriageadventures #Marriage…,0.23075265437364578,24,11,57,33,47,0.057969827,0.046532437,0.046440784,0.0411332,0.038676407
"#hurricaneharvey #relief #fundraiser #farmtotable #3coursemeal #silentauction September 9, 2017…",0.2536081802099943,21,57,63,24,11,0.075172044,0.06353582,0.05642563,0.030044142,0.028430546
Cuervo is sooo over this #hurricaneharvey nonsense. austinpetsalive…,0.3157254494726658,39,55,32,56,52,0.10310236,0.062404353,0.056988638,0.050072704,0.04315739
"Major love to @pastorkeion and beyonce for the beautiful, and humble #blessing to the #Harvey…",0.3457808718085289,17,21,8,40,59,0.092279665,0.07239646,0.062088404,0.06176384,0.057252504
"#Irma #hurricaneharvey #gottolaugh @ Mission Hill, Boston",0.22394830733537674,57,61,58,24,30,0.06493178,0.047711186,0.041425012,0.03547946,0.03440087
Hurricane #harvey preparations! Think lines are def better in #Huntsville vs Houston (<5min wait),0.21680691838264465,16,33,62,53,50,0.06562616,0.04498437,0.038038015,0.035079695,0.033078678
"Hurricane, what? 🍹☔️ #harvey2017 #stormprep (@ Lupe Tortilla - Houston Heights)",0.36310809664428234,11,48,12,51,63,0.15732554,0.1273848,0.027615178,0.026694216,0.02408837
"Run from this storm as fast as you can. #harvey #category4 #notajoke @ Corpus Christi, Texas",0.2334471493959427,11,57,48,61,30,0.08614695,0.043101143,0.03664266,0.034531318,0.03302508
"Haha hurricane cookies!!! #hurricaneharvey #houston #food @le_bex @ Spring, Texas",0.34633769094944,36,33,53,54,10,0.1329794,0.058238525,0.05788119,0.054966055,0.042272527
Riding out #harvey⛈🌩🌨Mommy I don't like the rain!…,0.24042601883411407,56,11,54,55,48,0.09971792,0.038125224,0.037196334,0.03410459,0.031281948
