Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Please continue to pray for the Houston and the surrounding areas impacted by #hurricaneharvey…,0.7177711948752403,21,61,34,46,5,0.5427433,0.063324235,0.05048544,0.034469847,0.026748348
bornillegal #HARVEY #HOUSTON #ERLEE⌚️ @ CenterPoint Energy Plaza,0.2309393472969532,57,48,11,30,58,0.07756591,0.043393962,0.03975167,0.039743654,0.030484151
Blue Skies. Been waiting a long time for this color #hurricaneharvey…,0.6514481194317341,61,11,59,48,4,0.5648756,0.026193539,0.024537878,0.018180583,0.017660517
To get you through the storm #harvey #houston #htown hold it down💪 djrakuttz@youtube.com @ Third…,0.4210463874042034,57,13,21,61,58,0.13421614,0.08425294,0.0747417,0.06874505,0.05909056
SHOUT OUT to all in TEXAS & LOUISANA! BE SAFE! .....#hurricane #hurricaneharvey…,0.4006049893796444,61,21,33,30,8,0.13679117,0.105529755,0.05450442,0.052522,0.051257644
#prayforhouston #houston #2017 #houstonflood #houstonflooding #htown #flood #flooding #help…,0.2204793430864811,11,21,34,39,52,0.050672203,0.04758151,0.04643384,0.040258043,0.03553375
Very nice thing to do for those that risk their lives for others. #Houston #Harvey @ Mezza Grille,0.3172649219632149,33,53,7,57,58,0.12271731,0.05254337,0.052050956,0.051256545,0.03869674
#hoUSton we stand united! Day after day the devastation of #hurricaneharvey becomes more of a…,0.3656712844967842,57,58,24,47,33,0.118261114,0.0730704,0.07214861,0.055717718,0.04647344
Friends! Please help our pals @redroverorg rescue pets from #hurricaneharvey and bring them to…,0.35845717787742615,21,34,63,60,59,0.18785104,0.05452084,0.03916277,0.038696583,0.03822594
"Back to school after all #HurricaneHarvey has put us through. @ Channelview, Texas",0.2022464983165264,42,39,30,34,35,0.055311408,0.04746179,0.038322028,0.031264525,0.029886749
PRAY FOR HOUSTON!!#houston #hurricaneharvey #texas #drawing #digitalart #drawing #art #digital…,0.5456763003021479,21,34,17,61,46,0.40628347,0.047753427,0.03764589,0.031986617,0.022006897
The second day during #HurricaneHarvey me and my dad went around my neighborhood to see how high…,0.31452810019254684,0,12,20,19,51,0.086325735,0.071861625,0.059415843,0.049484745,0.047440153
"If you would like a personal place to donate to a #hurricaneharvey survivor, we hope you will…",0.3694367967545986,61,21,57,59,8,0.10330816,0.07737638,0.06614969,0.06462391,0.057978656
The recovery of #hurricaneharvey is not a sprint it's a marathon. It will take years to recover…,0.23009556159377098,57,39,33,52,34,0.073775135,0.0463253,0.039171483,0.037065282,0.03375836
