Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
#harvey #irma #jose #texas #florida @ Chapman University,0.22196241468191147,24,57,40,61,47,0.057097398,0.05066688,0.03889885,0.03804613,0.037253156
Our amazing #HurricaneHarvey relief team takes a break after working all morning cleaning…,0.23609599471092224,57,17,33,20,15,0.055558197,0.050256897,0.049955484,0.047140826,0.03318459
My cousin came in town from Philly to do some #HurricaneHarvey relief so I drove down to meet…,0.25656967982649803,31,10,17,20,15,0.060633663,0.056331124,0.049921937,0.046624586,0.04305837
Shipments may have a slight delay. We I'll do what we can to prevent that. #hurricaneharvey…,0.22359966486692429,50,33,31,9,58,0.055100188,0.054149497,0.04240276,0.03639986,0.03554736
Storm preparedness in action. If you're in the path of #harvey get to safety. Make sure you have…,0.3127642013132572,33,50,21,7,30,0.1268419,0.06963441,0.042691197,0.03743772,0.036158975
"They Out Here Buying Shirts Like ""What Hurricane🤷🏽‍♂️"" ⛈😂💯#YouAintOneofUs#HurricaneHarvey @…",0.23343098163604736,41,57,11,0,12,0.061806094,0.050696887,0.045436393,0.03931232,0.036179285
"#Harvey empieza a ser Tendencia, con 224116 tweets, ocupando la 27ª posición en Guatemala. Más en #trndnl",0.272932805120945,57,24,40,33,47,0.07734258,0.07694631,0.046519175,0.03674793,0.035376813
Sending #prayers and #blessings to our #sisters in #texas who are impacted by #hurricaneharvey.…,0.6948210820555687,21,61,8,59,47,0.38981855,0.09450902,0.07679919,0.07048767,0.06320665
Love for my city 💜. #hurricaneharvey #houston #ad #share @…,0.36215662956237793,61,21,57,13,8,0.11264464,0.08422307,0.064396724,0.05115941,0.049732782
"Taken this afternoon. #Harvey #louisiana @ Uptown, New Orleans",0.2700591944158077,11,31,30,33,54,0.07034735,0.060266227,0.050980456,0.047255956,0.04120921
"Yes. Tasted new Tequila, but this is more important. They're taking #HurricaneHarvey...",0.3583949413150549,39,52,36,33,43,0.20093974,0.06335644,0.036195103,0.029659152,0.028244505
"The cleanup crew... #Harvey #summer #Sunday 🇨🇱 @ Port Arthur, Texas",0.2628965862095356,31,11,30,33,53,0.07922081,0.052100588,0.050086405,0.044838924,0.03664986
"Stupid #hurricaneharvey 😒#gasstation #gasoline @ The Woodlands, Texas",0.4330339804291725,55,32,37,19,43,0.1525798,0.12313548,0.06629443,0.05173773,0.039286543
BREAKING: Hurricane #Harvey now a major Category 3 hurricane; 120 mph winds; just off south…,0.34567659348249435,12,32,62,55,52,0.09424709,0.07987946,0.063009776,0.054475307,0.05406496
"#harvey 1, team @Bearded_Savant 0. Stay safe everyone. @ Austin, Texas",0.41078492999076843,21,61,8,47,24,0.13574192,0.10061048,0.066039585,0.054696906,0.05369604
#Harvey causing catastrophic flooding in southeastern Texas,0.23985280096530914,12,62,0,41,44,0.0797692,0.04903897,0.038584605,0.036759477,0.03570055
"Adventure of Groceries during Harvey #hurricaneharvey #HoustonFlood #Houston @ Pearland, Texas",0.2055766824632883,57,33,31,17,10,0.051793605,0.05089377,0.038596183,0.033936728,0.030356398
#hurricaneharvey #help lets band together as #Americans regardless of skin color donate by…,0.23235754296183586,21,11,59,61,8,0.06691906,0.04664617,0.04286128,0.0414136,0.034517433
