Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
#HoUSton #Texas with my #bride! #Honeymooning #HurricaneHarvey #Marriageadventures #Marriage…,0.23075265437364578,24,11,57,33,47,0.057969827,0.046532437,0.046440784,0.0411332,0.038676407
Via @GotSlimTV 🚀We made it through the storm #HurricaneHarvey🌪now it's time to get back stronger…,0.7242986373603344,57,58,33,61,40,0.41568696,0.17933458,0.05860383,0.03577204,0.03490122
Many good deeds done today. #productionlife #amira #harvey #houston #houstonstrong #nflfilms…,0.4026964008808136,57,33,58,21,53,0.12682715,0.11552277,0.060777854,0.05150067,0.048067953
Families are hurting. Drive for Hurricane Harvey victims. #houstonstrong #hurricaneharvey…,0.5717176720499992,46,34,27,21,5,0.20724584,0.19176297,0.059021626,0.057643887,0.05604335
LMAOOOOOOOO#hurricaneharvey #hurricaneirma #hurricanejose #kidsbelike #momsbelike #nochill…,0.20119690708816051,11,48,34,57,55,0.06314711,0.0417241,0.034154203,0.03307391,0.029097581
"As I've gone house to house witnessing the destruction of #Harvey, I've had to hold back tears…",0.5510231181979179,34,46,35,45,3,0.24985884,0.103036985,0.06954785,0.06592517,0.06265427
The highest the water came during #hurricanesandy. Compared to #hurricaneharvey and…,0.24142878502607346,39,12,25,19,0,0.063664876,0.06352387,0.041716844,0.03674441,0.035778783
Hurricane's a comin'!!!!! #harvey #hurricane #alexhasnotfear #truetexan #houston #tx #texas…,0.36933913826942444,11,48,57,44,31,0.16073038,0.06855393,0.060984205,0.0398684,0.039202224
Informa Conagua que #Huracán #Harvey se ha intensificado a categoría 3,0.26304907724261284,11,24,48,58,57,0.100261934,0.047113787,0.04602822,0.036898237,0.0327469
Sometimes a nurse has to sleep where a nurse has to sleep #nurse #hurricaneharvey #corpuschristi…,0.4265666678547859,39,14,27,12,55,0.18773192,0.1459707,0.031842194,0.031792983,0.029228866
"#HurricaneHarvey might be throwing all of the rain at us this weekend, but we're not going to…",0.24368715658783913,56,5,22,27,34,0.07757103,0.047420096,0.04403418,0.037566043,0.03709581
Lady's favorite part of getting busy in the rain #Harvey #boxer @…,0.19802014343440533,33,61,58,57,53,0.05900426,0.040720917,0.036794964,0.03167965,0.029820355
"We're here for you, Houston. Call 1-800-SERVPRO #hurricaneharvey #heretohelp @ Katy, Texas",0.2961702458560467,11,61,47,24,8,0.103337854,0.054438114,0.047422636,0.046984695,0.043986946
"Harvey Day 3 Continues... rain, clear, rain, repeat 💦 #hurricaneharvey #Harvey #houston…",0.22419758513569832,61,57,58,33,40,0.063223936,0.054253668,0.038768794,0.03419266,0.03375853
Want to help? Donate at any US @starbucks location. #harvey #help #livegenerously…,0.2684984393417835,21,34,43,62,52,0.10377642,0.05449182,0.038045347,0.036413983,0.03577087
"My Atl family, if you are able to help support my family in Houston due to #harvey , this is…",0.49685660004615784,13,21,17,61,6,0.2309866,0.080298774,0.07327934,0.06458561,0.047706276
Looks like imma be headed 2 #Texas 2 Help out the Victims from 🌊🌪⚡️⛈#HurricaneHarvey 🙏🏻💯 #omw @…,0.23164018243551254,33,31,44,21,57,0.05235524,0.052223265,0.04644001,0.044480197,0.03614147
"It's childish I know but this is how 45 can help clean up #harvey @ Montgomery County, Maryland",0.27177299186587334,19,1,13,25,37,0.06846334,0.059247434,0.056263227,0.045125768,0.042673223
My favorite coffee shop just became my favorite-er-ear. #coffee #harvey @ Postmark Cafe,0.28430837765336037,36,33,53,24,4,0.07441097,0.061032664,0.05431786,0.0510184,0.043528486
Duke collecting donations for #Harvey on gameday. #ItonDukes #buildingchampions @ Wallace Wade…,0.4525870084762573,61,57,33,40,44,0.12485234,0.10487145,0.07517792,0.07422033,0.07346497
These guys managed to collect $240 for #hurricaneirma and #hurricaneharvey victims today ❤️❤️ @…,0.26257503777742386,12,21,40,33,34,0.08539746,0.049319465,0.048340417,0.041971743,0.037545953
"Don't weather the storm, be the storm!! #hurricaneharvey #cat3 #wegotthis💪#lastnight…",0.221762977540493,61,11,58,57,21,0.060090218,0.04396844,0.042824168,0.037702855,0.0371773
No rest for the weary...time to run. #whathurricane #whosharvey #hurricaneharvey #timetogrind…,0.30570289120078087,57,11,58,33,48,0.13413633,0.05587124,0.044673678,0.036364388,0.03465725
So first we get an #eclipse #eclipse2017 and then a #hurricane #hurricaneharvey loooooK 👀🤔🙏…,0.17927043698728085,11,33,31,54,53,0.046450824,0.036582764,0.033062693,0.032038447,0.03113571
First rain bands from #HurricaneHarvey reach #Dallas. Prayers for our Texas brethren braving…,0.6516823843121529,21,61,34,8,46,0.38349518,0.12785359,0.05253367,0.04556894,0.042231005
Casi 310 mm de lluvia en 6 h dejó a su paso por Houston #Harvey,0.24082586914300919,24,11,4,48,57,0.057640117,0.055328593,0.04757023,0.042908803,0.03737813
#Harvey,0.20951864309608936,24,47,61,57,4,0.08243538,0.04112979,0.028896153,0.028721187,0.028336136
"Not looking good out here but help is here 🚣‍♀️🚣‍♂️⛵ #harvey @ Craigmont Place, Baytown, Texas",0.22070496156811714,34,57,39,21,27,0.056460395,0.05403009,0.038097646,0.036304846,0.035811983
#hurricaneharvey has met his match. Meet #hurricane buzz_lady She is #battleready…,0.24310213327407837,57,24,33,61,47,0.061858993,0.047173977,0.046388645,0.045729823,0.041950695
"Day # 3#HARVEY #harveystorm #houston #flooding #weather #draining @ Houston, Texas",0.2419108860194683,57,21,11,30,48,0.08386287,0.04571855,0.04408358,0.036893964,0.03135192
"#hurricaneharvey #donations #houstonstrong @ Tomball, Texas",0.1927381344139576,11,48,57,24,58,0.06907095,0.03458667,0.032014176,0.030162636,0.0269037
finally the sun comes out. #hurricaneharvey #abc13 #hounews #houstontexas…,0.3780652768909931,31,53,33,17,21,0.17416194,0.0636969,0.054795913,0.045236297,0.040174227
How to celebrate the departure of #HurricaneHarvey Frozen margaritas & fajitas for the win! @…,0.4331555403769016,36,33,61,53,40,0.13591114,0.1319155,0.05966306,0.053276252,0.052389596
#Repost @paulwallbaby・・・This Saturday we are doing a donations drive for #hurricaneharvey…,0.3296935446560383,33,11,61,31,50,0.10626634,0.07006849,0.060258448,0.049201358,0.043898903
#Cypress #Harvey #HoUSton #HoustonStrong @ The Church Without Walls,0.3537172917276621,11,21,48,17,24,0.11789001,0.08822326,0.077153906,0.041675933,0.028774181
Moonshine Tea dropping off tea for people in need from hurricane Harvey. #hurricaneHarvey…,0.3965906910598278,39,12,52,33,28,0.19594896,0.05840349,0.055408437,0.04463349,0.04219632
"@sunrisedailynow Flooding in Benue,are we just sitting and discussing? Let us see rescue efforts and what is being done. #Harvey's Flood",0.2922576926648617,50,33,53,54,7,0.07068019,0.069950745,0.058638927,0.04690511,0.046082716
Call to action peeps! #letsgo #prayforhouston #hurricanerelief #harvey #love #jesus @ The City…,0.43470383435487747,58,57,21,61,30,0.15271616,0.0941244,0.06313724,0.06287706,0.061848976
Life is so precious ❤️ Never take any for granted 🙏🏽 #behumble #prayforhouston #hurricaneharvey…,0.3874337002635002,21,63,61,59,60,0.090959914,0.08420918,0.07981824,0.07139951,0.061046854
Our #hurricaneharvey stuff pile is growing! Keep it coming! @ 70 West Marina,0.32561078295111656,61,33,57,40,58,0.08602798,0.06990258,0.06835042,0.051202204,0.050127603
#JJWatt's #HurricaneHarvey relief effort for #Houston has reached $17 million!! 🙏💯 @JJWatt…,0.36245670169591904,40,17,33,57,21,0.1187857,0.069435604,0.062386636,0.05812405,0.05372471
Celebrating his birthday a bit early since I'll be in Houston covering #HurricaneHarvey on the…,0.22877033427357674,54,31,10,62,33,0.056465216,0.052236002,0.041640114,0.040930316,0.037498686
Lml#church #popeyes #hurricanejose #hurricaneharvey #hurricaneirma #nochill #anime #otaku…,0.244256392121315,21,17,0,53,20,0.08365588,0.043176126,0.041162014,0.03961819,0.036644183
This is the new must-have vehicle in Houston! Rule the flood! #hurricaneharvey #houstonstrong…,0.3019934482872486,58,33,57,17,30,0.08276464,0.06402531,0.05860772,0.05342182,0.043173954
Got Milk? #calmbeforethestorm #beefcattle #hurricaneharvey #beltedgalloway #beltedgalloways…,0.2263626754283905,39,36,57,54,53,0.054707505,0.05127057,0.047924485,0.037701335,0.03475878
"Hey, Harvey👋 #VortexofVitality #GetOnnit #HurricaneHarvey #ATX #SteelClub @ Onnit Academy HQ Gym",0.5434833019971848,57,58,16,33,24,0.39804262,0.044549346,0.037121646,0.03598868,0.02778101
"Here comes #harvey !!!! Bring... it....on...😬 @ Houston, Texas",0.26078692078590393,58,57,33,11,31,0.060082935,0.056082584,0.055675123,0.049560547,0.039385732
"Damage around my location this morning in Corpus Christi, TX. #Harvey @ Corpus Christi, Texas",0.22074464708566666,44,31,42,34,62,0.05999232,0.052050572,0.039930556,0.034958497,0.0338127
Ugh 😑🖤💦💨🐸🐢🚣🏿⛈🌦🌧🌨🌩🌪🌫🌬🌀☔💧📚🔦#harvey #rainraingoaway #abc13eyewitness @…,0.2666882462799549,55,32,34,21,43,0.06570024,0.052770052,0.051493526,0.049802717,0.04692171
"Pancakes and beer for lunch. Don't judge. #harvey @ Oak Forest - Garden Oaks, Houston",0.3704790510237217,36,33,31,30,54,0.11057744,0.07844934,0.06560012,0.06275671,0.05309544
"Has anyone heard from @clarkemtp ? I hope he's safe, but I know he's out there helping #HurricaneHarvey",0.40508532896637917,21,34,5,27,8,0.1519009,0.08487688,0.06697022,0.052795872,0.048541453
"Checking for damage & leaks due to #HurricaneHarvey (@ Trinity Christian Center Gym in Beeville, TX)",0.31103260815143585,57,41,33,20,21,0.15045437,0.053295616,0.040232364,0.034494117,0.03255614
#hurricaneharvey @ Da Stadium Sports Bar,0.33920666947960854,57,61,24,6,40,0.10066421,0.073266424,0.06893156,0.04951865,0.046825826
Omfg SUNSHINE! #HurricaneHarvey #harveysucks #SUNSHINE #chronicmigraine #chronicillness #depression #anxiety #lifewithhellinmyhead #hope,0.18998753279447556,21,11,34,31,63,0.06078607,0.04218102,0.0325566,0.027893225,0.02657062
Another shot #aroundtheblock #hurricaneharvey #nextdoor #flooded #houston #texas #GFC @…,0.23135429248213768,57,33,40,58,21,0.06957145,0.048930485,0.043826558,0.03652591,0.03249989
"#BarkerReservoir #HurricaneHarvey #Houston This is the reservoir that saved my house, and that…",0.29742810130119324,21,17,33,40,61,0.09838343,0.064467944,0.05031124,0.046024457,0.038241033
