Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"Join us as we pray for safety for everyone in the path of #HurricaneHarvey, including those in…",0.4998141471296549,21,17,61,33,47,0.3467968,0.04592309,0.041249026,0.036058065,0.029787155
"Not supposed to see any water from my yard.... #harvey @ Bayou Brae,…",0.26746419817209244,12,52,39,62,43,0.0597944,0.05724058,0.05414231,0.048822004,0.047464903
Thank you God For making me the man I am! #FEMA #hurricaneharvey #prayforhouston…,0.5880766734480858,21,17,57,61,11,0.308892,0.113292366,0.09939979,0.03479167,0.031700835
Interviewing one of my closest friends donakilwill out in Houston #hurricaneharvey @ 1043hitfm,0.19718022644519806,61,21,34,46,30,0.047458936,0.04065631,0.038377736,0.035643175,0.03504407
We stand with supporting those affected by this disaster #houston #harvey #support…,0.33429161459207535,21,61,46,34,57,0.11890275,0.06235221,0.053506855,0.050149243,0.049380556
"Anderson4citycouncil@gmail.com #harvey can't win we must help donate now @ Bernal Heights, San…",0.28682226315140724,34,33,21,50,27,0.077006385,0.05730392,0.054485716,0.053685565,0.044340678
"#dailypic at what time #harvey comes? @ Tomball, Texas",0.14411611668765545,61,41,46,34,53,0.03241428,0.029745921,0.029028779,0.027543383,0.025383754
Current mood 🌬 #harvey #hurricane #thisishouston #heb @ H-E-B Grocery,0.2716839537024498,55,43,52,32,19,0.064874776,0.061592564,0.050877895,0.049372606,0.044966113
Pretty much! #hurricaneharvey #texasproblems #hurricaneseason @ Rancho Mirando Guest Ranch,0.22431865707039833,33,36,53,6,10,0.06526298,0.04615483,0.038090248,0.038079057,0.03673154
We're spending the day playing board games and riding out #hurricaneharvey. There's room for…,0.21978411823511124,33,11,31,61,54,0.060070246,0.047246948,0.046350766,0.03419779,0.03191837
"Saturday #hurricaneharvey @ Houston, Texas",0.26732734590768814,44,31,11,30,17,0.07365078,0.05982293,0.046492554,0.04395432,0.043406766
"#thecalvary is coming directly. #htx #htown #houston #hurricane #harvey @ Houston, Texas",0.24242021888494492,58,33,57,40,17,0.055882297,0.053937167,0.050670117,0.040972777,0.04095786
#hurricaneseason #HurricaneHarvey #Hurricane #tropicalstorm #TropicalStormHarvey #Harvey2017…,0.20742166601121426,11,57,48,34,58,0.06416541,0.04638019,0.03827532,0.02948805,0.029112695
Let's do our part!!!#UnitedforHoUSton #HurricaneHarvey @ Southern University at New Orleans,0.412905715405941,61,57,44,58,31,0.13454674,0.115970515,0.06706842,0.051155593,0.044164445
Day 5 #tropicalstorm #harvey #huricaneharvey rain continues ☔️ #Houston #soaked #flooding @…,0.2566087208688259,57,55,21,33,58,0.09667942,0.041261684,0.04077828,0.040200558,0.03768878
"#hurricaneharvey rain totals! #houstonstrong #texasstrong @ The Woodlands, Texas",0.1808603871613741,11,53,24,33,57,0.048881914,0.035400003,0.034766715,0.03171494,0.030096816
From Houston to Rockport #HurricaneHarvey #TexasStrong #FeedingBodyandSoul #DisasterRelief @…,0.20757189020514488,11,57,48,31,42,0.045210313,0.04219135,0.040819354,0.03978715,0.039563723
The calm after the storm..Braes Bayou⛈Today was actually a clear Sunny day😎 #hurricaneharvey…,0.48531220108270645,31,33,6,53,17,0.21417142,0.1375111,0.04879458,0.047371138,0.037463956
#texasstrong #houstonstrong #houston #houstonflood #texasflood #harvey #hurricane…,0.2217730674892664,11,57,48,21,34,0.07206874,0.045927208,0.0416267,0.032319438,0.02983098
"Waiting for the gale to strike #hurricaneharvey #htown @ Houston, Texas",0.21098452433943748,41,62,44,51,61,0.057719585,0.04093963,0.040290944,0.03614533,0.035889037
HURRICANE HARVEY RELIEF DRIVE⠀#HurricaneHarvey has destroyed a countless number of homes…,0.2544195093214512,34,12,46,45,21,0.07470947,0.057871576,0.04284853,0.04044263,0.038547304
More of Heron vs. snake from my trip to Rockport to help with #hurricaneharveyclean up. I…,0.1742390375584364,57,62,58,44,61,0.043204706,0.03605591,0.033058338,0.031378742,0.03054134
#instagramaday post #hurricaneharvey respite @ Gristmill River Restaurant & Bar,0.22500842064619064,36,33,24,4,6,0.050471894,0.049737927,0.044285286,0.043060634,0.03745268
#Foster carers needed in #Texas. Help @AustinHumane with resources for #HoustonFloods as they…,0.34497419744729996,33,21,50,40,34,0.13998877,0.065420814,0.05299107,0.04395705,0.042616498
Gm❗#beyonce x #blueivy #traethetruth helping #hurricaneharvey victims in #houston all for a good…,0.31018221005797386,21,33,58,17,11,0.1028344,0.08269786,0.04430628,0.040469218,0.03987445
When #Harvey takes over your inbox...😩#harveywoes #harveyrecovery #gulfcoaststrong…,0.1523862536996603,55,34,32,46,19,0.03570655,0.033318043,0.030917043,0.026969204,0.025475414
#Harvey expected to strengthen as it moves towards the Texas coast,0.2459886185824871,57,33,40,34,22,0.084577866,0.04634873,0.043456454,0.036738727,0.034866843
"On our way to San Antonio, TX! Chasing #HurricaneHarvey here because apparently he changed his…",0.21269408240914345,62,53,54,10,22,0.048115674,0.04616605,0.04512959,0.037015457,0.03626731
Ed Emmett has more experience! //Harris Co Judge & Htown mayor publicly contradict TX gov. #hurricaneharvey,0.2192615643143654,33,40,17,11,53,0.06264647,0.044287536,0.03954699,0.036605395,0.036175173
Hurricane #Harvey2017 as seen from the International Space Station. Compliments of Astro Jack Fischer.,0.4310469515621662,33,40,31,6,53,0.17011812,0.13038881,0.044734467,0.044046465,0.041759085
"It was a SUPER lazy, quiet day in #HurricaneHarvey #hunkerdown mode. Cabin fever finally set in,…",0.23085038736462593,39,33,14,45,11,0.07773352,0.05232067,0.038047917,0.032577638,0.030170646
In tears right now following all the updates of #harvey2017 & rescues of those affected by…,0.686944343149662,34,46,21,35,3,0.331933,0.18388309,0.06543911,0.05648775,0.049201403
Someone got some explaining to do. The truth always come out. #houstonflood…,0.22877612337470055,13,58,41,30,38,0.075603,0.04041795,0.03870548,0.037518702,0.03653099
#SUNOCares#HelpHoUSton#HurricaneHarvey @ Southern University at New Orleans,0.3097027838230133,61,41,44,31,17,0.111465804,0.0585817,0.051087447,0.049285073,0.03928276
No line at the #Harvey benefit! Come get some of this fatty and support hurricane relief! 100%…,0.29636961966753006,33,57,21,50,17,0.090879224,0.062345542,0.05605752,0.045993708,0.041093625
"My highlight of the day #HurricaneHarvey @ Gregory, Texas",0.22578519582748413,61,11,17,63,31,0.052964907,0.047316737,0.042217907,0.04203519,0.041250456
Next few days! #harvey #flooding #hurrican #Fema #worstofday #wotd @ Kaboom Books,0.21309451758861542,57,53,11,33,58,0.054222755,0.045621157,0.039684948,0.039608028,0.03395763
"#HurricaneHarvey @ Jersey Village, Texas",0.24570878222584724,61,30,6,24,33,0.05248025,0.05197611,0.050467722,0.046210818,0.04457388
Babies make everything right #hurrication #hurricaneharvey #hurricaneharvey2017 💦💨💦 @ River Oaks…,0.22722802311182022,11,59,61,47,4,0.07196971,0.04403425,0.041106537,0.035843227,0.0342743
#hurricaneharvey @ Heritage Park,0.27677803486585617,24,33,6,57,47,0.072868586,0.05447763,0.054037426,0.05033427,0.045060124
By now you've all heard and seen the devastation of #hurricaneharvey. So many people and animals…,0.5151867382228374,46,34,27,5,11,0.20699747,0.151141,0.05793646,0.05563869,0.043473117
#Houstonisclosedpeople #dontdrive #floodedroads #Harvey #hurricaneharvey #HoustonTexas…,0.2074216715991497,11,57,48,34,58,0.06416541,0.046380192,0.03827532,0.029488051,0.029112695
#LasVegasLacrosse :: Please donate what you can! #REBELacrosse #Harvey #HoustonStrong…,0.34230611473321915,21,61,63,59,47,0.11226987,0.08378507,0.050888173,0.047866117,0.04749688
#hurricaneharvey 🙏🏿😞#sandrabullock #empathy #humanity #liftasweclimb #houston #texas…,0.2604912407696247,11,48,21,57,34,0.094174206,0.056339182,0.039161723,0.036814462,0.034001667
"Do it for the cause. #Floods #Texas #Louisianna #Harvey @ Washington, District of Columbia",0.31666016578674316,11,57,48,44,58,0.090553544,0.07468845,0.055571597,0.049618192,0.046228383
We are accepting donations for #hurricaneharvey relief efforts. Let's see how many boxes we can…,0.3123868890106678,50,53,10,57,20,0.107718095,0.069279194,0.04614365,0.044628035,0.044617914
"Erase the Republican, Democrat, Wht, Blk, Brn/& other BS labels & ur left w/300mil real Americans not seen on tv! #USA #ProudVeteran #Harvey",0.1742091029882431,30,13,16,24,42,0.04456965,0.03865292,0.031196525,0.030688543,0.029101467
"#harvey strong winds front yard @ Clarksville, Tennessee",0.3013349696993828,57,11,33,61,6,0.12955186,0.06393006,0.04240484,0.03643486,0.029013354
"Got to get rid of the #Harvey pounds (@ Eldridge park in Sugar Land, TX)",0.2094871923327446,57,62,33,10,31,0.055367947,0.044056714,0.042881913,0.033818893,0.033361726
Video taken of a rain band from #harvey headed towards a rain soaked #houston…,0.42724762111902237,11,48,33,55,32,0.22799794,0.094419554,0.040189568,0.033584073,0.031056482
