Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"#hurricaneharvey @ Jasper County, Texas",0.21906154230237007,61,11,30,33,31,0.05669598,0.043068815,0.041650143,0.0414554,0.036191206
Thank you to our Soccer Family for helping keep us #HoustonStrong ! #Harvey won't break us! The…,0.4245043247938156,57,61,58,8,33,0.12510753,0.119605675,0.0726626,0.056540575,0.05058795
"#Harvey is now a Hurricane. We are expecting 10"" or more of rain in Hays County. Pay close attention to the forecast, and get ready.",0.23229025304317474,50,22,12,62,54,0.056329355,0.048349645,0.04380586,0.04257696,0.041228432
For all those evacuated by #HurricaneHarvey we are offering a special discounted rate through…,0.2632659412920475,33,21,50,40,53,0.07308629,0.05717975,0.052805662,0.041149203,0.039045036
"Got my #stormsupplies ready for #harvey in #atx. @ Austin, Texas",0.2353045791387558,31,33,44,10,58,0.06257029,0.05094188,0.04126468,0.040282916,0.040244814
"Keep your eyes on the skies. Safety first. Play it smart. #hurricaneharvey @ Austin, Texas",0.4908677749335766,11,48,61,21,17,0.24986033,0.105754554,0.061595477,0.04151432,0.032143094
"#hurricaneharvey #texas @ San Antonio, Texas",0.1738804206252098,24,31,33,57,47,0.042080004,0.036262985,0.0328741,0.03161415,0.03104918
Jeff Davis Show - Big Fight Night If we don't lose electricity#HurricaneHarvey Party at…,0.35690702125430107,58,57,44,41,40,0.16717009,0.052416112,0.048123483,0.046970576,0.042226758
Superman keeping an eye on the hurricane! #hurricaneharvey #kvueharvey #texas #austin #weather…,0.32360702380537987,41,57,33,58,11,0.12687281,0.054340124,0.050031543,0.048366267,0.043996282
Enjoying a hurricane tropical storm here! #hurricaneharvey #hurricaneharvey2017 #goodrain…,0.3192378282546997,33,31,53,10,61,0.09513748,0.07307999,0.062446836,0.04430358,0.044269945
Video of the back our our #hotel #fourpoints fourpoints #houston #hurricaneharvey #repost…,0.2553933225572109,57,61,33,40,11,0.0646733,0.053045638,0.048130184,0.047026698,0.042517506
Especially this day and the days to follow. Prayers for my city🤘🏾#hurricaneharvey #fitmom…,0.587064303457737,21,61,46,34,8,0.3704095,0.10970488,0.03796827,0.03674344,0.032238223
#Houston your always home and in my thoughts. #hurricaneharvey @…,0.4293357692658901,61,59,21,8,47,0.13109595,0.08633994,0.08400068,0.07090917,0.05699003
"#prayingfortexas #thestormisover#hurricaneharvey @ Edinburgh, United Kingdom",0.21452871710062027,40,11,33,57,6,0.04757351,0.046399724,0.041056152,0.04035197,0.039147362
#harvey : laurencemartinrc est nos yeux et nos oreilles sur le terrain @rdimatin à Radio-Canada,0.24597198516130447,11,50,57,63,48,0.05971874,0.053342965,0.048165366,0.042991564,0.04175335
#safe and dry #HurricaneHarvey #houston #prayforhouston #imblessed #imthankful @ Brunswick…,0.16685706563293934,34,35,55,33,39,0.042544436,0.03269041,0.031609792,0.030032972,0.029979456
"For a minute there, I lost myself... #nola #7thward #treme #nola #harvey #calmbeforethestorm @…",0.3642249219119549,11,34,48,46,3,0.12315883,0.07732517,0.07455417,0.056000795,0.03318596
🙏🏾🌍 #hurricaneharvey #houston #texas #dallas #dfw @ 97.9 The Beat,0.48325394839048386,11,48,24,57,58,0.18197235,0.15541363,0.061587002,0.0448402,0.039440762
"#swat coming to the rescue #harvey #houstonkids #🙏#houston #❤️ @ Houston, Texas",0.29177019372582436,57,33,17,21,40,0.082503274,0.056934927,0.05538567,0.048755366,0.048190955
We are hoUSton.....#Houston #huckfarvey #hurricaneharvey #hurricane #texas #hou #wearehouston…,0.300847340375185,11,57,31,61,48,0.10621225,0.0517222,0.050684337,0.047131706,0.04509685
#chickens #safe #masage after #huracan #harvey #hope for all #chickens to be #safe in #texas we…,0.30295380204916,33,57,21,58,40,0.078191794,0.064709276,0.06285435,0.049329586,0.047868796
"Local Krogee. More stuff than the Magnolia stores. #harvey! @ Tomball, Texas",0.21530818194150925,33,31,53,54,57,0.06351353,0.04986262,0.035413574,0.033439796,0.03307866
