Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
And what if you don't have a colorful towel? #Houston #Harvey #Hurricane #CNN #RedCross😶 @…,0.3148735538125038,61,50,54,59,12,0.10004086,0.07108658,0.053875916,0.053854115,0.036016084
#Texascoast #harvey #redcross #SalvationArmy #FEMA #UnitedWay just to name a few legitimate orgs…,0.2454172596335411,57,33,58,50,11,0.070443474,0.06210608,0.038092095,0.037817247,0.036958363
#Foster carers needed in #Texas. Help @AustinHumane with resources for #HoustonFloods as they…,0.34497423842549324,33,21,50,40,34,0.13998878,0.06542082,0.05299107,0.04395706,0.04261651
"When #Harvey kicks your home to the curb @ Meyerland, Houston",0.17984123155474663,34,19,20,46,45,0.044881873,0.036607433,0.033173315,0.033003423,0.032175187
Trying to get back into some normality today after #hurricaneharvey #ironagent......…,0.34912480786442757,57,62,39,33,58,0.17366591,0.049681686,0.042981073,0.041576885,0.041219253
This will require major muscle getting these huge limbs out of the pool. #harvey2017 #RockportTx…,0.47642260417342186,57,52,43,12,39,0.17826064,0.11635816,0.06939687,0.058223546,0.05418339
That god damn #Harvey followed me all the way to #PA from #Houston!!! #barrysark #rain…,0.20913803204894066,55,32,19,4,3,0.052602373,0.050377246,0.037193052,0.0359641,0.03300126
Almost a week after #harvey hit #beaumont the city still remains heavily flooded. @tzuchiusa @…,0.21310828998684883,33,57,12,32,40,0.056118555,0.043453168,0.041609865,0.036278784,0.035647918
"Southbound Eldridge near Eldridge @ Tanner - #HurricaneHarvey @ Lakes On Eldridge, Houston, Texas",0.24110497161746025,31,33,11,30,57,0.05817465,0.058126155,0.051913492,0.040105153,0.03278552
McGyver it up!#floodrelief #supermario #hurricaneharvey #MacGyver #pumpsprayer @ Galveston…,0.4532584026455879,11,48,57,58,33,0.1586068,0.12508313,0.08006602,0.046515677,0.042986777
#hurricaneharvey relief in Beaumont sharing the love #sharingiscaring #texas @ Antioch…,0.26649194210767746,21,47,24,8,33,0.07599441,0.049492955,0.047705494,0.047202796,0.046096288
These kids are prepping for their very own #hurricaneharvey #benefit concert taking place on…,0.21856388077139854,11,33,32,55,62,0.056959298,0.04382151,0.04084641,0.040343758,0.036592904
