Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Taking off into a tropical storm. #Harvey #memphis @ Memphis International Airport In Memphis…,0.3207206204533577,31,33,61,30,11,0.093946464,0.07109766,0.05872613,0.05040634,0.04654403
Headed to Port A - they don't understand why they are being left behind... #hurricaneharvey…,0.3127996250987053,32,34,55,27,5,0.078123495,0.0663516,0.06542448,0.053527977,0.049372073
#houston #harvey @ Tattoo Productions,0.26938995718955994,4,24,57,6,33,0.06745348,0.06547229,0.04790766,0.044506595,0.04404993
#hurricaneharvey We got you #houston WE ARE COMING @ 360 Barber beauty bar & LASH BY FRAN,0.2807890325784683,57,31,44,13,33,0.08091006,0.057070702,0.050448727,0.047074743,0.045284804
Après Harvey. With the help of luisgpombo and @gladyscampero ....#hurricaneharvey…,0.3087589032948017,33,58,40,57,61,0.0846999,0.06671621,0.05982351,0.056916177,0.04060311
Keep this in mind if you're going to be in #downtownhouston this week#hurricaneharvey…,0.21203328669071198,57,21,58,61,11,0.060821984,0.053020585,0.034347724,0.033967968,0.029875025
I miss #htx I escaped #hurricaneharvey @ NUU,0.5133325830101967,34,46,3,5,27,0.18606235,0.11395344,0.083645396,0.066329345,0.06334205
#slowmo #smokedbriskets pt2 of 2 from cooking yesterday for #hurricaneharvey disaster relief in…,0.31804852560162544,57,33,20,53,17,0.11630902,0.08133375,0.046080504,0.03914914,0.035176117
"#harvey #irma #lovewhatyoudo #gr8ful @ Stone Mountain, Georgia",0.3116367030888796,11,48,24,57,47,0.12532824,0.070077926,0.053044062,0.032719966,0.030466506
🙏🏻🙏🏻🙏🏻 🛰Views from Space🛰#hurricaneharvey #hurricanes #harvey #texas #pray #prayfortexas 💝MY…,0.46655989438295364,21,11,48,40,57,0.28362074,0.066436574,0.052465145,0.03248403,0.031553403
"A small CVS pharmacy was destroyed, and yes, there're looters. #Harvey @ Rockport, Texas",0.2070775181055069,40,33,58,57,55,0.046521865,0.045092553,0.04200124,0.040389642,0.03307222
Overnight crew texaschildrens ready for action during #hurricaneharvey #teamwork #Texaschildrens…,0.6127832047641277,58,57,33,31,40,0.27331102,0.19263606,0.0709804,0.046517815,0.029337913
Decorating Halloween rice krispie treats. #hurricaneharvey #day5 @…,0.37199992313981056,36,4,33,63,8,0.17718059,0.06536465,0.049405906,0.04829107,0.03175771
We made it through the storm #HurricaneHarvey🌪now it's time to get back stronger 💪🤘let's get…,0.5977412685751915,57,58,61,44,21,0.30413324,0.14401716,0.067890555,0.04356885,0.038131468
Lots of sand on the trails after the flood! 😱😮 #htown #harvey #postharvey #postharveyhouston…,0.28603265807032585,31,33,62,57,53,0.071311936,0.058324743,0.05555963,0.05179691,0.04903944
"First rain band in Los Fresno #harvey #hurricaneharvey @ Los Fresnos, Texas",0.33691170811653137,11,61,48,33,24,0.14018527,0.060314287,0.056402024,0.042246055,0.037764076
Now THIS is how u handle #hurricaneharvey 😭😭😭😭 🌊⛱🛶 #hurricane #hurricaneparty At urgent care…,0.24040233343839645,39,34,33,57,21,0.06420765,0.052687924,0.043479133,0.04220712,0.037820503
Well #HurricaneHarvey has made his impact on us - no one can get home so it's an impromptu…,0.22497103363275528,33,61,53,62,54,0.060367182,0.049943104,0.04132121,0.038836736,0.0345028
My idea of hunkering down during #hurricaneharvey #tequila #tequilasunrise #drink #drinks🍹…,0.1521063670516014,34,20,33,57,54,0.034959618,0.03014493,0.030106494,0.030054685,0.02684064
Heard on the radio that a lot of wildlife had been displaced because of #Harvey but I think…,0.2213892564177513,22,11,41,12,62,0.04704155,0.045030545,0.044965733,0.043110125,0.041241303
Day 5#harvey #houston #flooding #weather @ Buffalo Bayou Park,0.2531881723552942,57,31,44,33,30,0.11765739,0.037319858,0.03509368,0.032023378,0.031093864
Cleaning up from #HurricaneHarvey and realized this semi sums up my life. pinesol had been my…,0.16056637093424797,20,12,34,45,52,0.04110643,0.031684633,0.031055102,0.030360302,0.026359905
"It's too soon to use the word ""recovering"" #houstonflooding #harvey @weatherchannel @ Richmond,…",0.2340306881815195,39,11,52,43,45,0.081917845,0.056096405,0.036326054,0.030177115,0.02951327
Help #HurricaneHarvey victims by shopping for a cause: 15% of sales from today through next week…,0.22441449761390686,21,33,62,57,17,0.065491535,0.050756585,0.039987516,0.03811924,0.03005962
"❤️ #Houston, Texas | #hurricaneharvey 👎🏻....#texas #hurricane #nopower #flooding #rain…",0.4004846140742302,11,48,57,21,33,0.18024138,0.12991534,0.033098463,0.03004449,0.027184943
"#Harvey clean up crew. 🔨 @ League City, Texas",0.3283313252031803,31,33,57,58,40,0.07482206,0.07294085,0.0633298,0.058691867,0.058546748
"Après Harvey, weird little critters come out. .....#hurricaneharvey #hurricaneharvey2017…",0.2014575283974409,12,61,62,41,28,0.06526717,0.03740876,0.03435431,0.034314144,0.030113144
10 days later Still flooded downtown from #HurricaneHarvey…,0.23191078007221222,20,42,45,12,43,0.052939292,0.047157004,0.045000017,0.044525232,0.042289235
#Harvey e #Irma sembrano purtroppo una brutta coppia di sposi che tentano di far vedere chi è più forte. L'America ne avrebbe fatto a meno.,0.29386643692851067,57,50,11,30,33,0.09772863,0.053557556,0.050812025,0.050111156,0.041657068
Such a beautiful day #tugboatroundup #waterford #hurricaneharvey…,0.310163177549839,61,31,7,59,53,0.08089814,0.060819004,0.058946554,0.05748363,0.05201585
Accident with injury in #Harvey on Westbank Expwy EB between Destrehan Ave and Pailet Ave #traffic #NOLA,0.34097500517964363,52,34,43,39,32,0.08815221,0.07679014,0.06875256,0.055926744,0.051353358
It has begun!!! Everyone stay safe and sane! #houston #hurricane #harvey #rain #flood…,0.2641286514699459,21,57,50,33,61,0.110752955,0.04101126,0.039442036,0.037976652,0.03494575
"Invirtiendo el tiempo de encierro mientras pasa #hurricaneharvey aprendiendo de #freelensing, el…",0.4511737506836653,11,48,24,57,47,0.2381932,0.093260236,0.067394584,0.028772205,0.023553526
When the #Harvey alerts won't let you sleep and all you can do is…,0.33326463773846626,32,55,19,37,14,0.08578521,0.07649171,0.06955261,0.05832173,0.043113377
#HurricaneHarvey #TexasStrong Epic rain 🌦 please go away!! Lifting…,0.4016750007867813,57,55,32,43,52,0.17534855,0.07175661,0.05541219,0.050336186,0.048821468
"#HoUSton•••#HurricaneHarvey #HoustonStrong @ Houston, Texas",0.21381331235170364,11,48,21,57,34,0.06690195,0.040408134,0.0375377,0.035226487,0.033739038
Reppin’ the 615 @project615 in TX for #hurricaneharvey clean-up.…,0.37991049140691757,57,61,58,31,17,0.0880878,0.07951979,0.078847885,0.072784685,0.06067033
Soccer before the Storm what are you doing on your Hurricane #Harvey…,0.27597514539957047,12,25,19,55,62,0.10031176,0.047419146,0.04650946,0.04329404,0.038440738
1 fatality and multiple injuries have been reported after the devastation of #HurricaneHarvey.…,0.3221147805452347,39,32,55,34,52,0.099181615,0.08759465,0.054682318,0.046142615,0.03451358
The bayou by Atkinson Elementary on Kingspoint #hurricaneharvey…,0.21911436319351196,12,33,17,40,6,0.049040888,0.0474135,0.041436322,0.04073087,0.040492784
#prayforHouston #harvey @ Grand Travel & Cruise,0.2518853507936001,4,31,33,24,6,0.057068978,0.051610585,0.049891677,0.049245045,0.044069067
Informe completo del #hurricaneharvey en cierredeedicion con @pedroferriz3 ya estamos al aire…,0.34569305926561356,11,57,24,48,40,0.09954274,0.09217408,0.06799964,0.045177948,0.040798653
"#sendingsupport #Texas #Houston #Harvey #redcross #donate #volunteer @ Redondo Beach, California",0.3132096640765667,11,48,31,30,24,0.116875984,0.069156006,0.054194916,0.040323094,0.032659665
"Oh look who came for a visit. Hello #harvey @ Kimberly, Alabama",0.1788332238793373,26,38,53,9,41,0.04151439,0.036110792,0.034714423,0.03325333,0.03324029
🚨🚨🚨🚨Get 'cha some free water/agua 🚨🚨🚨🚨#houston #hurricaneharvey #hurricane #supplies #helping…,0.2824958525598049,11,63,33,31,54,0.07969901,0.053050783,0.052205827,0.048975848,0.048564386
"#Hurricane #harvey #donations #tx #strong VOLUNTEERS, AND ALL ITEMS NEEDED. See link to donate…",0.46813806518912315,33,57,21,7,40,0.1411999,0.13890535,0.08009906,0.06140489,0.046528865
"This week at @firstumcofla: Donate to #Harvey relief through @jayumcor, Guest Preacher…",0.5344110131263733,21,17,33,40,57,0.18596804,0.13423705,0.110944785,0.05692504,0.046336096
"#workout #fitness #fitlife #positiveenergy #hurricaneharvey reliefpack #choomgang @ Houston, Texas",0.7058742642402649,57,58,20,33,30,0.5809029,0.0642959,0.02137721,0.021109326,0.018188952
@WeAreBlood #blooddonation #harvey #hurricane #disasterrelief #volunteer @ We Are…,0.18001781031489372,57,54,11,61,21,0.043554965,0.038268797,0.034111332,0.032079075,0.03200364
#lowesheroes Signed up and ready to volunteer! We love you Texas. #hurricaneharvey @ Lowe's…,0.46248651668429375,61,8,59,47,23,0.19916116,0.08426835,0.08203753,0.05865373,0.03836575
14 days later still flooded from #HurricaneHarvey but the water has…,0.20949960500001907,52,43,45,20,29,0.049488105,0.04591638,0.042414077,0.036122438,0.035558607
"Accident, left lane blocked in #Harvey on Westbank Expwy EB between Destrehan Ave and Pailet Ave #traffic #NOLA",0.3111270032823086,34,32,55,52,12,0.08876978,0.08033906,0.061076436,0.041835178,0.03910655
Great time watching the Astros with @ReanneMarie! #hurricaneharvey #astros @ Minute Maid Park,0.38239631429314613,33,53,31,7,10,0.15584594,0.0873292,0.050130054,0.045151584,0.043939535
This is what #Hurricane #Harvey brought me last night! #hurricaneharvey but Mom picked her up…,0.1817020494490862,33,39,12,53,34,0.04680946,0.04082339,0.03637662,0.030434255,0.027258324
No entry to our neighborhood bayou over its banks #hurricaneharvey…,0.21777407452464104,56,31,32,55,11,0.09982532,0.03312204,0.030822443,0.02707864,0.026925629
🙏🏾🙏🏾🙏🏾 #prayforhouston #pray4houston #hurricaneharvey #hurricaneharvey2017 #hurricaneseason…,0.25275791622698307,11,48,21,57,58,0.088714086,0.045438096,0.045333844,0.043767124,0.029504767
