Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
#Harvey >> Quick list of restaurants that are open. A number of…,0.30859265476465225,16,24,63,33,50,0.08052052,0.07103546,0.06609892,0.051173024,0.039764732
So cool to watch 3 helicopters fly in and drop off supplies for #HurricaneHarvey flood victims…,0.2888593152165413,33,31,42,53,12,0.10083309,0.06896122,0.053099208,0.033341825,0.032623976
"#repost kashmereproductions #hurricaneharvey victims no more🙏🏾 @ Westside, Houston, Texas",0.3210436198860407,46,34,11,21,48,0.11510834,0.08002409,0.05272093,0.04357283,0.029617427
#Harvey #floodwaters receding at the #WhiteOakBayouTrail . #My_Houston #Houston #HTown…,0.2361360266804695,57,33,58,11,31,0.06178748,0.051830437,0.04637715,0.042283732,0.03385723
"On behalf of MCAMW, we are proud to support the victims of #HurricaneHarvey. Our office made a…",0.4461032934486866,40,33,61,57,58,0.12305578,0.10580558,0.08775431,0.07952915,0.04995847
C17 landing at IAH.#hurricaneharvey #HurricaneHarvey @ George Bush Intercontinental Airport,0.23094557225704193,33,53,31,54,30,0.060245816,0.057721607,0.043613143,0.037924666,0.03144034
#Harvey Day 7: Looks like Oyster Creek staying put for now. Keep prayers coming for Houston…,0.6423123590648174,21,61,17,57,13,0.4011683,0.073097855,0.062458746,0.05408769,0.05149978
#harvey2017 #106rqw #c130s @ Jack Brooks Regional Airport,0.2048085667192936,24,40,47,61,4,0.051742774,0.041066445,0.04017507,0.036219653,0.035604626
"#hurricaneharvey #houstonstrong @ Houston, Texas",0.21690037846565247,11,24,30,48,61,0.06193296,0.0412717,0.038921293,0.03804093,0.036733497
A beautiful afternoon for an outdoor concert after #Harvey left.. #liveonthegreen #LP…,0.41923073679208755,11,48,33,31,53,0.22584559,0.05883445,0.046961322,0.04594401,0.041645367
#agape #Iam #gratitude #abundance #being #donate #hurricaneharvey #pureisness @ Agape…,0.3007243946194649,21,11,63,48,57,0.11565027,0.0676013,0.04132799,0.040882625,0.035262212
"Free food, water and hugs?! I'll take one of each please. #hurricaneharvey…",0.2264653481543064,21,46,61,34,59,0.073354185,0.041952964,0.04085516,0.035416722,0.034886315
"Donate Today! #HurricaneHarvey Disaster Relief efforts, 9am to 5pm (All Week) at #MilesCollege #MilesToTexas",0.3301711268723011,33,53,57,7,21,0.08376154,0.07030789,0.06546942,0.05951721,0.051115066
#TexasStrong #Hurricane #Harvey #Donation & #help #info 🙏🌀 Rt @traeabn If You Know Areas Still…,0.22476579621434212,34,21,24,16,54,0.055432457,0.046814736,0.046533495,0.042350937,0.03363417
I wonder why it's taking so long to fix the flashing lights? #harvey #hurricaneharvey #traffic…,0.3480485640466213,55,32,19,43,37,0.10595094,0.09378385,0.056135427,0.047552124,0.04462623
