Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
#HoUSton #Texas with my #bride! #Honeymooning #HurricaneHarvey #Marriageadventures #Marriage…,0.23075265437364578,24,11,57,33,47,0.057969827,0.046532437,0.046440784,0.0411332,0.038676407
Got mullet???? #docksidetv watch our latest clip on fishing in the wrath of #harvey @ Beach…,0.42350171506404877,31,33,44,42,54,0.16950148,0.08415542,0.07632386,0.058387626,0.03513333
"Our #hurricaneharvey collection! Students from BJKM JH and CCHS collected water, paper products,…",0.3208695873618126,33,63,40,53,17,0.086615585,0.07394399,0.06632513,0.050230455,0.043754432
#hurricaneirma #hurricaneharvey #haarp #manmadeweather #category7 #unbelievablefacts @ Florida,0.18289928883314133,57,31,34,21,11,0.03852173,0.037976913,0.03676264,0.036338706,0.0332993
mydadwrotea thank you for getting me through #hurricaneharvey and making me laugh my ass off! I…,0.4373938515782356,8,47,59,61,23,0.12777457,0.09279771,0.086790405,0.073752455,0.056278713
Harvey has arrived!!! #hurricaneharvey #southpadreisland #southpadre…,0.23287398740649223,40,17,53,61,10,0.051492136,0.050236054,0.046547275,0.04282949,0.04176903
We're ready for #hurricaneharvey Harley seems to appreciate his new #thundershirt…,0.2783590890467167,33,61,58,17,40,0.067371726,0.061106723,0.053188358,0.050284177,0.046408106
Now I can't get my alkaline water! #alkalinewater #hurricaneharvey #wholefoods @ Whole Foods Market,0.49815674126148224,32,55,37,29,34,0.14787556,0.1397788,0.0788912,0.06728032,0.06433086
"BBC News: ,#Hurricane #Harvey will be major disaster: Texas governor -",0.2237970419228077,32,42,55,62,34,0.057322748,0.048256457,0.04396479,0.037900243,0.036352806
#hurricaneharvey #rain @ San Miguel Farm,0.1962280459702015,24,11,47,4,53,0.06457057,0.037551437,0.03412241,0.030622546,0.029361084
"Here we go again! #HurricaneHarvey @ Houston, Texas",0.1864866279065609,61,11,40,19,30,0.051626027,0.045826193,0.031313635,0.029907377,0.027813395
"Ok Harvey we get it. You're a badass. Ya vete! #HurricaneHarvey @ Houston, Texas",0.2964259572327137,40,58,31,17,30,0.07993537,0.06522741,0.058462884,0.046828248,0.04597204
I dont start to panic til I see #whataburger closings around the city. #hurricaneharvey #houston…,0.2405221201479435,11,61,31,57,33,0.06498526,0.057430692,0.045953818,0.036762264,0.035390086
