Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Fast moving clouds over the #texasstatecapitol from #tropicalstormharvey #harvey #tropicalstorm…,0.21129971742630005,11,33,12,31,6,0.055814646,0.049948312,0.041890033,0.0318686,0.031778127
"#harvey # prayfortexas @ Cibolo, Texas",0.18981895595788956,11,24,57,30,31,0.052750193,0.036794737,0.035064172,0.033424933,0.031784922
#HurricaneHarvey: @IAMHI_RISK・・・@Regrann from @thetexasplug - #Attn #SouthWest #Houston…,0.3157743662595749,11,33,57,48,21,0.07487401,0.06794731,0.060664907,0.060103774,0.05218436
PLEASE HELP: Donate to the @redcrosssa for Hurricane #Harvey victims. Call 210-470-5001 for KENS…,0.5453389845788479,21,61,34,59,8,0.2724676,0.116362326,0.056803554,0.054344002,0.04536149
And I miss it😔. #HIIT workout on live tomorrow anyone?🤔 #fitmom #fitmama #hurricaneharvey…,0.4435139615088701,57,34,45,58,27,0.29224432,0.067366794,0.029856559,0.027788904,0.02625739
"#Repost @MrSockGame・・・Please Past This On.... #Hurricaneharvey gtmayne Done 🤙🏽💯🤘🏽 @ Houston,…",0.4282246567308903,21,8,54,11,34,0.24794391,0.058227986,0.050484568,0.036539994,0.0350282
Sector Columbia River/Airstation Astoria #harvey flight crew standing by to stand by. #uscg @…,0.3119080141186714,33,57,58,31,40,0.08195655,0.059653226,0.05761229,0.05648801,0.056197938
"#hurricaneharvey #survivor #SaveThemAll @ Katy, Texas",0.19407984241843224,24,57,40,11,33,0.04676208,0.041712616,0.040180705,0.03348496,0.03193948
#HoUSton #HoustonStrong #TexasStrong #hurricaneharvey @ Downtown Houston,0.22106090188026428,11,48,31,57,44,0.07305963,0.05124227,0.03322358,0.03225119,0.031284228
Not a very welcoming entrance- but it's getting better though #hurricaneharvey #lannimaging…,0.29057613760232925,33,57,40,53,62,0.11309162,0.049694993,0.04628971,0.04420724,0.037292577
#prayforhouston #houston #2017 #houstonflood #houstonflooding #htown #flood #flooding #help…,0.2204793430864811,11,21,34,39,52,0.050672203,0.04758151,0.04643384,0.040258043,0.03553375
How fitting! #keepaustinweird #wearetexans🏈 #htx #houstonstrong #texansfortexans ##harvey @…,0.25589849427342415,57,33,53,11,50,0.06729384,0.0554309,0.04852037,0.042555764,0.04209762
All of you are simply amazing!!! #texasstrong #hurricaneharvey #harvey #texas #houston…,0.35041022300720215,11,48,24,8,63,0.13078326,0.07145575,0.054851472,0.048691392,0.044628352
"Back at work cleaning up after Hurricane Harvey, so much to do here at GPISD #HurricaneHarvey…",0.33693433925509453,52,29,43,45,42,0.07321707,0.071562745,0.07029176,0.065580465,0.0562823
"#MyVicePresident #America #HurricaneHarvey #Godblesstexas #SouthTexas @ Victoria, Texas",0.18766710720956326,57,11,61,40,58,0.050324507,0.036466733,0.035849653,0.03426103,0.030765185
Not to take away the seriousness of the storms but at my salon we have enjoyed watching #harvey…,0.2542048841714859,33,16,7,26,28,0.06751004,0.050882876,0.04760441,0.04565758,0.04254998
"#lifeWithAToddler #Sleepykid #HurricaneHarvey #Stress #momLife #amommydays @ Victoria, Texas",0.26608526706695557,45,34,43,35,55,0.06241165,0.057793047,0.057014503,0.045475937,0.04339013
Hello #hurricaneharvey 🌬🌧⛆ @ Boone County Kentucky - Government,0.24271687492728233,61,33,31,53,44,0.081328474,0.043707706,0.042583726,0.037586607,0.03751036
Wow a week ago we had #hurricaneharvey come through. Now it's a beautiful #sunny☀️ #saturday…,0.3142188489437103,61,59,8,40,33,0.12720193,0.05079406,0.050188664,0.043284412,0.04274978
@AnaCabrera @edlavaCNN @CNN ALL OF THESE HEARTWARMING VISUALS!!! 😭😭😭😭😭❤️❤️❤️❤️❤️🙏🙏🙏🙏🙏👏👏👏👏👏👏 #Harvey #Katrina #texas #HoustonStrong #Humanity,0.2709280773997307,21,40,63,33,57,0.069124885,0.066763505,0.048034124,0.047461186,0.039544377
#todossomoshouston #houston #tx #harvey #union #fuerza #monterrey #usa #mexico #tv #news…,0.24554172158241272,11,57,21,40,48,0.062379073,0.05788037,0.047787365,0.041593768,0.035901144
The Village of #lindenhurst is collecting items to be sent to #Houston after #Harvey. Please…,0.4652988314628601,21,34,3,43,46,0.23676872,0.10978863,0.051482778,0.034468867,0.032789838
#STAYSTRONG #HARVEY2017 #hurricaneirma2017🌀 #puertorico #stbarts #carribean #houstonstrong @…,0.4234636817127466,57,21,58,34,61,0.25882837,0.057662297,0.05329622,0.02937251,0.024304284
Come out to the #H30 benefit concert for #HurricaneHarvey survivors tonight and hangout with…,0.37224799767136574,11,31,63,33,61,0.19309795,0.05138207,0.045769323,0.042731114,0.039267544
#REBUILD #texas #rockportstrong #aransaspass #hurricaneharvey #relief…,0.19539065286517143,11,48,57,34,21,0.059583023,0.041912384,0.03655255,0.030093724,0.027248973
#Harvey forecast to strengthen in the Gulf of Mexico,0.24535764381289482,57,21,31,17,33,0.06165391,0.048573583,0.04683902,0.044994105,0.043297026
✨ Happy Friday! We are ready for you #hurricaneharvey 🌨💨🌊We try not to watch the news a lot…,0.2503400184214115,61,50,53,57,33,0.05560627,0.054620154,0.04923134,0.047544684,0.043337572
When you forget your favorite chocolate 🍫 #harvey @ Copper Kettle Chocolate Factory,0.43689003959298134,46,34,27,43,45,0.15455927,0.12030049,0.059099756,0.05243632,0.05049421
"Pray for Texas #harvey2017 @ Houston, Texas",0.7074591051787138,21,61,17,45,13,0.5671092,0.052961525,0.043051165,0.022623945,0.021713244
Hurricane breakfast!! Chocolate chip banana pancakes 🥞 #sanantonio #hurricaneharvey #pancakes @…,0.48086365312337875,36,4,33,6,17,0.2256536,0.08556221,0.08150844,0.046991825,0.041147575
Just a rainy day. Not getting too much of the hurricane #hurricane #hurricaneharvey #rain…,0.3015110809355974,11,48,61,33,53,0.14155963,0.064813,0.0379562,0.031052442,0.026129805
I. Am. So. Tired. #hurricaneharvey #pleasedontsuckmeup #andpleasestoprainingalready…,0.4703993946313858,14,43,52,29,35,0.20096534,0.09154907,0.0709469,0.058141045,0.048797034
#prayforhouston #houstonflood Water is coming down fast and rising fast. 😳 I'd be lying if I…,0.17500349320471287,50,54,62,12,9,0.03964328,0.037601784,0.035241656,0.032995317,0.029521456
Equipos rescatan a cientos de personas por inundaciones tras tormenta #Harvey en #Houston…,0.16789561696350574,11,57,55,24,58,0.037581135,0.034166474,0.034040228,0.032507744,0.029600037
"The current map of Houston Tx.#SaveHouston #HurricaneHarvey @ Fifth Ward, Houston",0.2375144064426422,41,44,17,31,61,0.060975753,0.04819017,0.046548776,0.044428993,0.037370715
"#hurricaneharvey #effects #rainyday #biking #collegestation #texas @ Southwood Valley, College…",0.22001118957996368,11,57,33,21,48,0.059487835,0.049928702,0.03973429,0.036122598,0.034737766
Supposed to be first day of classes... #hurricaneharvey @ Texas A&M University,0.22859273478388786,62,12,10,33,20,0.055325296,0.045316264,0.045054797,0.04180935,0.041087028
