Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
It's insane to watch Houston under the conditions brought on by #HurricaneHarveyIt's not over…,0.2571864314377308,12,41,62,17,10,0.08884601,0.05889782,0.050672565,0.030151028,0.028619006
Folk that stay in our complex sent these pictures. #houston #harvey @ Houston Energy Corridor,0.20213154330849648,19,25,55,32,39,0.048756804,0.04121997,0.040464118,0.03811374,0.033576913
"First Baptist in Highlands is offering shelter, clothes and food for those in need. Volunteers welcome! #HoustonFloods",0.4360153041779995,33,40,6,17,21,0.18538374,0.08393739,0.07756923,0.050706126,0.03841882
Praying for Houston tonight! #HoustonStrong #hurricaneharvey @ 93.1 KMKT,0.7256032638251781,21,61,17,8,59,0.5085685,0.11004924,0.04130101,0.03310393,0.03258056
Boom crü firing on all cylinders preparing fresh coffee #harvey…,0.3695359639823437,42,33,58,40,57,0.13509177,0.08091907,0.0651556,0.04572932,0.0426402
Want to #help #HurricaneHarvey #victims? Here’s how to vet and donate to #legitimate relief…,0.23436645790934563,21,34,43,33,45,0.071699224,0.045866746,0.0421668,0.037420526,0.03721316
"#Houston #rescue #teams #hurricane #harvey #victims #in #need @ Houston, Texas",0.25562864914536476,11,21,48,34,57,0.08456358,0.050321676,0.048142437,0.044514116,0.028086837
If you're able to make that trip from #Houston to #Dallas there's room. #Harvey @ Kay Bailey…,0.20859131589531898,33,26,50,6,30,0.052517146,0.043683086,0.039341815,0.037099607,0.035949662
This Saturday... opening doors at 2:00 PM. Let's continue to support. #hurricaneharvey…,0.5055133365094662,61,57,58,33,44,0.17720522,0.11767794,0.104968935,0.05581842,0.04984282
Found this in the sea grass. ❤️🇺🇸#harvey @portroyalresort @ Port Royal Ocean Resort & Conference…,0.29834429547190666,33,31,53,17,21,0.11113975,0.060034223,0.046813127,0.040207203,0.04014999
"what's up with #hurricaneharvey It's awfully calm @ Pineville,…",0.22999873757362366,55,32,38,12,25,0.056331467,0.052068047,0.04775818,0.038408667,0.035432376
"""Our hearts go out to all communities affected by #HurricaneHarvey. We wish you, your friends,…",0.462520070374012,46,8,47,61,21,0.109134674,0.09601532,0.09106648,0.08601993,0.080283664
Putting their dollars in the donation bucket!! 💸💰🤑#HurricaneHarvey #Donations #ClubMembers…,0.2949401028454304,33,61,53,57,31,0.081441395,0.05960045,0.058098145,0.057587236,0.038212877
"Salute!!! #hurricaneharvey @ Katy, Texas",0.35725080221891403,40,17,57,33,13,0.1349247,0.07162551,0.05547554,0.05064354,0.044581518
