Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Stay Texas Strong!! #HoustonTx #Hurricaneharvey #Houstonflooding…,0.5639080442488194,57,61,58,8,59,0.31603533,0.13007282,0.048608884,0.035830896,0.033360116
Oh I'm just floating around in the water. #TropicalStorm #HurricaneHarvey #Texas…,0.4019773118197918,11,48,31,30,33,0.19887035,0.10939625,0.037075162,0.028786562,0.027848992
We love you theellenshow Thank you so much for the support. #HurricaneHarvey #TexasStrong…,0.5543440505862236,61,8,59,47,24,0.18352479,0.117247336,0.10429983,0.081283174,0.067988925
#hurricaneharvey #texas #eastneworleans 🙏🏽❤️ @ Texas,0.19942475855350494,11,57,48,31,33,0.068374634,0.035712093,0.03504266,0.03030239,0.029992983
"Day 4 #HurricaneHarvey. Loaded the Looter Shooter, the POF P-308 and the Steiner R1X, Colt…",0.40148548781871796,42,57,44,58,31,0.15575545,0.07281055,0.066878125,0.054122366,0.051919
Emergency USB cell phone charger hack. 1/2 #hurricaneharvey #charger #power #communication…,0.2676100432872772,32,55,34,57,43,0.06429249,0.06310032,0.05080952,0.047264438,0.04214327
I can't believe it. Really. The patio is virtually dry. So is the driveway. #Harvey…,0.28442763537168503,12,32,19,55,52,0.061899118,0.057723776,0.05633162,0.054517277,0.053955846
@djmrrogers #hurricaneharvey @ 288 & Reed Rd,0.17467668652534485,33,31,57,50,53,0.046874885,0.033825513,0.0315858,0.031319328,0.03107116
Los efectos de #Harvey en #Bogotá #Viernes en Estacion Transmilenio…,0.29045259207487106,11,57,48,40,24,0.09840303,0.055374615,0.05117507,0.047175966,0.038323913
I mean I'm already over #HURRICANEHARVEY and he hasn't even made…,0.3024030365049839,1,55,19,32,25,0.07071853,0.06766944,0.064060755,0.053640142,0.046314176
"So it begins 🌂🌧⛈☔️🌫 #atxrain #hurricaneharvey #austin #texas #atxweather @ Austin, Texas",0.19670350849628448,11,57,44,54,31,0.048752677,0.040673405,0.03746409,0.036456816,0.03335652
Rockport getting 130 mph winds right now #Harvey2017 #txwx,0.45190177112817764,12,62,32,28,55,0.21411994,0.08566455,0.054992035,0.050904796,0.04622045
#Harvey packing a serious punch!👊#hurricane #winds #damage #treelimbs #victoria #Texas…,0.6166357044130564,58,57,33,53,55,0.47604224,0.07180084,0.03068512,0.020181237,0.017926265
As you can see we are really freaked out about #hurricaneharvey BigH and KMoney are worn out…,0.4234769567847252,12,28,52,62,20,0.16171655,0.083358616,0.06520823,0.06375272,0.049440846
#houston #harvey #weather en Ragú & Pesto,0.19307246804237366,24,6,4,11,36,0.047149066,0.04058752,0.036164764,0.035767753,0.033403367
Fuertes inundaciones en #Houston por el #HuracanHarvey #HurricaneHarvey vía…,0.2681072261184454,11,57,48,24,40,0.089954026,0.05606024,0.046257008,0.045640696,0.030195257
Prayers to all our friends and family affected by #hurricaneharvey. --We are with you…,0.6609876155853271,21,46,61,59,47,0.2818797,0.12530279,0.10398162,0.07598065,0.07384286
"#HurricaneHarvey #Houston #HelpHouston #Pray4Houston #PrayForHouston @ Houston, Texas",0.19910652190446854,11,48,57,21,30,0.06278361,0.038544495,0.033902943,0.031976268,0.03189921
Our prayers go out to everyone in #houston #hurricaneharvey #harvey #flood @ La'Roc Beauty,0.5906317122280598,21,61,8,59,47,0.310563,0.07622743,0.07512769,0.07291746,0.055796135
may all our #Houston peeps and everyone across #Texas affected by #hurricaneharvey find a break…,0.3665515184402466,46,21,34,27,5,0.11860635,0.08217808,0.08115149,0.043195315,0.04142028
Helping Texas. #bestcompany #heb #harvey #help #thankyou #texas @…,0.2531837224960327,21,33,30,61,53,0.090772174,0.06436688,0.037642196,0.031348098,0.029054377
Contact @SOSLactaction for breastfeeding support. #HurricaneHarvey #SosLactation…,0.45641370490193367,57,33,40,58,17,0.12516528,0.11889757,0.102728456,0.061443996,0.048178397
