Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"Harvey ain't come to play 🤷🏾‍♂️ #houston #harvey @ Westside, Houston, Texas",0.2681438513100147,34,46,5,27,35,0.08667637,0.06950187,0.040408526,0.036352374,0.035204716
"We can see the sun.#SouthTexas #HurricaneHarvey @ Victoria, Texas",0.5345304664224386,11,48,31,24,4,0.29882264,0.10336157,0.08341557,0.024973663,0.023957025
Bin at City Hall already filling up w/supplies for #Harvey victims in Houston. #wbz,0.23019855841994286,34,21,46,12,33,0.0635693,0.04606604,0.043803446,0.042757355,0.03400242
Kudos to this #superstar helping with the in flux of #harvey victims. Setting up and donation…,0.723894789814949,40,33,58,57,61,0.33083612,0.20959373,0.07311961,0.06157744,0.048767895
#Harvey >> what a beautiful sight!…,0.5804145522415638,24,47,4,16,8,0.23992741,0.15790455,0.07024691,0.058953963,0.053381715
#Harvey may have made landfall in #Louisiana overnight but #Nola is seeing better weather…,0.260284848511219,33,31,41,62,50,0.08525991,0.055481393,0.054135866,0.03374093,0.031666752
"#Harvey >> Port Arthur >> @djhawkonline @ Houston, Texas",0.6990362927317619,24,47,48,16,11,0.30176315,0.12361676,0.0983878,0.09425996,0.08100862
"👫 .#houstonflood #houstonstrong @ South Houston, Texas",0.20388711243867874,24,30,11,31,61,0.046414338,0.043867398,0.04108703,0.037365425,0.03515292
Hope all my buddies on the Texas coast are staying safe from #Harvey this weekend! @ Davenport…,0.3457360081374645,61,33,59,31,21,0.12885989,0.06196416,0.05553336,0.050127268,0.049251325
"Current radar. @wunderground #hurricane #harvey @ Spring Trails, Spring, Texas",0.31612345576286316,31,33,57,41,30,0.10607088,0.074588194,0.04677868,0.044405416,0.044280283
"Couldn't make it to the planned spot, so we'll have a drink here and then shelter at home. #staysafe #harvey...",0.27822719141840935,11,33,30,48,6,0.111163944,0.054092295,0.040898,0.038570087,0.033502866
Thanks to #harvey2017 I developed a new #hustle and it's legal! So who wants a dime or quarter…,0.3323062174022198,50,31,54,33,9,0.08589129,0.08362401,0.059932873,0.05680471,0.04605333
"Marking ourselves safe. #hurricaneharvey #bradysloan #deanmajor @ Missouri City, Texas",0.2234526351094246,33,31,30,62,10,0.056931093,0.046089828,0.045638602,0.042087216,0.032705896
"24+ hours of downpour, another 24+ hours to go. #rainraingoaway #HurricaneHarvey…",0.31816617771983147,57,42,45,52,43,0.08558387,0.08446181,0.050347406,0.049329955,0.048443135
#HurricaneHarvey 🌊🌊 #splash #water 💦☔️#clickthelinkinmybio follow the #drip #hiphopmagazine…,0.39313314110040665,21,60,63,59,61,0.15280832,0.0992046,0.049495835,0.049387977,0.042236406
"Pray for Texas! #houston #texas #hurricaneharvey #harvey @ Houston, Texas",0.6156543511897326,21,61,17,8,34,0.454081,0.058383483,0.045301028,0.030194756,0.027694086
#hurricaneharvey #floods #houstonianshelpinghoustonians…,0.19128626957535744,57,11,24,58,48,0.04743903,0.043508828,0.03787433,0.03333221,0.02913187
Perfect verse for today. Stay safe out there Texas.#HurricaneHarvey #GodIsGreaterThanHarvey…,0.4687204696238041,21,61,17,8,33,0.21773224,0.09186626,0.06159921,0.05736421,0.04015855
"😩🙏🏾‼️ if you're stranded ! #hurricaneharvey #houston @ Houston, Texas",0.18485406786203384,55,32,58,57,54,0.042478457,0.041242845,0.034277283,0.033576764,0.03327872
"SEND HELP ‼️ #hurricaneharvey #houston @ Houston, Texas",0.28653836995363235,34,29,3,21,52,0.06277451,0.062269047,0.05846098,0.057018686,0.046015147
Video muestra oleadas de tormenta y fuertes vientos antes del aterrizaje del #huracán #Harvey…,0.25189927592873573,11,48,24,57,40,0.0823472,0.050820585,0.05028805,0.037156656,0.031286784
"#Htown #Relief #HurricaneHarvey #Houston #Texas #USA @ Houston, Texas",0.20003592222929,11,40,24,57,21,0.048611544,0.042074654,0.038755957,0.036178812,0.034414954
A little bit of sunshine #home #stormover #harvey #harvey2017 #releasefrompoliceprison…,0.6288324128836393,11,48,63,6,24,0.39569017,0.15371287,0.028093053,0.025797429,0.02553889
I'm with you #Houston . #home #hurricaneharvey @ Embassy Suites by…,0.3488038033246994,24,11,47,16,48,0.10743663,0.08826349,0.06922196,0.04199744,0.04188429
#lakeconroe #harvey go home dock your're drunk🤣😒😨 @ Lake Conroe,0.24820928275585175,11,33,61,54,31,0.06289787,0.0553159,0.050956886,0.044154946,0.03488368
#MyBeauty #isabella #BabyBella #Bella #curlyhair #HurricaneHarvey @…,0.2217730674892664,11,57,48,21,34,0.07206874,0.045927208,0.0416267,0.032319438,0.02983098
"......... 🙏 #PrayforHouston #kevinheart #Texas #HurricaneHarvey #ComptonToTexas @ Compton,…",0.33254212513566017,48,11,57,58,21,0.10649614,0.09019847,0.057642527,0.04516182,0.033043165
$10million!!! Link still open. #donate for all #hurricaneharvey victims. #houston #texas…,0.3320573754608631,44,13,21,42,57,0.09707333,0.082346134,0.068312205,0.044619117,0.039706588
#lovehouston #hurricaneharvey @vvccdallas @ Valley View Christian Church,0.4801199734210968,21,17,33,63,61,0.30107152,0.061795764,0.050910324,0.03413293,0.03220943
"Day 6 #harvey #houston #afterthestorm #recoverymode #weather @ Houston, Texas",0.2818404547870159,57,21,44,11,58,0.10799831,0.04954141,0.049031314,0.039475948,0.035793472
Our arts community has fared remarkably well throughout the #houstonflood. @mfah is already…,0.2654261142015457,33,40,50,31,54,0.07390469,0.05888082,0.050461758,0.04612276,0.036056083
"Love you, guys!!#redneckswithboats #harvey #heb #galleryfurniture @ Conroe, Texas",0.36385899037122726,61,8,47,24,59,0.11100013,0.08242797,0.068520755,0.053805154,0.048104983
"(SWIPE LEFT) SHIP or DROP off, we are accepting goods. NOT MONEY!!! #hurricaneharvey #donations…",0.19877929240465164,50,34,54,32,22,0.054963175,0.04153119,0.037381742,0.033497136,0.03140605
"Wow. 😲This ain’t over, folks!#HoustonStrong #Harvey",0.27030327171087265,40,12,58,61,17,0.10353078,0.046612877,0.043607935,0.039942075,0.036609605
#hurricaneharvey #victims that #jaguar #totaled #blackbaby #backtolife #foxbody #thefamily…,0.21213321015238762,57,11,58,33,48,0.0537301,0.053023692,0.036170714,0.035686184,0.03352252
Offload of supplies at Abundant Life church in Silsbee. #HurricaneHarvey #Pentecostals…,0.38204407319426537,21,30,33,17,63,0.1980746,0.048410915,0.048014764,0.046246994,0.041296806
Grateful to catch back in with the brothers for the first time since #hurricaneharvey this…,0.35902756080031395,21,61,17,8,59,0.107641734,0.10033075,0.0722512,0.042459674,0.036344204
#KevinHart #ChrisPaul #TrevorAriza #Houston #HurricaneHarvey #nrgarena #nrgcenter @ NRG Center,0.19608984142541885,11,57,48,58,34,0.052971657,0.04424554,0.038772993,0.030598236,0.029501414
#life#hurricaneharvey #hurricane #hirricaneirma #karma @ Universe LoL,0.17653503641486168,30,54,53,20,63,0.04026958,0.03869199,0.033700254,0.031996854,0.03187636
Prayers for my family and friends in Tejas. Please be safe as #HurricaneHarvey rapidly approaches. 🙏🏾,0.7043372429907322,21,34,46,5,27,0.43821946,0.11057924,0.07117708,0.046520893,0.037840575
If you're in the southern states around the Gulf of Mexico be safe #getout #hurricaneharvey…,0.24921270459890366,58,61,21,31,30,0.067369826,0.06499422,0.045103047,0.037189186,0.034556422
"In honor of #HurricaneHarvey, I give you a #Harvey wallbanger. #HappyHarvey @ Village of Tiki…",0.2397858202457428,24,11,33,47,50,0.059494924,0.051271114,0.0474597,0.041322727,0.040237356
This is incredible! #harvey,0.29814986512064934,40,11,48,17,4,0.08462599,0.057733312,0.053917218,0.05364797,0.048225377
They said it's not over.....#harvey @ Mosaic on Hermann Park,0.21335389092564583,34,0,3,46,51,0.05104366,0.048661258,0.04730046,0.034411583,0.03193693
"✅Safe#hurricaneharvey #ilovehouston #sandypreparedmeforharvey @ Houston, Texas",0.27701059356331825,21,61,58,30,34,0.10925776,0.054017548,0.039105177,0.038451087,0.036179025
IG family be safe you guys. This weather is real from #hurricaneharvey. Please be safe out…,0.5079008191823959,21,13,34,30,61,0.3583014,0.04248074,0.037192404,0.037122782,0.03280349
#prayforhouston a lot of rain in the past 24 hours. #hurricaneharvey damage is far worse than…,0.3173881135880947,34,27,43,52,45,0.08296877,0.06458259,0.06329388,0.057997912,0.048544962
Water rescue 📷 @saywordstaz ••••••••••• #crazysnap #houstonfloods #hurricaneharvey…,0.31956440955400467,57,21,50,33,58,0.120219916,0.07905622,0.044652082,0.044408657,0.031227536
#HurricaneHarvey Pray For Houston & Friends & Families We Have Out There. #biblicaltruth PLEASE…,0.6562249176204205,21,34,61,46,8,0.4331805,0.06262119,0.05738789,0.052995317,0.05004001
#hurricaneharvey @ Brunswick Subdivision,0.20759093761444092,57,61,24,58,40,0.056478724,0.03853909,0.03794863,0.03764677,0.036977723
"Surreal!! #harvey2017texas #houston #houstonfloods @ Houston, Texas",0.18970712274312973,61,11,8,17,10,0.041185483,0.037680242,0.037372876,0.037295364,0.036173157
Bin in lobby of Boston City Hall for collecting items for #Harvey victims. #wbz,0.20736954733729362,33,32,62,61,31,0.071284525,0.03798308,0.03392189,0.032292064,0.03188799
There are SO many ways to #help #hurricaneHARVEY victims in #Houston right now. Keep the focus…,0.27519140020012856,21,34,32,55,57,0.12050384,0.043277,0.040081274,0.036738034,0.03459125
SHARE SHARE SHARE#Houston #Tx #HoustonHarvey #hurricaneharvey…,0.2962265610694885,21,50,16,53,10,0.07899213,0.06272427,0.056407686,0.053169724,0.044932753
"#Repost @texasskiranch・・・We lost our bar due to #HurricaneHarvey 😢 Good news is, we have…",0.271035248413682,33,34,40,46,27,0.08840584,0.08037433,0.03785122,0.033534892,0.030868964
S/O to these guys for making sure we're good outchea @traeabn @djmrrogers #Harvey #Houston #BMT…,0.36991266533732414,31,13,57,33,58,0.098220974,0.08420105,0.08112921,0.056445245,0.049916185
