Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
UPDATE AL basin: HURRICANE IRENE CAT: 2 @ 03:00UTC | Loc: 19.9N -69.2W | Winds: 100mph | Moving: WNW @ 12mph | Pressure: 980mb,0.2675190940499306,25,32,62,31,55,0.07120492,0.060325995,0.05526447,0.040721707,0.040002
"#tbt Hurricane Arthur @ Duck, NC http://t.co/tF2ULY5j8O",0.2078668437898159,0,12,40,33,51,0.045540176,0.04361273,0.04293412,0.041997246,0.03378257
Whyy Everybody Watchin Spongebob? Cuzz Of Hurricane Sandy?,0.39153243601322174,22,12,41,2,19,0.101036236,0.0800393,0.072256364,0.072155766,0.06604477
People living in the Florida and the Carolina's prepare to hunker down as Hurricane Matthew is expected to make lan… https://t.co/zMPOt8XmER,0.24437914416193962,0,12,19,25,22,0.057773802,0.056320783,0.0472437,0.043517437,0.039523423
NJ Transit officials praise agency for prompt Hurricane Irene recovery http://t.co/6aOIwGlP via http://t.co/bEW1lFjR,0.3843088634312153,21,17,40,63,33,0.12325965,0.10091998,0.06860317,0.04693868,0.044587385
"City, county and state emergency officials take precaution as Hurricane Irene energizes in Atlantic - http://t.co/SWjhXmG #Atlantic",0.2085089571774006,12,32,33,55,42,0.050437234,0.04832793,0.044583704,0.03371497,0.03144512
Feel bad for my people's on the east coast That hurricane <<<<<<<<<  #Sandy,0.3236616179347038,12,5,62,22,27,0.08098674,0.069294006,0.064822935,0.05913631,0.04942163
"CNN Breaking News: Sandy makes landfall along the coast of southern New Jersey, US National Hurricane Center says.",0.28778792545199394,33,12,32,25,22,0.08283355,0.055314828,0.053238314,0.05122461,0.04517662
"In Wake of Hurricane Irene, Mayor Bloomberg Calls On New Yorkers to Donate Blood http://t.co/UnVc2Jm via http://t.co/9qjxPcW",0.22997010871767998,33,53,31,62,7,0.08033882,0.047571424,0.036815148,0.03273775,0.032506965
no shit? RT @Reuters: Hurricane Sandy disrupts Northeast telecom networks http://t.co/RN5NuN12,0.32802853360772133,12,22,41,25,1,0.08870244,0.081133716,0.062410306,0.049824752,0.04595732
