Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
@KadasahF الله يخليك ويسلمك,0.24272731877863407,21,50,54,57,34,0.083787054,0.049822785,0.043641664,0.034553472,0.030922344
Why are Americans bracing themselves for Hurricane Irene ? Is she a Big Mamma with an enormous strap-on ?,0.5141404308378696,22,25,12,19,41,0.21307802,0.113042474,0.09390174,0.05493453,0.039183665
Un #FF para esta bella madridista @AngelicPaz,0.7170300241559744,24,47,8,59,18,0.4024657,0.18362509,0.07084119,0.03416713,0.025930913
Getting ready for the hurricane. #sandy #Hipstamatic #Jane #BlankoNoir #Standard http://t.co/3shdEkoU,0.22506427764892578,30,33,11,31,62,0.05769889,0.052104894,0.04208695,0.03908322,0.03409032
View fro space nvr old @astro_reid: #Hurricane #Arthur through a 10.5mm fish eye lens. Amazing to see nature at work. http://t.co/RDccUi0jC9,0.343639500439167,33,24,50,41,53,0.112859145,0.06385439,0.06013344,0.05869282,0.048099708
@yofthoran QIERO ABRAZARTE YA JDR,0.173468928784132,24,34,54,0,53,0.043959834,0.036396265,0.031854626,0.030947143,0.030311061
“@TIME: Hurricane Irene: 5 things to do now before the storm arrives | http://t.co/SOeSevu” thanks,0.2643655687570572,33,19,53,62,26,0.112560354,0.040259138,0.03954619,0.03768999,0.034309894
So everyone knows about #HurricaneSandy except #Siri  ...  ✌ goi @ Frankenstorm Apocalypse - Hurricane Sandy http://t.co/3lQqQblZ,0.17122174426913261,20,0,34,25,54,0.039939683,0.03768751,0.03289333,0.03130175,0.02939947
Hello friends! We'll have the latest on Tropical Storm Isaac...no school closings yet! #wdam #Isaac,0.3544246628880501,31,33,53,61,30,0.098763876,0.0698357,0.06683879,0.06679571,0.052190587
Check out the weekend events along the SWFL ALE TRAIL! Please keep everyone who is being affected by Hurricane Florence in your thoughts and prayers! They did the same for us with Irma… https://t.co/d9soG2Vkcp,0.5826431438326836,21,61,8,59,47,0.20684323,0.11768617,0.09738907,0.08677503,0.07394965
"Join @jeepneynyc today for our hurricane sandy fundraiser! Live music, silent auction and all new  @ Jeepney http://t.co/AympN6NR",0.44820355623960495,11,63,48,33,30,0.19874015,0.07386857,0.06928636,0.056085806,0.05022266
a estas horas y la cama sin hacer #bienElvirabien,0.22146742790937424,14,43,35,45,27,0.046521623,0.045838863,0.045586772,0.043258864,0.040261306
Me Bec and Andrea are laughing out at all these hurricane sandy tweets #sofunny,0.5613893792033195,0,40,53,6,33,0.2602273,0.1359973,0.064948864,0.056108955,0.04410697
My tummy hurts,0.6130471378564835,43,52,27,5,29,0.17869797,0.16250035,0.10945823,0.08568632,0.07670426
"Cashier at market just said: ""Have a good hurricane!"" #Irene",0.3486275337636471,12,0,40,33,25,0.11233537,0.09882361,0.053158674,0.042829793,0.04148009
bring it on #isaac.        #storm #coverage #work #news #nbc #doppler   @ NBC2 http://t.co/5Blvtd12,0.43662311136722565,57,58,11,33,40,0.19379659,0.09289291,0.055810656,0.0549264,0.03919656
Irene Who? Locals Hit Beach Before the Hurricane http://t.co/alXnXYv via http://t.co/GktFV2j,0.23119576647877693,31,41,0,54,12,0.059911713,0.05592632,0.0474484,0.03555467,0.032354664
Tropical storm Isaac on verge of becoming a hurricane: U.S. National Hurricane Center (corrects to say Isaac has not yet become a hurricane),0.28649936243891716,20,12,25,19,32,0.06945706,0.065826155,0.057257712,0.051974814,0.04198362
"Thanks to everyone that is helping, praying or donating to the victims of hurricane Sandy. God Bless them all.",0.6984597370028496,21,8,47,61,59,0.40603757,0.09914986,0.08545016,0.062017497,0.045804653
Category 5 Hurricane Patricia Bears Down on Mexico With 200-mph Winds: With 200-mph sustained winds and even more… https://t.co/vteaoFEwGf,0.31718040630221367,12,62,25,32,20,0.114508465,0.059112627,0.048986703,0.04777176,0.04680085
