Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
I don't think people realize that hurricane sandy isn't supposed to really hit till tomorrow & we now have the eye of the storm coming at us,0.405011348426342,41,12,25,20,19,0.12996265,0.12643385,0.056794878,0.047523562,0.044296406
dear hurricane sandy . go to another country . I got basketball tryouts Wednesday .,0.26819271221756935,42,19,62,25,12,0.06799036,0.056816492,0.052276913,0.048070453,0.04303849
Beware of Flood-Damaged Used Cars in Wake of Hurricane Sandy http://t.co/cg5IY4bO via http://t.co/eXti8k3g,0.3180171363055706,12,41,51,62,28,0.13288972,0.05836156,0.045700446,0.043878827,0.037186585
I have really high hopes for Hurricane Sandy to hit the Midwest so we can get out of school,0.3198643885552883,21,20,10,62,30,0.109967045,0.08558788,0.044745024,0.04300781,0.036556628
Hurricane Irene: The Aftermath http://t.co/kbCngsU via http://t.co/f1TsnmM,0.1953894980251789,51,0,12,20,52,0.046237987,0.045571074,0.03966079,0.035447486,0.028472163
@DennisDMZ sandy storm blamed on geo w bush. Duh!,0.41656419076025486,26,54,50,19,0,0.22522733,0.06717192,0.056967273,0.038439173,0.028758502
U.S met office issues a stark warning that Hurricane Sandy has been upgraded to a British Summer,0.2953041307628155,33,31,40,12,53,0.095440686,0.061671235,0.052701518,0.044263624,0.04122707
"RT @samir: A rare view of an empty Grand Central Station, closing because of Hurricane Sandy. http://t.co/kehiqnhy via @lisanapoli",0.2765905223786831,41,34,12,40,17,0.07097103,0.066688135,0.049768213,0.045656987,0.04350616
Watchin all this Hurricane Sandy coverage... WOW.. And all the people that didn't evacuate sayin they didn't think it'd be that bad!?! #SMH,0.4281814843416214,12,55,19,32,25,0.09920205,0.09839992,0.086004846,0.085370734,0.05920393
@JaeLuCile yeah we got xfinity and the shit sucks. I'm bout to walk over there. Dont let hurricane irene get me,0.24596302211284637,51,37,56,2,32,0.060088497,0.05388657,0.046438597,0.0443185,0.041230857
"""Marijuana Dealer Donates Proceeds To Hurricane Sandy Victims"" http://t.co/vOod8H4f” @onlyastoner #SmokeWeed :)",0.44217104464769363,24,47,33,8,40,0.21399194,0.091202825,0.062303793,0.038716055,0.03595643
"I'm at Sorvete.com (R. Francisco Pereira da Silva, 60-70 - Campo Grand, Rio de Janeiro) http://t.co/vmVPFoX",0.3455827496945858,24,47,8,40,31,0.13724805,0.08271886,0.046372123,0.040916175,0.03832754
Airbnb Lets Kindhearted New Yorkers Offer Free Housing For Hurricane Sandy Victims http://t.co/43mv2wSc,0.29679739847779274,33,21,61,44,40,0.08692108,0.07160999,0.06357613,0.037591442,0.037098754
"Hurricane #Irene didn't stop Gay Pride from happening. Even though Charlotte wasn't a part of it's original track, we still got gales.",0.21856961771845818,61,40,25,19,57,0.06055647,0.041414928,0.04011384,0.03981447,0.03666991
Hurricane Sandy .. Please be to god all my family over in the US are going to be okay <3,0.606480248272419,21,34,46,5,27,0.35952896,0.07717809,0.07448192,0.054269515,0.041021764
