Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Hurricane Sandy Losses Could Be Triple Those Of Irene: via HuffPost http://t.co/NhlqVRFe,0.1879042275249958,41,12,22,33,25,0.045771614,0.04336004,0.03584656,0.032172553,0.03075346
Ya para Madrid :$ Ya las hecho de menos!,0.6005940400063992,24,47,16,30,40,0.33866104,0.13910984,0.058847513,0.03466825,0.029307399
St. Pete Helps Hurricane Sandy Victims http://t.co/j0darnnf via http://t.co/NdsrgAJJ,0.2853786088526249,33,24,47,21,40,0.082927346,0.057092063,0.052579176,0.047915976,0.044864047
Prayers for the Haitian 🙏🏼 while  #hurricane #Matthew  pass over @ Jamaica https://t.co/AHSY9Zyrx1,0.6611503399908543,21,61,34,46,17,0.46912673,0.060047988,0.056347936,0.038181406,0.03744628
@rickyrozay Text REDCROSS to 90999 to donate $10 to the Hurricane Sandy relief.  Please RT to help us out!!! #SandyHelp,0.407427117228508,21,59,33,7,8,0.20077871,0.053872265,0.05334677,0.052507658,0.046921715
Hurricane Florence has changed direction overnight. She’s headed south now. NOAA models now have it heading south towards Charleston and into Atlanta after landfall. Charlotte still around… https://t.co/ReqdvBmDXi,0.2684640809893608,33,31,50,54,22,0.074838065,0.061471842,0.051381547,0.0434193,0.037353326
Tropical Storm Harvey has formed #BePrepared ;) @ Weather Watch CVM TV https://t.co/MpRc0uZe2Q,0.38997286558151245,24,33,47,54,31,0.15765563,0.07591848,0.07365322,0.042667333,0.040078204
Thinking of the victims of hurricane #sandy today.,0.30281778052449226,34,46,5,27,45,0.07865466,0.07152809,0.05284302,0.05274848,0.04704353
Hurricane Sandy is god's way of punishing us for the movie I Still know what you did last summer.,0.2854857239872217,21,17,11,25,19,0.1206687,0.055104572,0.05343172,0.0282115,0.02806923
"Irene #WhyAreYou freaking everyone out? Everyone should Just calm down, I'm sure we are going to make it through this hurricane. I hope .
(:",0.35687655210494995,24,47,8,59,61,0.09395869,0.091159694,0.07366094,0.049318433,0.048778795
"Hurricane Irene's Wind Gusts, Heavy Rains Begin Pummeling Maryland - http://t.co/N8WgSgF #AspenHill #Maryland",0.18390416353940964,57,33,44,12,11,0.042158596,0.036586422,0.035906676,0.03502806,0.03422441
My hurricane tracking app show TS Isaac heading directly towards the DR and Haiti. Wishing there was a hurricane fighting superhero.,0.3852030783891678,34,57,27,22,5,0.10260489,0.09704067,0.07408795,0.057677407,0.053792167
"These two! 👫
Last time we spoke to them was Tuesday, September 19. 
Hurricane Maria made… https://t.co/kro5C6DMvq",0.23151731677353382,34,12,40,46,24,0.0702346,0.050898172,0.04925016,0.036124308,0.025010081
Hurricane Sandy's Trail of Destruction - http://t.co/rfbWGh9s #Lindenhurst #NewYork,0.20054398104548454,33,57,31,11,58,0.052483678,0.041149314,0.037418656,0.036024243,0.03346809
“@nytimesbusiness: Live video: How Hurricane Sandy is hitting business and the economy. http://t.co/7NpY8QM5” //real,0.34478868171572685,40,33,13,17,6,0.07902952,0.07736823,0.07305355,0.067614526,0.04772285
