Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Everyone up north stay safe from hurricane sandy,0.3927207887172699,21,13,61,17,8,0.21883194,0.056818556,0.043865442,0.03839364,0.03481121
Hurricane Irene Exposes Traffic Law Myth http://t.co/2z6bMr7 via http://t.co/SvOLmEj,0.22941797599196434,55,32,19,45,42,0.05273677,0.04714575,0.045162708,0.042187568,0.04218518
"Stop concerning yourself with my life. Either be happily apart of it or leave. I Don't care about your opinion of me, I live life for me.",0.4429232031106949,30,26,13,6,33,0.20952372,0.067259155,0.06327109,0.05469511,0.048174124
Documentary on Nat Geo about Hurricane Sandy,0.26332274824380875,12,33,40,41,6,0.07792013,0.051939294,0.04847674,0.045274496,0.039712086
And hurricane sandy is raping manhattan.,0.2771561872214079,12,25,19,0,51,0.11159211,0.05564532,0.044080622,0.035755806,0.030082332
Hurricane Matthew: Watch out for these insurance surprises https://t.co/OdqvAMKJcO,0.27465998753905296,41,12,0,62,28,0.089962505,0.06193727,0.046350367,0.039641675,0.036768172
LOL RT “@Daweeq: HURRICANE #SANDY IS GETTING REAL http://t.co/3k1Dotym”,0.36384169943630695,12,41,40,17,62,0.15338928,0.08416429,0.05496655,0.04494083,0.026380753
"More video of Mexico Beach...During the past year I’ve covered Hurricane Harvey, Irma, Maria, and now Michael. This beach town was leveled, wiped out..gone...Lives lost in my hometown PR… https://t.co/95FmmHNJQf",0.294721819460392,46,34,32,27,12,0.10259283,0.085245766,0.037850913,0.034677085,0.034355223
Big ? for the weather tomo. Our flights home r officially cancelled bcuz of hurricane Sandy. Prayers much appreciated at this point 💨💦💧🙌🙏☔☁,0.47426810674369335,21,34,27,17,33,0.29104698,0.07834419,0.043403346,0.030806558,0.030667037
"Hurricane Isaac, go awayyyyy. http://t.co/Ttq1FLkz",0.3292098380625248,40,57,58,33,30,0.09588609,0.08088673,0.05712547,0.05086839,0.04444316
Movie marathon anyone? #sandy  @ Hurricane Sandy http://t.co/b5uRzyL4,0.23750323057174683,53,33,30,10,54,0.056565776,0.056011558,0.046691686,0.040986374,0.037247837
Tax Relief for NY'ers Affected by Hurricane Irene http://t.co/1DIPDHB via http://t.co/EpQC0d2,0.2279641479253769,33,34,20,53,45,0.051493276,0.047885835,0.04724232,0.046937328,0.034405388
Chuck Todd On Hurricane Sandy: 'It's Called Climate Change' (VIDEO) - The Huffington Post - http://t.co/vrWR8u85,0.34783754497766495,51,0,40,25,19,0.10777241,0.08470796,0.05861757,0.05078541,0.045954194
Any1 have info on how close #sandy is tracking compaired 2 the hurricane that hit DC during the #warof1812 #weather,0.2897319197654724,41,12,33,62,21,0.10047469,0.06317953,0.048490275,0.041868683,0.03571874
