Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"Our dog, Macy is hiding from #Hurricane  #Irene :-) http://t.co/whAUZX8",0.5461599081754684,24,47,42,61,33,0.32322875,0.09054401,0.048196986,0.04480574,0.03938443
Hurricane Isaac. http://t.co/YVpKA4NA,0.20506351813673973,24,47,30,12,33,0.05729249,0.0378222,0.03777721,0.036678676,0.035492938
Tonight's party is brought to you by Hurricane Sandy and the fine folks of the State of New Je @ Chez Elwood http://t.co/IfhTNy3F,0.24744167178869247,33,30,31,54,6,0.06370516,0.047090545,0.046253838,0.046196442,0.044195686
1st an earthquake hits D.C. Now Hurricane #Irene is headed to Wall Street. I'm buying locust futures.,0.2555306553840637,62,12,31,33,25,0.06275068,0.06266828,0.047270697,0.041426588,0.04141441
"“@MLB: The @Yankees will donate $500,000 to aid with Hurricane Sandy relief efforts.” That's it!? The yanks got MILLIONS and that's it? #wow",0.3181087598204613,12,33,40,53,55,0.10742954,0.07944809,0.051924676,0.04127914,0.038027313
Powers gone..:( #Sandy but I hav @JessicaESanchez music 2 accompany me in tis dark cold night of Hurricane Sandy.❤Her voice it keeps me safe,0.4198766127228737,24,11,47,8,48,0.122035086,0.09761164,0.0942841,0.0566575,0.04928828
"We’re save from #Hurricane Michael Cat 4 but big waves & windy on our beach #treasurecoast #thankful #florida #jensenbeach @ Hutchinson Island South, Florida https://t.co/SJNQUXfh3e",0.2815202325582504,33,31,61,11,21,0.0697527,0.065191895,0.05257196,0.04948159,0.044522088
Tune in at 10pm for CNBC's special live coverage of the RNC convention and Hurricane Isaac. #cnbc #Isaac See you then!,0.37440093606710434,33,31,58,53,30,0.111988656,0.080648646,0.065804295,0.058111425,0.057847913
"Ready for Hurricane Florence! #hurricaneflorence2018 @ Boiling Springs, South Carolina https://t.co/sVJa5EmLfs",0.31584062427282333,31,61,33,11,10,0.07038278,0.06777423,0.06306505,0.057739124,0.05687944
Thanks for the cloudy 4th of July Hurricane Arthur #july4th @ New York Harbor http://t.co/ijrjK7yCL8,0.3455778956413269,33,47,24,40,53,0.13777854,0.056588564,0.051179938,0.050774448,0.04925641
@nabbott #nyc  @ Frankenstorm Apocalypse - Hurricane Sandy http://t.co/GEePdKLv,0.2624869719147682,33,53,54,50,31,0.070638075,0.053853232,0.053823423,0.042152904,0.042019337
“@rno: A panorama of New York's skyline taken as Hurricane #Irene approaches http://t.co/WzbDwmF” Beautiful pic!,0.4099709093570709,33,40,4,6,53,0.17148711,0.07557589,0.06355977,0.050057057,0.049291085
gusty showers and thunderstorms will continue to spread north ahead of hurricane arthur through 6 pm... bands of... http://t.co/Jw7K5d7Wkq,0.24351125210523605,33,61,31,7,59,0.07759651,0.058302093,0.036850303,0.036327142,0.034435205
#puntacana #playabavaro #Hurricane  #maria Strong #wind on the beach but still nothing serious.… https://t.co/Zqgv9TKWf2,0.31743698194622993,57,34,33,58,55,0.18162748,0.041803014,0.035112593,0.03258389,0.026310004
Trying to get the scoop on Hurricane Matthew at @todayshow & praying it has mercy on my hometown… https://t.co/0ocWE939Uo,0.6419383902102709,21,17,62,10,29,0.5362673,0.04359286,0.02628755,0.018689886,0.017100815
"""American Apparel creates storm of its own on Twitter with Hurricane Sandy 20% sale - http://t.co/INe6Kzm9” PATHETIC!",0.36357569694519043,0,55,32,19,40,0.09010705,0.08115939,0.07785485,0.06704719,0.04740721
Post-Irene gorgeousness. The calm AFTER the storm? Somehow doesn't seem right. http://t.co/a2A1Xg3,0.2250099740922451,22,24,34,43,46,0.050574865,0.04827686,0.04382355,0.041874867,0.04045983
#sandy #storm #gaylove #gay #gayboy #gaylife #instagay  @ Stonehaven Apartments http://t.co/J1QXGQwy,0.1783695537596941,55,32,11,54,34,0.047494683,0.04065038,0.031499177,0.02988854,0.028836774
tropical storm isaac moving away from the region... .tropical storm isaac will continue to move toward the norther... http://t.co/fhhRn0wL,0.24125194549560547,34,33,31,27,32,0.06608265,0.058324344,0.047749985,0.034666725,0.034428243
@ArianaStirts yeah if I wanna be broke forever!! Lol,0.229800533503294,2,29,46,0,3,0.055416796,0.05500318,0.049844634,0.034856133,0.03467979
@GMA #Sandy been through Hurricane's before and listening to your meteorologist is a must...the winds cause much destruction,0.21159282699227333,54,50,33,44,62,0.048289847,0.04813423,0.041334383,0.0404759,0.033358466
Puerto Rico! You will prevail no matter what Hurricane Maria throws at you.  And when she is… https://t.co/nFPL0ew4k1,0.26462867483496666,57,40,61,58,47,0.07423476,0.05663276,0.04660761,0.045704156,0.041449387
"Hurricane Isaac is going to be a blessing in disguise for Republicans, a convenient excuse to bump the crazies from the speaking schedule.",0.33073367923498154,21,17,33,40,31,0.10432497,0.07638849,0.07367129,0.040590767,0.035758164
everyone in DC this weekend should go to @McFaddensDC this Sat 7-10 to play beer pong for hurricane Sandy victims. https://t.co/x3LbfED,0.3196152076125145,33,44,31,54,17,0.08974926,0.08371808,0.07012708,0.039117474,0.036903318
#Hurricane #Irene is near 24.6N 76.2W and is moving NW at 10 mph. http://t.co/eyKPCwR,0.2114557884633541,12,53,33,62,34,0.0610959,0.044246044,0.03785981,0.03687719,0.031376846
Snooki is a lot like Hurricane Sandy. They're both heading to The Jersey Shore with intentions to blow everyone within a 50 mile radius.,0.38226155936717987,12,25,22,19,62,0.11793212,0.08465442,0.06583754,0.064363435,0.049474046
