Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
@tweet_nikka2012 not taking you serious lmao.,0.4608127027750015,38,56,25,19,51,0.16638514,0.09670553,0.07055401,0.06688877,0.060279243
Bay State braces for storms as Arthur revs up to hurricane force: The summer squall crawling its way up the East... http://t.co/WQVawVL2QO,0.2521703839302063,62,12,52,10,40,0.082254015,0.054742027,0.042394258,0.037345205,0.03543488
"❤️🙏🏻 We can all help the people affected by hurricane Harvey. Please donate, any little bit… https://t.co/WNAsQ65AYV",0.35008612275123596,21,34,7,47,24,0.14417584,0.06102227,0.052039467,0.049004227,0.043844316
Berkeley Heights Volunteer Rescue Squad Donation Drop-Off Point for Victims of Superstorm Sandy - http://t.co/JYFjKeoP #BerkeleyHeights,0.250627089291811,33,21,40,17,57,0.06895193,0.050045416,0.048041627,0.042568542,0.041019578
Hope everyone is ready for wall to wall hurricane coverage this weekend.  #Sandy looks like its no joke.,0.2434224970638752,12,62,33,58,57,0.060120303,0.05727112,0.04896148,0.04096452,0.036105074
Dickinson cuts power to families struggling after Hurricane Harvey https://t.co/ytpDgzUD9V,0.21257799491286278,12,34,25,0,62,0.0537783,0.0463647,0.039916534,0.03629675,0.036221713
Pull up to #TheMediaBlock to donate for Hurricane Harvey relief efforts! #hoUSton #HoustonStrong… https://t.co/iJJySGL8mW,0.39560116454958916,21,57,33,40,17,0.105987236,0.10349657,0.085210554,0.05385764,0.04704917
Here's to constantly being tired for the next 4 yrs (: @ University… https://t.co/B8xot2XSZj,0.3607190512120724,24,33,30,47,14,0.109442405,0.0778184,0.06438322,0.05680158,0.05227344
@ABC  oh the storm is really picking up and irene isn't here yet at least. I think it'll be a lot worse by midnight.  http://t.co/jWYbT0G,0.36275505647063255,22,27,52,43,62,0.09138165,0.07449148,0.0685699,0.066643976,0.061668057
Sending lots of love to all my New York buddies...hope you keep safe in hurricane sandy x,0.4865158647298813,8,23,59,61,47,0.12207995,0.09854124,0.09510057,0.08592547,0.08486864
"“@artedoris: Hope every one is safe, hope  hurricane #Irene stops.”",0.36880010552704334,21,17,33,40,13,0.18659015,0.07196802,0.046883043,0.03522663,0.028132265
Ready for #hurricane #sandy #artichoke #love  @ Guttenberg http://t.co/oEe0M1Gg,0.30984967947006226,61,59,24,47,8,0.073860615,0.06591606,0.06116702,0.057309594,0.05159639
Ohio Task Force 1 Settles Back Home After Hurricane Sandy: Ohio Task Force 1 team members spent about two weeks in... http://t.co/jJ6B6ITh,0.2526474632322788,57,33,12,32,62,0.061475657,0.0589384,0.04672678,0.042795554,0.042711075
We are so artsy RT @Pootoose: #storm hunting on my day off. Thanks #sandy @linds_melton http://t.co/vu1BshCl,0.2805640511214733,16,42,23,24,47,0.08100224,0.0619407,0.049103253,0.04701695,0.041500907
Here we go again.,0.3068480007350445,1,19,35,27,45,0.09036155,0.06368264,0.054819603,0.049931873,0.048052337
Sitting at home in Washington trying not to worry about my hometown in South Carolina. Hurricane Florence seems to have her eye on the Carolinas and will most likely make landfall while… https://t.co/LtWDMcCuNR,0.25672828033566475,22,34,12,62,33,0.07181695,0.049311735,0.04834248,0.047977727,0.039279386
The latest: Hurricane Matthew impact on Charlotte area ‘will be pretty minimal;’ SC coast threatened https://t.co/9n9ij5k4ba,0.2620560862123966,12,41,62,25,20,0.07856027,0.059373267,0.044591073,0.044211168,0.035320308
"For those outside of NYC asking if #Sandy coverage is hype""@nprnews: Superstorm Sandy Takes Toll On New York Hospitals http://t.co/dn3vE0Ux""",0.29876960068941116,22,25,34,0,12,0.109627195,0.051373214,0.051005106,0.046680216,0.04008387
"I'm at Hurricane Irene (Moving Target, Ricmond) w/ 201 others http://t.co/J2freNR",0.17573051154613495,20,62,53,10,54,0.040067386,0.039233994,0.034997474,0.031047652,0.030384006
No watches/warnings for Bradford County PA in effect.  Dense fog thru 9AM. MSNBC map shows us in heavy rain zone. #hurricane #irene,0.26090628653764725,33,32,55,31,21,0.0715524,0.06895418,0.05403548,0.033408448,0.032955777
“@isardasorensen: Blustery remnants of #Irene over Lower Manhattan this evening. #NYC #hurricane http://t.co/zPM7VNi”,0.31128979846835136,33,40,17,53,21,0.12316774,0.07222969,0.044126548,0.040005412,0.03176041
Wait for the hurricane irene,0.21970326080918312,48,11,51,12,0,0.05647415,0.048226632,0.041625384,0.037394594,0.0359825
