Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Watchin hurricane sandy. Its creepy,0.6181553043425083,12,52,62,43,25,0.2448231,0.17791486,0.07214935,0.067913204,0.055354793
Hurricane Sandy Closures http://t.co/7UfEpvCe via http://t.co/EKtcW43I,0.16051166132092476,12,33,30,24,20,0.037635926,0.03302109,0.030787136,0.030013267,0.029054243
"Why the hell are story's about hurricane sandy and the eastern coast at the bottom of the trending list, yet union j are on top... Cunts",0.5288624912500381,32,55,37,58,38,0.23728165,0.1317817,0.062346425,0.050687287,0.04676543
West Haven residents debate whether to evacuate over Hurricane Sandy http://t.co/1EcmziWA Most read by neighbors in #WestShore #WestHaven,0.2528884522616863,32,12,33,62,25,0.06085082,0.05389588,0.047386266,0.045563232,0.045192253
@lucassfelipe_ alegre? So alegre? Tem certeza né,0.18788906931877136,0,54,50,24,53,0.042499553,0.04033232,0.035899524,0.034768112,0.03438956
Sir Richard Branson to ride out Hurricane Irma on Necker Island https://t.co/uvdFMR27wD #Politics https://t.co/Uyf9uBpnL9,0.2934315428137779,33,31,53,40,57,0.08134316,0.07175971,0.04905951,0.04693621,0.044332955
Caring for Pets During Hurricane Sandy http://t.co/a7E2U9ts via http://t.co/H7vtE6de,0.28662190213799477,47,24,8,7,53,0.06718721,0.061558817,0.057857286,0.050990574,0.049028013
"New date announced! After having to postponed twice due to Hurricane Harvey, here's finally a… https://t.co/sHqL1kndXW",0.347072497010231,17,53,40,33,10,0.08672471,0.075928144,0.07048033,0.06808689,0.045852415
"Out of state weather...
Storm in the Midwest
A dust storm in Phoenix
And hurricane Arthur 
I think I'm done",0.2095642425119877,12,62,33,34,52,0.046060048,0.042866156,0.042151753,0.03989503,0.038591255
I can't bear to look at pics of Hurricane Sandy... I don't want to see my Jersey destroyed 😢,0.4368061125278473,46,34,52,29,43,0.14373282,0.11392275,0.07121746,0.05565334,0.05227974
God thank you for sparing Miami from a direct hit from Hurricane Matthew - for those who have… https://t.co/BqGeW0PzeS,0.6274122763425112,21,17,40,33,8,0.32539526,0.17642024,0.0642207,0.038494572,0.02288151
"NWS is calling this ""potential historic storm"". That's all I'm gonna say.",0.23343277722597122,25,0,51,19,12,0.052574072,0.04844763,0.048023064,0.04729256,0.03709545
Just dropped off some donations for Hurricane Harvey victims in Houston courtesy of our partner… https://t.co/1lwQm1dNAn,0.29834551364183426,21,34,33,17,31,0.10601218,0.06760315,0.055469386,0.036205076,0.033055723
"saraaapaaan -,-",0.4583451896905899,24,58,42,47,55,0.16816525,0.092301145,0.07672901,0.06222751,0.058922276
Help Animals of Hurricane Sandy http://t.co/JcoZIt2M via http://t.co/m28yXz6N,0.20026889070868492,34,21,24,47,11,0.06432668,0.040226664,0.035797678,0.030186102,0.029731765
"Go eat at @hopdoddy tonight and help out the hurricane Harvey victims!
•
100% of Goodnight… https://t.co/nsg59Hw5GH",0.2615809254348278,14,30,44,33,63,0.07187346,0.060455665,0.046814147,0.042071067,0.040366583
So bring me two pina coladas one for each hand. Let's set sail with Captin Morgan and never leave dry land... Bring on Hurricane Arthur!! 🇺🇸,0.46596167981624603,11,48,61,8,47,0.25538412,0.06931,0.05245274,0.045045983,0.043768838
The Weekender: Veterans Day Ceremonies and Zumba-thon for Superstorm Sandy Victims - http://t.co/fct6dmgS #LithiaSprings #Georgia,0.2365117408335209,33,57,31,40,21,0.074721165,0.048346773,0.04138021,0.040946525,0.031117067
"Lmao RT: @BoingBoing: Hurricane Irene: Dude streaks through Weather Channel reporter during live shot (video, pic, NSFW) http://t.co/GaXqZPV",0.2751329764723778,0,53,16,54,3,0.076046355,0.070204265,0.054775093,0.037882116,0.036225148
“@Sneakerhead57: I miss football & Teammates 🏈🏈🏈”,0.46152379363775253,34,46,61,5,35,0.106597625,0.102778055,0.09959489,0.095708035,0.05684519
"#twedbo aan het luisteren via @fctwenteradio , ga zo door @fctwente hou die voorsprong vast",0.3085988871753216,24,47,16,54,53,0.12516652,0.06501868,0.04965015,0.035470407,0.033293124
@steiner_kayla thanks darling...,0.4299960732460022,23,60,8,59,47,0.18213043,0.067980595,0.06172189,0.059254903,0.058908258
"Samee lht imb ni lht mbk hilda RT @phina_pinot: di rumah aja peb, situ .. ? RT @FEHASEE Malmng kmne RT http://t.co/zCIgcYW4",0.4377620294690132,16,24,47,54,53,0.20204437,0.12093651,0.041045416,0.038849644,0.03488609
