Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Westfield prepares for possible arrival of Hurricane Sandy http://t.co/SxnSwYyq Most read by neighbors in #Wyben #Westfield,0.22047980688512325,33,12,62,32,31,0.06395493,0.052043933,0.040157605,0.03336716,0.03095618
#hurricane #sandy #power #failure #forever21 #night #dark #downtown #manhattan # @ Union Square (14 Street) http://t.co/mqx2WdxN,0.19152719900012016,54,53,57,33,30,0.043978743,0.038148012,0.037414458,0.03652734,0.035458647
"@Deli_Fresh yeah I survived hurricane sandy. Unfortunately, a lot of people around here weren't as lucky. What about up state?",0.3876464031636715,22,27,34,50,62,0.14978416,0.081091195,0.057807274,0.049715802,0.04924797
Sweating. Entergy says they expect this outage to last several days. (@ Hurricane Isaac) http://t.co/x8fyXkAn,0.3985421508550644,45,20,57,55,19,0.19577917,0.10376136,0.0348739,0.032849513,0.031278204
Tourist return home from Mexico after Hurricane Patricia:  Family members anxiously wait while friend’s and family… https://t.co/HSxYMWQMw3,0.2019810564815998,62,53,12,33,20,0.049910735,0.044513516,0.04216635,0.032992028,0.03239843
The Hurricane Harvey rush leaves more gas tanks unfilled https://t.co/tiqHqnlQWX,0.2817199509590864,12,33,40,0,62,0.1331438,0.04541522,0.036181983,0.036031272,0.03094768
Calm before the storm. Loved working with these two before being dumped in by hurricane Matthew.… https://t.co/c4rriKIeYj,0.24286992102861404,33,53,8,47,7,0.084039696,0.04168993,0.041683204,0.039228905,0.036228187
"Five hours after hunkering down for Hurricane Irene, and the bad thing that's happened is me twittering when I have live people to talk to",0.2566831298172474,20,42,19,43,45,0.06329906,0.060781434,0.045536675,0.04398168,0.043084282
@7News Hurricane Sandy is hitting hard at UMass Dartmouth http://t.co/Nl6mcZ0T,0.2519237995147705,12,0,57,58,54,0.061428845,0.05552736,0.050303694,0.043311175,0.041352727
"“@NewYorkPost: NYC schools will be closed tomorrow, Mayor Bloomberg just announced #Hurricane #Sandy”",0.3689936175942421,17,40,21,33,34,0.14214934,0.07901797,0.063628875,0.052086823,0.03211061
USS Iwo Jima returns to Norfolk after Hurricane Matthew humanitarian relief in Haiti https://t.co/tycmPsRWl5,0.276102252304554,33,40,53,21,17,0.07175994,0.05427093,0.051921528,0.049083557,0.049066298
@RobStormTeam2 gusts up to 65 mph here in Wilmington Carolina Beach .. Height of storm just arrived ..Trying to get a good pic for u #Arthur,0.49824362620711327,50,54,33,31,53,0.15996216,0.120198496,0.10949924,0.06352158,0.04506215
Hurricane Sandy Must be A Replublican,0.27372175082564354,12,41,0,25,51,0.10069857,0.05917025,0.043346465,0.037029315,0.033477154
I'm at Hurricane Sandy Western Mass w/ @banksifer http://t.co/e5QkII6,0.2376796267926693,36,24,47,16,30,0.05439803,0.05258491,0.044558328,0.04453456,0.0416038
Preparing for Hurricane Sandy. (@ American Red Cross) http://t.co/46WKiK4C,0.21059976145625114,33,53,10,62,47,0.04913948,0.045451224,0.043150257,0.03944069,0.033418108
Hurricane Irene: The mood at shelters in North Carolina. - http://t.co/HOSSSMS #Wilson #NorthCarolina,0.17886065505445004,33,31,63,30,53,0.049044274,0.03605403,0.033863205,0.030498762,0.029400384
I'm in love with a hurricane. #SANDY. Sorry for all the people in the northeast that are struggling!!,0.316372636705637,21,46,8,61,47,0.0743559,0.066710144,0.06318382,0.061695278,0.050427493
RI bound. Heading into the storm. #roadtrip #sandy,0.3463597185909748,30,33,31,10,53,0.089364804,0.08060433,0.0653784,0.060122304,0.050889883
Hurricane sandy was a pussy,0.33659515157341957,51,0,3,1,2,0.10845741,0.09447638,0.049366318,0.04257693,0.041718114
Finna twerk up the east coast! I'm hurricane Sandy. 🌊 http://t.co/2yGnmdMe,0.3822735510766506,30,54,40,31,26,0.12898938,0.09442212,0.05814929,0.057926044,0.042786717
“@KirillWasHere: Halloween Costume Idea: Slutty Displaced Hurricane Sandy Survivor”,0.3899139314889908,44,51,40,17,33,0.11282212,0.10707819,0.06461637,0.061985984,0.04341127
"Hurricane Sandy hadn't even hit before the shoreline of Milford, CT, USA was underwater... #hur @ Milford CT http://t.co/koYVZ7fA",0.21428235992789268,12,25,22,20,0,0.055977922,0.046051577,0.04148859,0.037994884,0.032769386
Praying for everyone affected by Superstorm Sandy; much love to all my NY fam:-) #hurricaneSandy,0.7247730642557144,21,24,47,61,8,0.19211532,0.16771176,0.16435914,0.107109055,0.093477786
"Hurricane Sandy: State Agencies, Police On Standby http://t.co/BNJ8Rs9o via http://t.co/3xw2j51U",0.22189920768141747,12,33,42,41,0,0.055060435,0.05372411,0.039450034,0.038204566,0.035460062
"Hurricane Sandy: Waiting, Fake Pictures, First Glimpses http://t.co/beDPiv4P via @ABC",0.1995992437005043,0,12,33,53,54,0.050508667,0.040774226,0.038897187,0.035429224,0.03398994
"Tree through the roof... #sandy #hurricane #treedown #ridgefield  @ round lake rd, ridgefield, ct http://t.co/BFpARC7i",0.27469461783766747,31,11,33,30,63,0.07113383,0.05973088,0.050864268,0.050037306,0.042928334
Millersville MD Sat Sep 15th AM Forecast: TODAY Isolated Showers Hi 79 TONIGHT Chance Of Showers Lo 69,0.2484213523566723,21,33,31,25,54,0.0642196,0.05901977,0.052257374,0.037968364,0.034956243
@Maddie_Vick16 @lindsay_michell I knoww. Like what the heck. Hurricane Sandy is freaking crazy. #takecover,0.34747499227523804,12,52,43,55,28,0.17083639,0.06523808,0.041332394,0.035356678,0.03471145
Aug. 26: Hurricane Irene Coverage On Patch http://t.co/QC4ahig via http://t.co/J2NcVCO,0.21007134392857552,33,40,31,63,53,0.046646994,0.04357391,0.04161922,0.040096518,0.038134705
"Hurricane Sandy, flooding in Europe and North UK, ash trees dying....
END OF THE WORLD
hahahahaha you plebs 😝",0.21852251514792442,42,24,0,30,40,0.05104501,0.047120336,0.04354683,0.0408442,0.03596614
O&R: All Hands on Deck for Hurricane Sandy http://t.co/CehRygrT via http://t.co/wOvZvwi6,0.3155199997127056,17,58,33,40,31,0.10224822,0.062336463,0.056238536,0.053044148,0.04165263
FEMA holds Public Assistance applicant briefings: Tropical Storm Irene http://t.co/tHd3wGh via http://t.co/1aH7Q1s,0.2466237172484398,33,53,54,31,50,0.06627966,0.06185327,0.04326079,0.040583234,0.034646764
Hurricane sandy just landed on cuba! #hurricansandy http://t.co/I34akZqV,0.31655100360512733,33,12,53,31,40,0.07759899,0.06647358,0.06546878,0.059414987,0.047594666
it's 5 o'clock in the mornin hurricane sandy got borinnngggg,0.7201826656237245,11,48,63,42,30,0.47722068,0.20442525,0.0134271,0.012651095,0.0124585405
Might potentially be stuck in SF as Hurricane Sandy is due to strike NYC on Sunday whut,0.4021516963839531,12,25,19,22,62,0.13295498,0.090960264,0.06988204,0.054841906,0.0535125
Trying really hard to not let hurricane  Irene be the only thing I talk/read/care about...royal wedding fever took a LOT out of me #toosoon,0.2790851257741451,45,52,43,39,20,0.07349761,0.05472065,0.053276,0.050728675,0.046862192
Did the media overplay Hurricane Irene? http://t.co/iSUMsyi via http://t.co/fzBAQTw,0.26643168181180954,12,41,22,25,0,0.073518224,0.051952254,0.05068392,0.04663368,0.043643605
"You a big bitch, #Sandy. #Hurricane #Frankenstorm #NYC #SandyIsABitch @ New York City http://t.co/PNfwxflu",0.22544298693537712,30,11,58,57,40,0.051825285,0.04943975,0.042760003,0.04195796,0.03945999
Hurricane watches issued for the central and northwestern Bahamas. #Sandy,0.284368671476841,12,31,33,30,62,0.07968834,0.06692459,0.049103457,0.046093885,0.0425584
"Why everyone taking Justin Bieber break up as if his mom die by hurricane Sandy,it a fuckin break up damn it. He will live",0.6214376948773861,46,34,3,35,32,0.3639805,0.1148537,0.051054496,0.04829889,0.043250103
Winds from Hurricane Sandy slap Raritan Bay shoreline - http://t.co/SwVHBuym #Belford #NewJersey,0.24314311146736145,11,48,12,40,32,0.080976546,0.06271479,0.036123548,0.03318468,0.030143544
"RT @USWeatherExpert: #FLwx #SCwx #GAwx
#Irene Might Be a Major #Hurricane. Some early things to think about doing soon.
http://t.co/rE4ew9X",0.2748999446630478,41,16,33,22,34,0.070466295,0.065581724,0.052310485,0.04335758,0.04318386
@M7md_Farouk فشخ بقى :'(,0.603392830118537,24,47,46,8,34,0.34492332,0.15204032,0.043361764,0.033390027,0.029677404
All this talk of hurricane Sandy makes me want to watch Grease.,0.23811638727784157,29,4,11,3,2,0.054442413,0.050506756,0.05027582,0.04257119,0.040320206
ass ass ass ass ass,0.5901057049632072,40,48,17,11,54,0.26259434,0.095437884,0.08647097,0.07485637,0.07074614
"http://t.co/or6DCH7F - Hurricane Sandy October 29, 2012.",0.365021500736475,24,47,8,16,63,0.16616297,0.084954716,0.040659636,0.04007195,0.03317223
I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @cbonez68 http://t.co/VLQH61gI,0.2321031428873539,51,31,42,30,11,0.05677652,0.05427412,0.04174362,0.041221462,0.03808742
"Hurricane Sandy 10/29/2012 @ East New York,Brooklyn http://t.co/ZNPjjZG7",0.19687172397971153,31,40,17,24,30,0.04628152,0.040462643,0.037857648,0.037617344,0.03465257
Days they mean weeks right RT @ABC7News Pepco says customers may be w/o power for days b/c of the upcoming storm #Sandy http://t.co/4L1i6UM8,0.21116294339299202,55,32,22,57,19,0.0485296,0.045780048,0.04451785,0.04209509,0.030240357
Hurricane Sandy on its way!,0.29005880653858185,33,6,17,10,40,0.08245828,0.063578814,0.049064104,0.04875651,0.0462011
"Hurricane Matthew Floods the Carolinas: When the Terra satellite captured this image, floodwater was spilling... https://t.co/ZgyYa05QKt",0.20304247736930847,12,41,0,32,40,0.056631673,0.043465994,0.03517225,0.03409783,0.033674728
#FF #Mufc @RedIrish74  @blissbubbley @badgerwolf @Mikeemufc @mikemjccarter @mikeparry_munch @keithelliott1 @DFknots @Nipzs”,0.7267067190259695,24,47,33,8,57,0.36832967,0.19915944,0.07049683,0.06023128,0.028489495
@dday6_9 uh. No.,0.5907637365162373,38,56,25,19,55,0.2817303,0.16690153,0.060532283,0.04102569,0.04057394
Breaking New.... Special Tropical Storm IRENE Update http://t.co/QPalnYG,0.27142180502414703,33,31,4,6,53,0.102081396,0.052425712,0.03940892,0.03905166,0.03845412
Still just normal rain and wind here in the upper west side. Well be really drunk by the time the storm hits. #Irene  http://t.co/AqUzjTR,0.21773438155651093,33,12,62,54,11,0.04867691,0.045808915,0.043961577,0.042130865,0.037156112
"They described hurricane sandy as catastrophic, history, and worse then hurricane katrina !! May god protect everyone in its path",0.4480917491018772,21,34,46,27,32,0.28541163,0.051294524,0.038924363,0.037029456,0.03543178
Vivirlo con ustedes ❤️ en CIRCUITO CHICO MOUNTAIN BIKE https://t.co/alrHckAX2l,0.2519839145243168,57,24,30,6,31,0.06958433,0.06566797,0.052368138,0.032635894,0.03172758
Hurricane Nicole is major culprit of Matthew path. FujiwharaEffect in tropics is when 2 systems orbit each other.… https://t.co/Yp0btunSZ4,0.21793460473418236,12,25,32,22,33,0.05858985,0.04087253,0.04064292,0.040533546,0.03729576
5 Fake Hurricane #Sandy Photos You're Sharing on Social Media http://t.co/Rl2Zk2x5 #socialmedia #sandy,0.19302701950073242,0,28,39,12,41,0.04204002,0.042006638,0.038210597,0.03566063,0.035109136
"Hurricane Sandy,fucked up my weekend,but atleast you repayed me by not having school today!!!",0.2767341509461403,33,6,17,31,30,0.06873269,0.06489608,0.04812377,0.047820218,0.0471614
Everybody talking about Hurricane Sandy on my #TL,0.3533702790737152,51,19,25,12,0,0.08690002,0.069229476,0.066509455,0.065599896,0.06513143
Tight knit community in Summer Haven deals with Hurricane Matthew aftermath https://t.co/9UHHD5L2mG,0.17636508494615555,33,12,31,62,19,0.040817164,0.03907678,0.03656842,0.03183945,0.028063275
Hurricane Catan and Cristal #RKOI (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 3265 others) [pic]: http://t.co/0e9jgYse,0.32901631295681,24,47,63,33,30,0.15997423,0.058128294,0.039731354,0.038427882,0.03275455
May God help us we are under the threat of hurricane SANDY:( http://t.co/CreGKESX,0.6337975412607193,46,21,24,34,47,0.19339558,0.1656701,0.1533273,0.06608239,0.05532217
Might as well check in right??? (@ Hurricane Irene 2011 Baltimore w/ @turtledevance) http://t.co/6ZOGYNW,0.2168138064444065,31,41,13,30,63,0.055414896,0.04186642,0.041766375,0.038980216,0.038785897
"@AzimBasaria #dhananiTUBE says ""so that's why you got that hurricane sandy donation going lol nice campaign""",0.44489601254463196,33,0,50,54,53,0.12606406,0.09496532,0.08610587,0.06977134,0.067989424
@MeetatMacLarens: BREAKING no new episode of #HIMYM tonight due to Hurricane #Sandy Postponed until next Mon. http://t.co/5LOzvTY @mpitlyk,0.45642587542533875,34,32,46,55,27,0.1839462,0.08943219,0.07499803,0.056888666,0.051160786
"@FlatRate_Moving thank you flat rate, helping hurricane sandy #fdny #flatrate 
#donations #mollyspitcher http://t.co/cEQjgi9",0.35929226502776146,33,50,53,7,21,0.13084853,0.07294924,0.06020174,0.053910613,0.041382145
Extending the extended working hour!! All because #sandy #hurricane!!,0.2600509040057659,53,57,10,54,33,0.070399,0.05111382,0.048791103,0.0460443,0.043702677
“@HuffingtonPost: Hurricane #Sandy leaves 17 million people in FEMA disaster areas (INFOGRAPHIC) http://t.co/ZSSxo3oY”,0.22442758083343506,12,0,3,34,40,0.06768277,0.045287207,0.03881212,0.037505608,0.035139874
I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @jblandau http://t.co/e0qgyPcx,0.2321031428873539,51,31,42,30,11,0.05677652,0.05427412,0.04174362,0.041221462,0.03808742
Hoping that @LawroR12 is safe when this silly hurricane hits and he doesn't try and venture out to have a look at sandy!,0.25104624778032303,21,28,62,32,33,0.07107046,0.05302454,0.046875373,0.040233277,0.039842594
"I'm at Hurricane Sandy (Issue, MD) http://t.co/IHre4J2m",0.15241341292858124,62,31,30,24,10,0.036209606,0.03033994,0.029146062,0.02853515,0.028182656
物色なう。 (@ エスパルスドリームハウス藤枝) http://t.co/d9h5riF,0.23802495561540127,21,11,57,55,34,0.09951436,0.04578171,0.033641584,0.030091729,0.028995575
"Due to Hurricane Harvey, our anniversary parties for both locations will be next month.  Stay… https://t.co/ocalksKqK8",0.21790538355708122,30,31,57,33,50,0.051655184,0.05067198,0.039006032,0.038957186,0.037615
"""@alimagdi: What if Hurricane Sandy is just god trick or treating?""",0.3976845033466816,12,41,17,51,25,0.1342175,0.09793908,0.08141735,0.042679865,0.041430704
“@njdotcom: Got questions about Hurricane Sandy? We've got answers on the Frankenstorm. http://t.co/S3XQNBXH” @amyyk822,0.2876150421798229,9,33,50,0,31,0.0711301,0.06966281,0.059969917,0.04653111,0.040321108
NHC now forecasting #Arthur to become a Category 2 Hurricane by the time it reaches the Outer Banks of NC! #Tropics http://t.co/z4797ivgrH,0.25873498246073723,33,53,31,40,57,0.07878832,0.04951384,0.048725,0.045850825,0.035857
"Eastern U.S. Hurricane Sandy: 

IMAGES OF THE APOCALYPSE: 13 killed by Hurricane Sandy - 5,7 million people with... http://t.co/mrd64TYv",0.3860052451491356,51,12,42,25,22,0.119941436,0.11570158,0.063165635,0.053389877,0.03380672
"#Stigmabase | NAM —   Gay people caused Hurricane Harvey says right-wing commentator, twitter goes berserk https://t.co/MBx1TnaL2y",0.2036377340555191,54,55,32,19,0,0.046684895,0.04216975,0.041935623,0.03693834,0.035909127
The Mitt Romney solution. RT @nealbrennan: Can't wait to see how the private sector comes to people's aid after Hurricane Sandy.,0.2157740779221058,33,53,25,12,41,0.051265866,0.04398668,0.04228873,0.039400853,0.038831946
