Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
@seoulmi good ; u ; did hurricane sandy touch you bb?,0.315376341342926,23,47,50,24,8,0.078979194,0.062150057,0.060878426,0.058714036,0.054654628
Hurricane Maria pushes toward already battered Caribbean: 'This storm promises to be catastrophic'… https://t.co/RYRSDT8Jru,0.20826952904462814,25,22,12,19,55,0.04863882,0.04687728,0.040076386,0.038517214,0.034159828
Blood drive to help those affected by hurricane Matthew.  Thanks #acn for all that you do in… https://t.co/RQfmjyjhCm,0.347277469933033,21,33,47,8,24,0.107210055,0.07334204,0.06104963,0.056909602,0.048766144
Just posted a photo @ Beer Garden https://t.co/RCh1OGc4Gd,0.3595767766237259,31,33,30,6,54,0.12085051,0.08542164,0.060963806,0.049443796,0.042897027
Hurricane Sandy Go Away !!!,0.2508109360933304,38,55,56,32,52,0.056701727,0.05503172,0.052744016,0.04653405,0.039799422
Travelers offered refunds -- and headaches. While Hurricane Irene's impact wasn't nearly as bad as expec... - @CNNMoney http://t.co/RTVIbsD,0.20448341593146324,33,52,22,43,62,0.060429133,0.041445106,0.03592602,0.03485923,0.031823926
It's a Hot Toddy sort of day in #Bushwick. #brooklyn #nyc #photooftheday #sandy #storm #franke @ Heavy Woods http://t.co/0vXmkONp,0.24551742896437645,31,33,54,45,50,0.07118529,0.05665024,0.044899948,0.039382245,0.033399705
Lol. Scumbag Hurricane Sandy.,0.31902040168643,0,20,30,53,40,0.1383453,0.05161419,0.049351577,0.04297353,0.036735803
"Teds is so homey, I love Charlton",0.3919031359255314,24,47,4,8,16,0.10710739,0.09295199,0.07078449,0.06648145,0.054577816
Hurricane sandy please blow me some boobs my way so I can at least a cup bigger! 🙏,0.22001322358846664,21,12,28,62,29,0.061855257,0.042684007,0.041304547,0.0386,0.03556941
"""@SandysHurricane: DIS BITCH WAS LIKE ""I'M DYING AT HURRICANE SANDY TWEETS"" AND I'M LIKE YOU ABOUT TO BE DYIN IN REAL LIFE HOE."" Lmfaoo RT .",0.666420541703701,51,3,0,2,40,0.213341,0.16495241,0.14589496,0.08838316,0.05384901
I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @michaelurmeneta http://t.co/W1ER5Ngf,0.2321031391620636,51,31,42,30,11,0.05677652,0.05427412,0.041743618,0.041221462,0.03808742
Woops... 😧 don't worry I have a good life insurance 😂😂 #Irma #Hurricane #Alert #Wind à Duval… https://t.co/freuKaYahD,0.26082734391093254,49,50,54,20,28,0.062839285,0.056009978,0.049938973,0.04907332,0.04296579
FEMA Visits County And Inspects Areas Hard Hit by Hurricane Irene http://t.co/U9zs9Mb via http://t.co/eSx07B1,0.2014380358159542,12,33,34,32,62,0.055094197,0.04539511,0.034323677,0.03351519,0.033109862
"The center of Hurricane Isaac, based on the latest VDM, is about 40 mi (65 km) from the mouth of the Mississippi River.",0.19543153792619705,12,33,62,40,31,0.049212918,0.043687303,0.037750144,0.033300616,0.03148056
I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @laurenpresser http://t.co/1umDEcj4,0.2321031391620636,51,31,42,30,11,0.05677652,0.05427412,0.041743618,0.041221462,0.03808742
Photos: Students at Hedgepeth-Williams School sort food for Hurricane Sandy victims http://t.co/CqgrVh8k via http://t.co/ODVZJ613,0.22333932295441628,33,53,54,50,30,0.070115656,0.047052912,0.04071253,0.034002006,0.031456217
"@_mfab @mattburgess1 Oh nobody else is walking away with the nomination, I was just saying Tropical Storm Isaac might mean RNC gets delayed.",0.32049253210425377,22,50,32,55,54,0.07887591,0.07041748,0.06686177,0.053537697,0.05079968
