Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Now im just up thinking about death,0.43414371833205223,51,42,52,43,45,0.162486,0.091330856,0.06159822,0.061054382,0.05767426
"Namerde degil, merte muhtaç etmesin Allah...",0.28478606790304184,21,34,24,46,57,0.08573865,0.06538659,0.053236533,0.04306993,0.03735436
@XxDeathLoverxX I love that song ^_^ and all of tier songs,0.3321310728788376,4,11,8,47,48,0.11846671,0.06273139,0.055527702,0.04822464,0.047180627
"At 5:00 AM EDT, 7 NE Mcclellanville [Charleston Co, SC] OFFICIAL NWS OBS reports HEAVY RAIN of 2.45 INCH. FLORENCE STORM TOTAL FOR THE CLIMATE REFERENCE NETWORK SITE NEAR MCCLELLANVILLE. https://t.co/c3ACWje9Gj",0.1845674104988575,52,32,45,33,25,0.039211098,0.038170643,0.03628962,0.035969935,0.034926113
Maggie Standing and YouGiveGoods Team Up to Support Hurricane Sandy Relief http://t.co/2Y77vJbZ via http://t.co/Kn3y19Ww,0.36460577324032784,33,40,57,53,17,0.113532655,0.10158867,0.067012645,0.04772375,0.034748055
“@Johnny_Maccc: Hurricane sandy literally just broke my bong...wow” RIP,0.44222088530659676,46,34,35,32,51,0.19201502,0.079386406,0.06245972,0.05456112,0.05379862
Leinster scrum seriously impressive so far this evening! #leinsterrugby #pro12,0.5903769545257092,40,33,57,58,6,0.18055807,0.17510594,0.11737049,0.06541714,0.051925305
Bethpage Federal Credit Union Supports United Way and American Red Cross Hurricane Sandy Re http://t.co/qyRzoY7C via http://t.co/B7grBMB5,0.4087066128849983,40,33,24,47,53,0.15694806,0.12081988,0.0538482,0.038794205,0.038296267
Espero que de tudo certo e comandante libere o mor amanha... Nao aguento mais ficar longe ;(,0.5757897756993771,21,24,47,46,34,0.26754844,0.13064769,0.079120316,0.061605435,0.036867894
Tweet #PatchRebuilds to Help Hurricane Sandy Survivors http://t.co/HBp3udz4 via http://t.co/9PHLAgfc,0.26586685329675674,24,30,33,53,63,0.065624334,0.05788631,0.054041293,0.044657417,0.0436575
Hurricane Sandy had better stay clear of Miami. I'm heading home tomorrow.,0.2526647597551346,1,19,30,37,55,0.058539085,0.05158807,0.048969496,0.04708824,0.04647987
"RT “@BreakingNews: Live video: Homeland Security Secretary Napolitano, FEMA provide updates on Hurricane Irene  http://t.co/rTN1nS1”",0.3735543452203274,33,53,40,16,24,0.15294307,0.065844536,0.056396097,0.051749967,0.04662067
"Hurricane Sandy never showed up, but Hurricane Jarvis was in full force and hit the Gators hard! #GoDawgs",0.4511874243617058,61,40,13,57,17,0.20491084,0.078035876,0.059517693,0.05681638,0.05190663
Food Donations Needed For Thanksgiving & Hurricane Sandy http://t.co/oAHypuDm via http://t.co/GTeyYw1T,0.2117640320211649,36,34,33,29,4,0.08438544,0.03891082,0.030630691,0.028921604,0.028915476
I'm at Hurricane Irene Projected Path w/ @bravojustin http://t.co/Nm9bCnp,0.19052323698997498,24,47,30,63,16,0.04203535,0.039073545,0.038921,0.038653415,0.03183993
SANDY MIGHT HAVE CAME THROUGH LIKE A STORM BUT THE PEOPLE ON THE EAST COAST WILL GET THROUGH THIS WITH A CALM MUCH LOVE TO ALL,0.36916888877749443,8,61,47,59,21,0.10924822,0.07464191,0.07431422,0.06250406,0.048460472
Ready! - With Joshua (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 2778 others) http://t.co/Zu9Vku4e,0.321081530302763,24,58,57,63,33,0.09226288,0.0701617,0.061954126,0.05092864,0.045774184
DANGEROUS HURRICANE SANDY HEADING FOR NEW YORK USA 27TH OCTOBER 2012 #NewYorkCity  http://t.co/Grd1ChIU,0.24573472514748573,11,44,62,51,48,0.074000835,0.047342088,0.046004258,0.043888193,0.03449935
AM-Newsblog: Hurricane Sandy damages LGBT homeless youth center: Hurricane Sandy damages LGBT homeless youth center:... http://t.co/q1s8oPKN,0.4404407925903797,24,47,63,21,33,0.16396159,0.08432807,0.06817897,0.06744816,0.056524005
South east USA prepares for Hurricane  Matthew. (Reuters ),0.21427304297685623,33,61,31,40,21,0.054955557,0.044941083,0.04082919,0.038495123,0.03505209
