Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Let's all remember to pray for the victims of Hurricane Harvey in… https://t.co/SThGJpcZSd,0.6316463109105825,21,34,17,46,61,0.5130125,0.040612396,0.027431743,0.027032582,0.023557061
"Keren ye? Macem bali haha,di pantai drini nyok RT @adityastywn: @bimolaksonoo mo, ava lo dimana tuh?kayanya gua harus nyasar kesitu tuh",0.4147106073796749,16,54,24,53,0,0.22954065,0.05769568,0.05692999,0.040160682,0.03038361
Mon bb a moi @FatmeThibault ADIEU I LOVE YOU,0.486992247402668,8,47,24,60,59,0.10568693,0.105479226,0.10010645,0.096494295,0.07922535
Stocking up for the hurricane party. #Sandy #essentials (@ Medford wine and spirits) http://t.co/gqDfkxNr,0.2865951135754585,63,33,31,30,11,0.066950746,0.063111745,0.05659021,0.054246765,0.045695648
Legal Issue? #thetrumpreport Fact-checking Donald Trump on Hurricane Maria in Puerto… https://t.co/ZQIxdC4eiB #artusalawfirm Call 9733379643 https://t.co/yqjq1esdMh,0.2760503441095352,32,55,33,54,37,0.08905007,0.05924859,0.058711737,0.035811983,0.033227965
Not even Hurricane Sandy could stop me from downloading the new @strayfromdapath single at 6am #landmines,0.23012125492095947,11,28,48,12,49,0.060679685,0.05550581,0.04738603,0.03528601,0.03126372
I just ousted @paperstace as the mayor of Cups and Cakes on @foursquare! http://t.co/V3x9cQe,0.2350418008863926,33,54,53,40,4,0.058930542,0.047649555,0.047381148,0.04312739,0.037953164
Renkler herkes içindir. http://t.co/Ho2pZxO”,0.3027516230940819,24,47,16,58,57,0.16757572,0.05713694,0.026446532,0.026364723,0.025227709
RT @breakingweather: RT @kjmedina68: Hurricane #Isaac feeling it in south beach. Lots of wind and rain http://t.co/wQkdhm4n,0.3292894847691059,41,12,22,3,34,0.13353814,0.06352181,0.054079503,0.04135535,0.03679468
"Soo a while back like right before hurricane sandy I think I saw @Just_Khaleah at Target? But I didn't know if it was her, so I kept quiet.",0.4203518480062485,12,49,20,62,22,0.1223582,0.101710804,0.07671418,0.06800701,0.051561654
Special Free Legal Hotline Set Up for Hurricane Harvey Storm and Flood Victims https://t.co/PNALMqTf9u,0.24043558165431023,44,51,33,0,13,0.07039687,0.05264517,0.04153751,0.038114835,0.0377412
Hurricane Sandy <<<,0.244255643337965,24,47,11,48,4,0.062319186,0.048796657,0.046813816,0.044062637,0.042263348
temperature down 49°F -> 47°F — humidity down 81% -> 72% — wind 5mph W -> 7mph SW,0.27360741421580315,52,45,32,55,43,0.07756533,0.07400646,0.05036529,0.03677191,0.034898426
"Watching and dealing with hurricane 
Florence,  praying, for everyone in NC and myself.  So scary. @ Southwest Raleigh, Raleigh, North Carolina https://t.co/FlqxNE5pbN",0.5180315300822258,21,52,34,43,45,0.19341423,0.12201711,0.073933996,0.06674241,0.061923787
RIGHT NOW || Hurricane Harvey has officially made landfall. Pray right now for the safety of… https://t.co/qSU6Ak0Hih,0.5478184726089239,21,34,46,45,27,0.41267222,0.0633736,0.024126068,0.024096416,0.023550164
“@twc_hurricane: Water is rising 1 foot in the last 30 minutes at The Battery.  http://t.co/GvFWOtQX  #Sandy” #hurricanesandy,0.242838803678751,12,33,40,17,57,0.06278986,0.052575268,0.05184669,0.04245361,0.03317338
New Event: HIGH CARDIO Shiloh Ridge and Back Loop - 5:00 pm! http://t.co/vVHXBY4O,0.5548693425953388,57,58,63,33,31,0.363557,0.058825437,0.05470782,0.0403376,0.037441473
"Started to drizzle here. So, it begins... #Hurricane Irene",0.2097804881632328,10,53,57,62,54,0.049130004,0.04561115,0.042910993,0.03654883,0.03557951
@RealWizKhalifa  Especially when I see folks on the east coast havin 2 endure the wrath of Hurricane Sandy!  Tragic...,0.43273696675896645,34,46,32,52,55,0.14782982,0.09451651,0.071550645,0.065503225,0.053336773
Hurricane Irene hits Rahway NJ http://t.co/zBlstSD via http://t.co/T1lVskD,0.17285537533462048,31,11,33,12,40,0.036820646,0.03608007,0.035437297,0.03373945,0.03077791
