Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
At work watching the news coverage on hurricane Irene. This should be an interesting few days. Especially with me working while it hits. Yay,0.3190479464828968,25,19,1,62,20,0.08552872,0.07626184,0.055390563,0.052384067,0.04948276
lulu is ready for hurricane #irene http://t.co/FHLdVhc,0.22925256937742233,40,44,17,10,4,0.059484452,0.045179456,0.04493811,0.04267815,0.0369724
283 killed in Haiti as Hurricane Matthew bears down on U.S. https://t.co/p5WnddViBa,0.295875346288085,12,41,34,42,40,0.14414057,0.045517154,0.040650476,0.034505192,0.031061953
Run/Walk at Lake Takanassee to Benefit Hurricane Sandy Relief http://t.co/TggIqOnO via http://t.co/H6HwMoeS,0.28837907686829567,33,20,53,31,7,0.07871765,0.067577116,0.05153404,0.046119034,0.044431236
On the lookout for Hurricane Harvey. #bergencounty #hazmat… https://t.co/txUomvFDKB,0.4185395874083042,41,31,33,44,62,0.26381418,0.04705903,0.04407524,0.033008363,0.030582774
word on the street is Hurricane Irene is coming through Myrtle Beach Saturday. might need to get out of here earlier than expected..,0.36217859387397766,12,62,22,10,25,0.116329364,0.095100865,0.056100003,0.047334883,0.047313478
Irene starts to arrive at #newport #newjersey #video  #Irene #hurricane #iphoneography post.ly/30gfu,0.31945864856243134,63,60,61,8,18,0.08432707,0.06566729,0.060030527,0.05872966,0.050704103
""" OLA K ASE? http://t.co/Qp31X6DP""",0.3430838603526354,0,51,3,42,46,0.13193423,0.08966154,0.052906927,0.039570652,0.029010518
Flooding from Hurricane Irene inundates tracks at Trenton Transit Center http://t.co/h3tOLYR via http://t.co/RP8iDQe,0.23921970650553703,33,11,31,53,48,0.06468173,0.05220756,0.0428666,0.041089747,0.03837407
Hurricane Sandy devastated Jamaica most places don't have light,0.39916960895061493,34,46,5,27,35,0.11954637,0.08021433,0.07062453,0.06606355,0.06272083
"Atlantic City, hospitality workers face financial worries in Hurricane Sandy's aftermath - http://t.co/0L0CY4ox #AtlanticCity #NewJersey",0.2139313630759716,62,12,52,54,31,0.046973016,0.04475802,0.04328257,0.040733114,0.038184643
"i will fuck the shit out of that hurricane when it comes here. doggie is frightened, so am i! RT @BieberTeamNY: irene i hate you",0.34741900116205215,55,32,37,34,58,0.12173003,0.110198095,0.04291954,0.0393614,0.03320994
Tropical Storm #Arthur is near 27.6N 79.3W and is moving NW at 2 mph. http://t.co/ltH2faOMQn,0.24118080735206604,12,33,62,25,53,0.08921662,0.04166788,0.041195225,0.035801448,0.033299636
"US death toll from Irene reaches 21: The deaths of 21 people in the US are being blamed on tropical storm Irene,... http://t.co/AlZlglQ""",0.3824472799897194,34,51,46,27,45,0.11091947,0.08508928,0.08190853,0.056780476,0.047749523
Apparently the hurricane only hit RI up here... Still without power and seems like some could be all week :-( Phoey #Irene,0.26422156020998955,46,34,32,55,45,0.09566213,0.060400862,0.041444413,0.033708405,0.033005748
