Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
"[WATCH] Upd Msg #2, Tropical Storm - Sandy, Atlantic Ocean, Winds 35 kt, Gusts 45 kt, reported by NWS. http://t.co/UkarlHh7 #fb",0.3426656797528267,24,33,31,47,44,0.114383966,0.077746935,0.052244812,0.05200773,0.046282236
Depois dessa mensagem que recebi minha vontade de ir pro Rio de Janeiro multiplicou -se por 10,0.2901575639843941,57,11,58,24,46,0.08243265,0.062027104,0.055524867,0.045199513,0.04497343
Hurricane Irene is coming.  Be safe! (@ River Park North) http://t.co/zw04qfp,0.2407749406993389,21,30,61,10,31,0.05361169,0.052725412,0.047226552,0.044600144,0.042611144
"Tropical Storm Isaac takes aim at Haiti, Dominican Republic.http://t.co/yjX3g3iY",0.2011318914592266,31,33,17,12,9,0.05311609,0.044728454,0.034744885,0.034624375,0.033918086
Hurricane Sandy??? DINKLEBERG!! (;,0.674847049638629,24,47,8,33,30,0.38131657,0.17425646,0.058222383,0.030947292,0.030104343
Hope someone punch hurricane sandy in the eye..she actin up righ now!..haha prayers to erione in the eastcoast!!,0.4002392143011093,21,58,55,32,62,0.19831169,0.09231271,0.040819254,0.036254924,0.03254064
"Long Island Hurricane: Sandy Update – 20K Without Power, Coastal Flooding in Some Areas http://t.co/uHUNszW5 via http://t.co/UNFZs9VE",0.26384029164910316,33,32,12,22,25,0.06278081,0.055029523,0.053610172,0.048953395,0.04346639
Hurricane Arthur Makes Landfall: The center of Hurricane Arthur was moving near North Carolina's coast early... http://t.co/Bi8ILRbU5o,0.24509461596608162,12,34,33,22,62,0.06632983,0.06256546,0.047119543,0.0364709,0.03260888
"""The category of the storm doesn't always tell the full story."" - Craig Fugate, FEMA #Isaac",0.2691565193235874,63,61,58,33,40,0.062392168,0.055276807,0.052568536,0.05250565,0.04641336
"First-place Patriots return home for bye week before worst of Hurricane Sandy hits Boston | Fox News
http://t.co/pKA8uIN5",0.24916735664010048,34,32,61,46,55,0.06334352,0.059965406,0.05251952,0.036890153,0.03644876
