Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
“@AsburyParkPress: #NJ issuing emergency food stamps after storm http://t.co/NMapydZt #Sandy”,0.26367342844605446,40,17,0,3,33,0.06471801,0.058348175,0.057574265,0.043038376,0.039994605
hurricane sandy has made for a lottttt of angry party moms this weekend,0.29924698546528816,44,12,0,62,33,0.11553816,0.05670831,0.044337053,0.04255593,0.040107537
@SandysHurricane hurricane sandy! Help us out at penn state main campus! Still have class! #takingboatstoclass http://t.co/RqRDukxE,0.35579317063093185,61,33,53,50,54,0.123522766,0.09742264,0.05167036,0.04362665,0.039550755
Praying tantinis is open so I can tan one last day before hurricane sandy ruins my week 😁🙏,0.4750041477382183,21,5,34,29,27,0.33810386,0.036851235,0.035587516,0.034450464,0.030011073
Hurricane Harvey collection drive at the Starkville Walmart today until Friday. Check the list… https://t.co/eF9lwwpady,0.3017050512135029,33,31,50,54,10,0.09105473,0.07681349,0.045690443,0.044226166,0.043920223
"It was definitely nuts!! ""@965KissFM: You guys seen these crazy vids of Hurricane Sandy IN Cleveland? WATCH > http://t.co/SQhJ2f3y""",0.3462856411933899,12,41,0,22,16,0.15653667,0.085539795,0.03687377,0.03438878,0.032946628
HuracanPatricia prayers for Mexico against hurricane patricia in Jesus mighty name! #ALDubEBTamangPanahon,0.6647342555224895,21,61,34,46,8,0.4952951,0.04462296,0.04345842,0.042347614,0.039010152
Mitt Romney Refuses To Talk About FEMA After Hurricane Sandy  http://t.co/I7jHrz1J via @huffingtonpost Open mouth insert foot. Shoot aim,0.5978823658078909,42,32,55,19,58,0.41203406,0.06861091,0.06640511,0.02616822,0.024664065
"I have matches, a box cutter and glow sticks in my pocket. Is this a hurricane or the 90s at Limelight? #sandy",0.33713433891534805,12,25,41,22,62,0.12490054,0.0572499,0.053418044,0.053251106,0.048314746
I'm at Hurricane (Irene) w/ @s_andrew_wyngo http://t.co/KMdUEsG,0.20313239470124245,24,47,16,54,63,0.056489736,0.043169376,0.037831172,0.03365331,0.0319888
Prayers going out to all the people in the path of Hurricane Sandy! May the Lord protect.,0.8112731203436852,21,8,61,47,59,0.61516523,0.066891015,0.05860679,0.039546024,0.03106406
#hurricane #sandy #burlingtonbeach #nestle #greatlakes #stopstealingourwater @ Burlington Beach http://t.co/dLSqhkP,0.1802578568458557,57,11,31,30,24,0.037901707,0.037352648,0.03563917,0.035210263,0.03415407
Sandy is picking up a storm!!!,0.24843651801347733,12,62,61,10,4,0.1029456,0.046108473,0.033924453,0.033830266,0.031627722
After Hurricane Sandy: New City FD Donation Drive Continues Tonight - http://t.co/USrjssyg #NewCity #NewYork,0.2991151958703995,33,31,53,54,30,0.103983134,0.06358256,0.049777426,0.042847164,0.03892491
<----- The girlfriend slayer !,0.28098198398947716,24,54,47,58,31,0.09179944,0.06024579,0.052476652,0.03876621,0.037693895
Well damn “@SunSentinel: Get ready for Hurricane Sandy's winds. http://t.co/aeCvdJYN”,0.2972455248236656,12,22,25,62,27,0.107815504,0.06767807,0.04613719,0.039596617,0.03601814
“@mashable: U.S. Stock Trading Canceled Because of Hurricane Sandy - http://t.co/61xDhL9h”,0.26507600024342537,32,34,3,19,55,0.064682186,0.05622019,0.051341727,0.04650407,0.04632783
large and dangerous surf from major hurricane irene will continue to impact east central florida beaches today… …coastal… http://j.mp/ot2rDB,0.3296128511428833,33,31,57,58,61,0.115998514,0.08422693,0.044706352,0.042693052,0.041988004
"Ha. Tomorrow I arrive in Florida, as hurricane/tropical storm sandy hits.",0.28501248359680176,20,31,42,33,12,0.08613472,0.073550835,0.042388204,0.04172367,0.04121506
“@SandysHurricane: WHAT IF GANGAM STYLE WAS ACTUALLY JSST A GIANT RAIN DANCE AND WE BROUGHT THIS HURRICANE ON OURSELVES? #Sandy” @jmully77,0.3892950974404812,12,0,28,49,50,0.13823344,0.091303594,0.06297773,0.06053936,0.036240973
Shelters open around area as Hurricane Irene nears - http://t.co/kfJ8t1M #Chester #Pennsylvania,0.18688851967453957,33,63,31,17,61,0.046706963,0.038958717,0.03619843,0.03280964,0.03221477
"After Sandy dumped on Fairfield, residents storm trash facilities - http://t.co/tdPcioQu #Fairfield #Connecticut",0.2184170037508011,34,32,46,33,55,0.051042087,0.04779252,0.04316701,0.039259147,0.03715624
"Please RT: If you can, Donate. Text REDCROSS to 90999 to give $10 to much-needed Hurricane Sandy storm relief""",0.3334274999797344,21,33,16,7,50,0.17291915,0.047370158,0.04318662,0.035192844,0.034758724
Hurricane Irene Impact on Upstate Expected to be Minor http://t.co/GWcaYj1 via http://t.co/jM0s3nW,0.2709886506199837,33,12,40,22,41,0.07042214,0.06838113,0.057059493,0.03785359,0.037272293
There Youu Go Steven !,0.591011643409729,40,58,17,33,57,0.37649706,0.07052119,0.05804754,0.050461944,0.035483908
