Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Fundraiser! My friend Aileen lost her home to Hurricane Matthew Flood Damage. To help my friend… https://t.co/pv6syVALRO,0.3383141439408064,34,46,27,5,3,0.1331435,0.0909698,0.04419779,0.04037233,0.029630722
Just a normal conversation between me and my mother about Hurricane Sandy. http://t.co/eukGvwng,0.2328025884926319,12,19,25,1,62,0.055739895,0.05409595,0.053390738,0.035653975,0.03392203
#Hurricane #Sandy is near 18.7N 76.4W and is moving N at 12 mph. http://t.co/Pk0PMyRm,0.18712917529046535,12,62,34,33,53,0.061554305,0.03374633,0.031838097,0.030780615,0.02920983
"I'm at Hurricane Sandy (Westerly, RI) http://t.co/MeTurEyu",0.15914715453982353,24,31,20,12,47,0.038996156,0.03207973,0.029955976,0.02981402,0.028301273
Why does hurricane sandy twitter keep attacking Kim kardashian lmao,0.4132051207125187,51,0,19,3,25,0.107975826,0.1046072,0.07314885,0.070105426,0.05736782
"THIS SATURDAY !!! AT PROOF
"" DJZ FOR A CAUSE "" 8pm-2am
RAISING FUNDS FOR HURRICANE HARVEY… https://t.co/KoRxU9Go1L",0.2826196514070034,33,31,54,44,53,0.0893085,0.07232274,0.04190328,0.040689588,0.038395543
Rescues in low-lying areas after Isaac storm surge - http://t.co/9OuB8AxT #Slidell #Louisiana,0.23430797085165977,33,53,57,40,31,0.06761205,0.04351959,0.0431785,0.041123457,0.038874373
2017 Hurricane No Way Jose Golf Outing #postponed 😂😂😂 @ Vineyard… https://t.co/CumQmv3b3O,0.19154607877135277,56,12,34,20,55,0.069840334,0.03244468,0.030767838,0.030063163,0.028430065
"Well.... Be safe everyone #hurricane #florence #hurricaneflorence gas up, DO NOT LEAVE YOUR PETS BEHIND @mwtruitt verleriab jbreezy252 @ravi7402 pass it on @… https://t.co/tMhOzzKLXA",0.25920500978827477,21,33,32,34,55,0.06815029,0.060011197,0.05067795,0.044784058,0.035581514
"Danger of life-threatening floods, mudslides as Hurricane Patricia weakens https://t.co/qDz244DESm",0.1648129466921091,34,12,40,58,55,0.046799906,0.032524202,0.030132107,0.027969498,0.027387233
"Hurricane Sandy Updates: As She Hits, St. Louis Red Cross Volunteers Go Help http://t.co/wwMRf7JK via http://t.co/jjYe6w0K",0.24749435111880302,33,40,53,21,50,0.09020296,0.052135438,0.03696636,0.035328787,0.032860808
"The grove is my place of beauty and peace. Praying all day for those in the path of Hurricane Michael. @ Homestead, Florida https://t.co/IvSoOUeFMG",0.5090113580226898,21,8,47,30,61,0.23550801,0.07529916,0.07110665,0.07101683,0.056080706
@Jenaya_yeahhhhh uhm duh!!!;),0.4112018868327141,26,24,47,50,23,0.15665242,0.11409989,0.05590823,0.04394343,0.040597916
"Play that Hurricane Sandy off, keyboard cat >> https://t.co/TZzFDKnf",0.3124523311853409,24,11,48,16,44,0.09718075,0.08064341,0.046243064,0.045323476,0.043061636
"Hurricane Sandy-like storm surges, sea level rise, threaten Oregon coast - http://t.co/WRH1xIrL #LincolnCity #Oregon",0.22631985321640968,44,32,12,55,57,0.05087491,0.046064623,0.04456517,0.043370087,0.04144506
Why am I just hearing about Sandy now? #hurricane,0.3251176029443741,12,25,52,22,43,0.1250659,0.056671664,0.04947665,0.049181603,0.044721793
County Will Provide Trash Bins for Hurricane Irene Debris http://t.co/CxaCbxy via http://t.co/wW5h67c,0.23148299753665924,32,55,19,0,22,0.057639137,0.045793906,0.045331996,0.041752256,0.040965702
Had fun at the Halloween party with the family.... we must to it again.,0.28928367421031,44,51,53,7,54,0.067251764,0.061217744,0.060131174,0.051023357,0.049659636
I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @livingstatuesny http://t.co/VOWNvCrk,0.23210310190916061,51,31,42,30,11,0.056776505,0.054274112,0.041743614,0.04122146,0.038087413
#brightonbeach #pregaming #sandy #hurricanewatching  chillin during the calm of the storm (@ Brighton Beach) http://t.co/Ofi7YcUs,0.2911536358296871,31,11,33,30,53,0.10935546,0.05077758,0.0490545,0.045962375,0.036003724
Powers gonna be out any minute #Isaac #Hurricane,0.284855667501688,57,44,31,17,62,0.08018365,0.064883694,0.04972067,0.045443714,0.04462394
"Prayers for everyone who suffered from Hurricane Sandy in United States of America..
May God bless all!",0.7966031786054373,21,61,8,34,47,0.6470046,0.04540218,0.039838526,0.033778217,0.03057965
UPDATE: Hurricane Sandy Hits The Jersey Shore http://t.co/nMrgSKQI via http://t.co/Zs9AsNMx,0.25877032428979874,31,33,12,20,57,0.07530942,0.070203125,0.039635982,0.0389324,0.034689397
Dear hurricane #Irene you're no match for hurricane divorce.,0.30021514743566513,46,34,56,32,55,0.11840856,0.050233893,0.046333984,0.04559455,0.03964416
If your a girl and participate in no shave November then... Your.....DISGUSTING!!,0.7451111078262329,39,52,56,32,55,0.47210303,0.09663585,0.07809826,0.058332033,0.039941937
On #NCAA13 i am taking my talents to Eugene. I am signing to the University of Oregon,0.3073558397591114,31,30,17,57,13,0.08589504,0.06801417,0.056037694,0.05148888,0.04592006
"#Sissies💋 
Happy Birthday Kuya Jhay. 🥂 @ Cavite City https://t.co/CLhGJnoNg6",0.2806224711239338,53,7,16,10,24,0.09648174,0.048746035,0.046355315,0.045806,0.043233383
Calvary Church Reaches Out to All Affected by Hurricane Sandy - http://t.co/3L1ZWjNy #BaskingRidge #NewJersey,0.4161035940051079,21,61,8,47,17,0.22542234,0.049933095,0.04802485,0.046450365,0.046272945
"#Michael has become quite a Hurricane would agree?
Even though I have snap Dragons in each Ear I'm actually quite a Loving Dragon!
Truth be known I am a year of the Horse.
God Bless, Peace, Love and Knowledge! https://t.co/Cc1QUXZx1C",0.2976995222270489,50,54,33,53,49,0.07458015,0.07443963,0.05440007,0.051126223,0.04315345
"AFTERMATH: Hurricane Sandy Or Not, The Jersey Shore Still Voted http://t.co/7PTOORAx via http://t.co/H6HwMoeS",0.18369188159704208,62,33,20,54,25,0.04353581,0.040892854,0.034044296,0.032883726,0.032335196
"Read the fucking news, just cause you randy don't mean you can act like hurricane sandy.",0.4304315447807312,32,55,38,1,19,0.124397956,0.09673555,0.08080225,0.06662635,0.061869442
Hurricane Sandy shuts stock trading for 2 days http://t.co/uH17gMhb via http://t.co/hKtVdrUk,0.25809499248862267,32,55,12,19,62,0.07721517,0.06398519,0.040002026,0.039284196,0.037608407
Gaaaaaahh! W/ Jennifer (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 2769 others) http://t.co/Eza2PZe9,0.3364422209560871,24,47,63,16,30,0.17577222,0.06265931,0.035365578,0.033216607,0.029428508
RT @LexzRenfred: Praying for New York. The power lines are down because of hurricane Sandy. http://t.co/QEak4AZC,0.5563121177256107,21,17,41,3,12,0.35355964,0.10484728,0.034714706,0.033645798,0.029544689
"I'm at Frankenstorm Apocalypse - Hurricane Sandy (New York, NY) w/ 1839 others http://t.co/A9vs0dz2",0.2332482561469078,31,63,30,53,24,0.05488626,0.052624885,0.04428573,0.042881433,0.03856995
Smdh RT @BreeDaTypoGod: 510000 mufuggas follow that Hurricane Irene account.....amazing...,0.328059958294034,24,16,47,17,12,0.123901024,0.08674013,0.055031925,0.035264418,0.027122462
"-
Thanks to a delay at RDU due to Hurricane Michael the AS HEARD ON underwatersunshinefest #Podcast #Playlist is now updated!

🍎🗽 Bound for #UnderwaterSunshinefest

🎧 https://t.co/2W7J9BjK0i… https://t.co/FFMHCtLis3",0.3013463504612446,33,31,40,54,53,0.1048859,0.055307608,0.04834887,0.0464404,0.046363574
"Hey @ellenchristine ! We hope, everything is ok, after hurricane sandy! // richard and louise",0.3665061965584755,63,60,53,50,7,0.12135739,0.07229627,0.06021968,0.059306275,0.053326584
Hurricane Harvey devastated countless lives.  Many of those lives were family pets and various… https://t.co/DG7oUOdjhV,0.5861635878682137,34,46,27,5,35,0.21247551,0.19859155,0.063495785,0.059487857,0.052112892
Lucky us! “@PSEGNews: PSE&G is currently reporting 829 customers without power due to the early effects of  Hurricane Sandy.”,0.25927361845970154,55,32,19,37,1,0.06714631,0.05384761,0.048975408,0.047578387,0.041725904
"Beautiful day here, but thinking about all those affected by Hurricane Irene.  at Hazel St & Mack St http://t.co/Yya74iq",0.3999313749372959,34,46,27,5,61,0.14462805,0.095873214,0.059582066,0.05401948,0.045828566
"#GMC_Motions #GMC_Weekends #GMC_Sundays 24/09/2017

#AfterChurchPicz #HeritageSunday🙌🙌💓 

I Am… https://t.co/8MlIZ7pAGx",0.19700543582439423,57,24,21,63,54,0.04571126,0.043476127,0.03922327,0.03575476,0.03284002
“Please do not focus too much on the line that leads #Isaac to the coast – most of the time the storm will hit somewhere in that cone” good!,0.4091657064855099,33,40,6,21,17,0.14822622,0.103168905,0.059810646,0.051962942,0.045996998
"Hurricane Sandy: Chicago Airports, Weather Patterns Affected -Huffington Post http://t.co/nGbTJ6S3 #SouthChicagoHeights #IL",0.17483861930668354,33,34,12,31,54,0.038475413,0.03717878,0.03479001,0.033499938,0.030894479
Long Island Prepares For Hurricane Sandy http://t.co/KBppTRQE via http://t.co/1jpga2Q2,0.23140588775277138,33,53,30,31,24,0.06883549,0.045232728,0.042383395,0.037758496,0.03719578
Praying for all the people being affected by hurricane irene,0.659395057708025,21,61,8,5,46,0.40996465,0.06773861,0.065156855,0.05945987,0.057075076
