Text,Top5%,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Pct_1,Pct_2,Pct_3,Pct_4,Pct_5
Hurricane sandy needs to get its ass down here and lock us into the barracks for five days. I could go a little without school,0.24085070192813873,55,19,1,32,38,0.051232897,0.050662376,0.04849952,0.04530896,0.04514695
So Hurricane Sandy is what everybody's talkin about.? Yet 7 years ago Katrina wasn't a big deal till after it happened...,0.35986047983169556,12,22,25,19,41,0.109011754,0.08485283,0.07110543,0.057556387,0.03733408
I bet Hurricane Sandy can't wait to be like Snooki and blow the whole east coast. #lmao 😂😂,0.2781808599829674,54,26,31,33,30,0.06122765,0.056932464,0.05575988,0.053056758,0.051204108
"La msj attığım güzelden cvp gelmeliydi, cvp eskilerden geliyor.. La ne oli bu insanlara ben unuttum siz de unutun; ben artık sana yoğum.",0.2194770984351635,11,48,21,34,45,0.06890134,0.041699305,0.040565144,0.035512213,0.0327991
the one thing i really hope hurricane sandy destroys is the jersey shore house #sorryimnotsorry,0.31144530698657036,21,55,32,62,42,0.13831127,0.048398215,0.0481168,0.043382403,0.033236623
Hurricane Irene Exposes Traffic Law Myth http://t.co/GtYXP2h via http://t.co/bCDnoOl,0.22941796109080315,55,32,19,45,42,0.052736767,0.047145747,0.045162704,0.042187564,0.04218518
Homeland Security Secretary Napolitano says Hurricane Irene is moving north and 'window of preparation' is (cont) http://t.co/XVQm7sz,0.24010498076677322,53,22,25,12,33,0.056569826,0.050038602,0.047866408,0.042856444,0.0427737
@BySimoone hehehehe c'est troooop bien tu devrais vraiment y aller ^^,0.47922778502106667,24,47,54,50,8,0.24393144,0.097238645,0.047894273,0.047722954,0.04244047
@nicolwatson 9pm EST Hurricane Irene watch from 27th floor of Brooklyner: intermittent light rain and good visibility so far. Streets empty.,0.32741302996873856,33,34,53,50,22,0.13637233,0.056399558,0.050006755,0.044645533,0.039988857
@AnyaBananyaa I don't and that's scary,0.3604864217340946,12,22,52,51,28,0.117381565,0.072157085,0.060417537,0.058815222,0.051715013
This is what I will do all day because of Hurricane Isaac   @ 500 Brickell http://t.co/zZoIntk4,0.15803792886435986,42,33,47,8,61,0.03364267,0.03195458,0.031280316,0.03090262,0.030257745
#longbeach #ny #sandy #hurricane #boardwalk #wtf @ Long Beach Boardwalk at Riverside http://t.co/5BMK4IuD,0.23226390033960342,55,32,37,42,43,0.07166156,0.06250831,0.035486463,0.03212688,0.030480687
"@TheAlexHayden: Just got the call, hurricane is pounding ashore back home. Hope someone waves at my stuff as it flies by. #Arthur",0.31688374280929565,21,12,52,62,33,0.09479435,0.061353177,0.054485057,0.05418466,0.0520665
"#Hurricane Sandy update: Obama declares state of emergency, transit shutting down, Starbucks closed http://t.co/NNLNtc5G""",0.3062881901860237,32,55,34,19,25,0.10859587,0.06770495,0.04510225,0.042550966,0.04233415
HURRICANE ISAAC HAS MOVED BACK OVER WATER!!!!,0.2534623444080353,12,34,17,40,46,0.09338171,0.055316187,0.03623502,0.035336927,0.0331925
Hurricane Irene Looms Large Over Long Island http://t.co/mFyPDhm via http://t.co/apRvmWq,0.20302000269293785,33,53,12,31,40,0.056591872,0.042611737,0.037282053,0.034567215,0.031967126
#archtober the 9th.  One of our ocean front homes right after Hurricane Matthew.  Crazy amount… https://t.co/4qOnsKVqee,0.2772107347846031,12,62,61,54,10,0.13573454,0.046712954,0.039496332,0.028755305,0.0265116
Wonder where all the rats in NJ and NY went during this storm? Lmao #Sandy,0.36687491834163666,41,0,12,51,20,0.14795972,0.08094844,0.06791149,0.038328025,0.031727236
Hurricane - Matthew: CYCLONE (WARNING) https://t.co/ZvOx7H9KbA https://t.co/ZecyakG01e,0.5123976580798626,48,11,33,24,6,0.28852615,0.1449584,0.030786857,0.024065014,0.024061233
"@haruluvstar Hey, do you remember me? :3 Sorry for asking :/",0.6377400774508715,24,47,8,16,59,0.4225045,0.13651913,0.03598898,0.023100764,0.019626686
"I'm at ら～めん山次郎 (札幌市北区, 北海道) http://t.co/BAgLHzUL",0.2986663170158863,11,48,24,63,57,0.100500755,0.05920755,0.049633175,0.049441326,0.03988351
Tropical Storm Michael High Impact Weather Briefing Version 1  https://t.co/UUMmfcjKIk,0.2602284178137779,11,33,31,48,4,0.069673404,0.05284008,0.0520661,0.04463965,0.041009184
Hurricane Sandy: New London Info Center - http://t.co/zbNJLGaT #EastLyme #Connecticut,0.26200316846370697,33,31,30,63,24,0.08026379,0.05106235,0.04621972,0.04471638,0.039740924
Florence: At least eleven deaths reported as storm slogs across Carolinas - The Washington Post - https://t.co/gvZoxpdzey,0.25202666968107224,51,12,33,34,25,0.083389714,0.052549332,0.044956442,0.03910206,0.032029122
Hurricane Sandy scares me :(,0.4836910702288151,52,43,46,45,34,0.15557198,0.1051673,0.104877435,0.06421491,0.053859446
"Video: Meet The Central Park Zoo Lamb Born During Storm, ""Irene Hope"" http://t.co/3QIFutd via http://t.co/g90tAQ6",0.2863880433142185,33,53,7,63,24,0.08619774,0.061689466,0.048232824,0.04729397,0.042974044
Still no power! Hurricane Sandy was something special !,0.308366846293211,55,32,34,37,29,0.09663702,0.08278938,0.050853144,0.04009601,0.037991296
Buffalo Grove Residents Support Hurricane Sandy Victims http://t.co/vRFGHqff via http://t.co/m0yuMpyA,0.2538238391280174,33,30,40,31,61,0.083871774,0.05271215,0.043005753,0.037750997,0.036483165
Tweeter fais des phase de cul,0.20500383153557777,38,0,35,58,25,0.0669696,0.037948787,0.034754537,0.03297019,0.032360714
"Hurricane sandy, you are a sign that the world will end when I'm getting my tonsils out #december21",0.3657176159322262,39,52,43,11,45,0.16672269,0.081489,0.04660214,0.040110573,0.03079322
I'm at I Survived Hurricane Irene And All I Got Was This Lousy Check-In http://t.co/sI8xnzi,0.18255193158984184,45,19,34,3,35,0.038481,0.03680047,0.03607396,0.036018014,0.035178486
"I'm at Frankenstorm Hurricane Sandy (Stratford, CT) w/ 13 others http://t.co/p2yZuJEi",0.21262331679463387,24,54,53,31,16,0.045453113,0.044890475,0.042639032,0.04172279,0.03791791
"Act of god! /“@silvermaneman: Romney Campaign, Karl Rove Framing Hurricane Sandy For Election Day Defeat - Huffington http://t.co/p0lJMxdm”",0.8735058028250933,16,24,21,47,53,0.69470066,0.10580344,0.04826298,0.015479576,0.009259151
I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @bkmike78 http://t.co/YT4Z1Dwf,0.2321031577885151,51,31,42,30,11,0.056776524,0.054274123,0.04174362,0.041221466,0.038087424
